id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2497853501.0,34.0,2.0,22.0,296,47.04,10.608,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,395992.0,41.685,26.044,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,-0.00121894
,,2.0,22.0,296,41.685,26.044,,,Carry,,,,,71268.0,38.535000000000004,33.932,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,0.0
2497853517.0,35.0,2.0,25.0,296,38.535000000000004,33.932,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,39.480000000000004,49.844,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,6.527999999999916e-05
2497853529.0,36.0,2.0,27.0,296,39.165,51.068,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,283978.0,42.525,62.56,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,-0.0008845199999999998
,,2.0,27.0,296,42.525,62.56,,,Carry,,,,,296364.0,43.785000000000004,59.636,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0012207699999999995
2497853549.0,37.0,2.0,30.0,296,43.785000000000004,59.636,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,34.33500000000001,56.848,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.001888540000000001
,,2.0,30.0,296,34.33500000000001,56.848,,,Carry,,,,,283978.0,34.65,54.808,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0
2497853563.0,38.0,2.0,33.0,296,34.65,54.808,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,42.21000000000001,53.516000000000005,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0015522900000000013
,,2.0,33.0,296,42.21000000000001,53.516000000000005,,,Carry,,,,,296364.0,48.93000000000001,61.132000000000005,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.00033624999999999974
2497853587.0,39.0,2.0,36.0,296,48.93000000000001,61.132000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,296364.0,50.295,66.708,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0
,,2.0,36.0,296,50.295,66.708,,,Carry,,,,,368409.0,62.79,64.05600000000001,,,,,,,,,,,17.0,Trincão,True,Benfica,Sporting,0.0049671599999999965
2497853589.0,40.0,2.0,41.0,296,62.79,64.05600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,368409.0,,,,,,,,,,,,,17.0,Trincão,,Benfica,Sporting,
2497853595.0,45.0,2.0,41.0,299,42.21000000000001,3.944,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,369712.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497853597.0,46.0,2.0,44.0,299,41.160000000000004,4.216,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,369712.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497853609.0,47.0,2.0,44.0,299,45.464999999999996,5.644000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,369712.0,59.955000000000005,3.5360000000000005,,,,,,,,,,,,,False,Benfica,Sporting,0.002252519999999999
2498148113.0,828.0,2.0,47.0,296,41.37,63.308,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
2498148111.0,937.0,2.0,47.0,299,63.63,4.692,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 54]",True,125476.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497853621.0,48.0,2.0,49.0,299,68.88,7.004000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Zone', 'Angle', 'Longball', 'PassEndX']","[91, 120, 128, 36, 37, 217, 218]",True,125476.0,73.92000000000002,42.84,,,,,,,,,,,,,True,Benfica,Sporting,
2497853619.0,41.0,2.0,51.0,296,27.615000000000002,25.364,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,395992.0,,,,,,,,,,,,,25.0,Gonçalo Inácio,,Benfica,Sporting,
2497853627.0,42.0,2.0,53.0,296,32.550000000000004,18.02,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,362352.0,,,,,,,,,,,,,24.0,Pedro Porro,,Benfica,Sporting,
2497853643.0,43.0,2.0,53.0,296,29.925,22.712,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,362352.0,42.63,25.500000000000004,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,0.0015871199999999992
,,2.0,53.0,296,42.63,25.500000000000004,,,Carry,,,,,135563.0,40.635000000000005,18.768,,,,,,,,,,,20.0,Paulinho,False,Benfica,Sporting,6.527999999999916e-05
,,2.0,53.0,296,32.550000000000004,18.02,,,Carry,,,,,362352.0,29.925,22.712,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,0.0
2497853651.0,44.0,2.0,56.0,296,40.635000000000005,18.768,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,135563.0,42.21000000000001,8.296,,,,,,,,,,,20.0,Paulinho,False,Benfica,Sporting,-0.0014290699999999993
2497853665.0,45.0,2.0,58.0,296,42.21000000000001,8.296,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,362352.0,24.465000000000003,11.764000000000001,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,-0.0018388500000000012
,,2.0,58.0,296,24.465000000000003,11.764000000000001,,,Carry,,,,,395992.0,21.735,14.416,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0
2497853683.0,46.0,3.0,2.0,296,21.735,14.416,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,5.565,31.756000000000004,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,-1.3259999999999314e-05
,,3.0,2.0,296,5.565,31.756000000000004,,,Carry,,,,,23285.0,8.715000000000002,33.79600000000001,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,0.0
2497853697.0,47.0,3.0,6.0,296,8.715000000000002,33.79600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,20.685,24.276000000000003,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,-0.0008141799999999994
,,3.0,6.0,296,20.685,24.276000000000003,,,Carry,,,,,408962.0,25.515,17.136,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,-0.0005892200000000014
2497853725.0,48.0,3.0,10.0,296,25.515,17.136,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,408962.0,34.65,19.856,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,0.00109158
,,3.0,10.0,296,34.65,19.856,,,Carry,,,,,279177.0,35.910000000000004,26.248,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,0.00152184
2497853733.0,49.0,3.0,14.0,296,35.910000000000004,26.248,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,279177.0,35.175000000000004,39.304,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,0.0
2497853757.0,50.0,3.0,15.0,296,35.175000000000004,39.57600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Longball', 'Length', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,344378.0,60.27,65.41600000000001,,,,,,,,,,,28.0,Pote,True,Benfica,Sporting,0.004824139999999996
,,3.0,15.0,296,60.27,65.41600000000001,,,Carry,,,,,296364.0,69.405,65.008,,,,,,,,,,,11.0,Nuno Santos,True,Benfica,Sporting,0.006485330000000001
2497853761.0,51.0,3.0,20.0,296,69.405,65.008,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Cross', 'Chipped', 'Zone', 'Offensive', 'Length', 'PassEndY', 'Angle', 'LeftFoot', 'PassEndX']","[91, 138, 124, 126, 36, 38, 217, 218]",True,296364.0,73.71000000000001,61.132000000000005,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,
2497853771.0,49.0,3.0,20.0,299,28.56,4.6240000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['BlockedCross', 'Zone', 'OppositeRelatedEvent']","[91, 59]",True,401520.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497853867.0,53.0,3.0,32.0,296,69.825,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'ThrowIn', 'Zone', 'Angle', 'PassEndX']","[91, 212, 36, 38, 217]",True,296364.0,72.34500000000001,54.33200000000001,,,,,,,,,,,11.0,Nuno Santos,True,Benfica,Sporting,0.0027939199999999983
,,3.0,32.0,296,72.34500000000001,54.33200000000001,,,Carry,,,,,344378.0,76.86,60.52,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,0.0035479100000000013
2497853877.0,54.0,3.0,36.0,296,76.86,60.52,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,344378.0,83.37,65.62,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,0.00634183
,,3.0,36.0,296,83.37,65.62,,,Carry,,,,,296364.0,80.955,65.688,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0
2497853897.0,55.0,3.0,38.0,296,80.955,65.688,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,59.010000000000005,63.580000000000005,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.01282716
2497853909.0,56.0,3.0,40.0,296,59.010000000000005,63.580000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,283978.0,45.464999999999996,49.57200000000001,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,-0.0004446799999999994
,,3.0,40.0,296,45.464999999999996,49.57200000000001,,,Carry,,,,,71268.0,46.30500000000001,48.008,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,0.0
2497853919.0,57.0,3.0,43.0,296,46.30500000000001,48.008,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,71268.0,39.480000000000004,26.860000000000003,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,-0.0016648199999999991
2497853929.0,58.0,3.0,46.0,296,39.375,25.976000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,395992.0,44.52,3.5360000000000005,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,-0.00014302000000000065
2497853941.0,59.0,3.0,50.0,296,44.415,3.808,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'PassEndX', 'Zone', 'Longball', 'PassEndY', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,362352.0,79.065,34.0,,,,,,,,,,,24.0,Pedro Porro,True,Benfica,Sporting,
2497853949.0,52.0,3.0,52.0,299,27.615000000000002,43.996,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'HeadPass', 'Zone']","[91, 117, 30, 139, 36, 37, 215, 218]",True,443613.0,32.550000000000004,59.704,,,,,,,,,,,,,False,Benfica,Sporting,-0.0013280300000000009
2497853951.0,53.0,3.0,55.0,299,32.865,60.18000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,75691.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497853959.0,54.0,3.0,55.0,299,30.03,57.596000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,75691.0,40.425000000000004,64.464,,,,,,,,,,,,,False,Benfica,Sporting,0.0006677700000000016
2497853979.0,55.0,3.0,57.0,299,39.06,64.464,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,107252.0,31.605000000000004,48.75600000000001,,,,,,,,,,,,,False,Benfica,Sporting,-0.00015804999999999986
2497853989.0,56.0,4.0,0.0,299,31.395,47.056000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 118, 120, 29, 36, 38, 216, 218]",True,369712.0,43.68000000000001,42.228,,,,,,,,,,,,,False,Benfica,Sporting,
2498148401.0,829.0,4.0,1.0,296,63.63,24.888,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
,,4.0,1.0,296,63.63,24.888,,,Carry,,,,,344378.0,67.83,24.752000000000002,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,0.0
2497854001.0,60.0,4.0,2.0,296,67.83,24.752000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
,,4.0,2.0,296,67.83,24.752000000000002,,,Carry,,,,,344378.0,80.01,22.576000000000004,,,,,,,,,,,28.0,Pote,True,Benfica,Sporting,0.0092007
2497854023.0,61.0,4.0,6.0,296,80.01,22.576000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
2497854037.0,57.0,4.0,6.0,299,24.990000000000002,45.424,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul']",[64],False,75691.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497854161.0,58.0,4.0,33.0,299,0.0,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,75691.0,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,,,,,Benfica,Sporting,
2497854367.0,62.0,5.0,24.0,296,78.33,22.712,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedY', 'RightFoot', 'LowRight', 'DirectFreekick', 'GoalMouthY', 'OppositeRelatedEvent', 'BlockedX', 'GoalMouthZ', 'OutOfBoxCentre', 'Zone']","[91, 9, 10, 2, 5, 12]",True,362352.0,,,,98.4,51.1,19.0,46.1,True,,,,,24.0,Pedro Porro,,Benfica,Sporting,
2497854379.0,60.0,5.0,24.0,299,1.47,36.312000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['DivingSave', 'ParriedSafe', 'Zone', 'Hands', 'OppositeRelatedEvent', 'KeeperSaveObox']","[91, 109, 113, 83, 77, 79, 82]",True,110273.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497854381.0,61.0,5.0,29.0,299,3.3600000000000003,57.93600000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497854403.0,62.0,5.0,31.0,299,7.14,55.21600000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,135127.0,27.615000000000002,59.908,,,,,,,,,,,,,False,Benfica,Sporting,0.00227587
2497854513.0,64.0,5.0,32.0,299,35.28,58.14000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'LayOff', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,395802.0,26.355000000000004,53.17600000000001,,,,,,,,,,,,,False,Benfica,Sporting,-0.002723370000000001
2497854419.0,63.0,5.0,34.0,299,21.105000000000004,52.428,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 118, 120, 29, 36, 37, 216, 218]",True,369430.0,43.260000000000005,57.868,,,,,,,,,,,,,False,Benfica,Sporting,
2497854415.0,64.0,5.0,35.0,296,59.325,14.212,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
,,5.0,35.0,296,59.325,14.212,,,Carry,,,,,408962.0,57.12,12.648000000000001,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,0.0
2497854439.0,65.0,5.0,36.0,296,57.12,12.648000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,50.08500000000001,28.220000000000002,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,-0.0012721500000000014
,,5.0,36.0,296,50.08500000000001,28.220000000000002,,,Carry,,,,,71268.0,47.775,30.26,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,0.0
2497854449.0,66.0,5.0,39.0,296,47.775,30.26,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,71268.0,44.415,45.492000000000004,,,,,,,,,,,4.0,Sebastián Coates,False,Benfica,Sporting,-0.0005547
,,5.0,39.0,296,44.415,45.492000000000004,,,Carry,,,,,283978.0,44.52,47.328,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0
2497854461.0,67.0,5.0,41.0,296,44.52,47.328,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,283978.0,45.464999999999996,61.336000000000006,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,-0.0018078399999999998
,,5.0,41.0,296,45.464999999999996,61.336000000000006,,,Carry,,,,,296364.0,42.945,60.588,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.0012207699999999995
2497854483.0,68.0,5.0,43.0,296,42.945,60.588,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone', 'Longball']","[91, 117, 127, 35, 38, 215, 218]",True,296364.0,14.700000000000001,39.372,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.0004354500000000004
,,5.0,43.0,296,14.700000000000001,39.372,,,Carry,,,,,23285.0,14.595,37.468,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,0.0
2497854503.0,69.0,5.0,46.0,296,14.595,37.468,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,24.044999999999998,14.212,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,-0.0014034000000000008
2497854541.0,70.0,5.0,49.0,296,24.044999999999998,14.212,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,395992.0,26.355000000000004,5.984000000000001,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,-0.0009752800000000002
,,5.0,49.0,296,26.355000000000004,5.984000000000001,,,Carry,,,,,362352.0,29.400000000000002,5.984000000000001,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,0.0
2497854579.0,71.0,5.0,53.0,296,29.400000000000002,5.984000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,362352.0,10.920000000000002,6.460000000000001,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,-0.00198043
,,5.0,53.0,296,10.920000000000002,6.460000000000001,,,Carry,,,,,395992.0,11.13,11.152,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0009897299999999994
2497854589.0,72.0,5.0,59.0,296,11.13,11.152,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Longball', 'Length', 'Chipped']","[91, 117, 124, 127, 36, 37, 215, 218]",True,395992.0,17.85,53.516000000000005,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,0.0
,,5.0,59.0,296,17.85,53.516000000000005,,,Carry,,,,,283978.0,26.775000000000002,53.312000000000005,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0
2497854601.0,73.0,6.0,2.0,296,26.775000000000002,53.312000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,283978.0,41.055,57.05200000000001,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0015522900000000013
,,6.0,2.0,296,41.055,57.05200000000001,,,Carry,,,,,279177.0,33.915,57.664,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,-0.0015522900000000013
2497854613.0,74.0,6.0,4.0,296,33.915,57.664,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,279177.0,27.405,64.464,,,,,,,,,,,10.0,Marcus Edwards,False,Benfica,Sporting,-0.0008183099999999992
,,6.0,4.0,296,27.405,64.464,,,Carry,,,,,296364.0,27.825000000000003,60.99600000000001,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0
2497854641.0,75.0,6.0,6.0,296,27.825000000000003,60.99600000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,296364.0,30.555000000000003,51.476000000000006,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0008183099999999992
,,6.0,6.0,296,30.555000000000003,51.476000000000006,,,Carry,,,,,408962.0,32.13,54.33200000000001,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,0.0
2497854659.0,77.0,6.0,12.0,296,32.13,54.33200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497854669.0,65.0,6.0,12.0,299,72.87,13.668000000000003,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent']",[64],False,369430.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497854847.0,78.0,6.0,34.0,296,33.81,53.584,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'FreekickTaken', 'Length', 'Zone', 'Longball', 'Angle']","[91, 117, 127, 132, 36, 38, 216, 218]",True,283978.0,50.400000000000006,25.636000000000003,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.003696380000000001
,,6.0,34.0,296,50.400000000000006,25.636000000000003,,,Carry,,,,,408962.0,53.339999999999996,28.356000000000005,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,0.0020492999999999987
