id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2513433451.0,741.0,69.0,59.0,296,36.855000000000004,39.712,74.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,395992.0,36.645,19.992,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Estoril,6.527999999999916e-05
,,69.0,59.0,296,36.645,19.992,,,Carry,,,,,259929.0,41.79,17.136,,,,,,,,,3.0,Jeremiah St. Juste,False,Sporting,Estoril,0.0
2513433505.0,742.0,70.0,2.0,296,41.79,17.136,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,259929.0,66.36,3.5360000000000005,,,,,,,,,3.0,Jeremiah St. Juste,True,Sporting,Estoril,0.004758859999999997
,,70.0,2.0,296,66.36,3.5360000000000005,,,Carry,,,,,125211.0,70.875,20.332,,,,,,,,,19.0,Héctor Bellerín,True,Sporting,Estoril,0.0066718000000000055
2513433519.0,743.0,70.0,7.0,296,70.875,20.332,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,125211.0,69.92999999999999,29.512,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Estoril,-0.004151700000000001
,,70.0,7.0,296,69.92999999999999,29.512,,,Carry,,,,,344378.0,68.67000000000002,31.892000000000003,,,,,,,,,28.0,Pote,False,Sporting,Estoril,-0.0038807899999999985
2513433525.0,744.0,70.0,9.0,296,68.67000000000002,31.892000000000003,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,344378.0,57.645,34.136,,,,,,,,,28.0,Pote,False,Sporting,Estoril,-0.0030754200000000023
2513433545.0,745.0,70.0,10.0,296,57.435,34.544000000000004,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,395992.0,65.52,51.544000000000004,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Estoril,0.0018081900000000012
,,70.0,10.0,296,65.52,51.544000000000004,,,Carry,,,,,283978.0,70.35000000000001,54.53600000000001,,,,,,,,,2.0,Matheus Reis,False,Sporting,Estoril,0.005311739999999999
2513433559.0,746.0,70.0,12.0,296,70.35000000000001,54.53600000000001,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,283978.0,83.16000000000001,47.53200000000001,,,,,,,,,2.0,Matheus Reis,True,Sporting,Estoril,
2513433565.0,569.0,70.0,14.0,2188,21.105000000000004,21.488000000000003,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,121720.0,,,,,,,,,,,,,,Sporting,Estoril,
2513433585.0,570.0,70.0,16.0,2188,26.669999999999998,19.448000000000004,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,121720.0,,,,,,,,,,,,,,Sporting,Estoril,
2513433599.0,747.0,70.0,19.0,296,65.83500000000001,45.56,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,409279.0,,,,,,,,,,,5.0,Hidemasa Morita,,Sporting,Estoril,
2513433603.0,748.0,70.0,20.0,296,65.83500000000001,45.56,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,409279.0,74.025,53.108,,,,,,,,,5.0,Hidemasa Morita,False,Sporting,Estoril,0.004663889999999997
,,70.0,20.0,296,74.025,53.108,,,Carry,,,,,344378.0,76.44,48.620000000000005,,,,,,,,,28.0,Pote,False,Sporting,Estoril,0.00010719000000000353
2513433613.0,749.0,70.0,22.0,296,76.44,48.620000000000005,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['IntentionalAssist', 'Angle', 'StandingSave', 'Zone', 'Throughball', 'ShotAssist', 'Length', 'PassEndX', 'PassEndY', 'KeyPass']","[91, 119, 117, 30, 123, 129, 205, 40, 43, 36, 38, 217, 218]",True,344378.0,94.39500000000001,45.696000000000005,,,,,,,,,28.0,Pote,True,Sporting,Estoril,0.03078898
,,70.0,22.0,296,94.39500000000001,45.696000000000005,,,Carry,,,,,447229.0,95.76,46.647999999999996,,,,,,,,,79.0,Youssef Chermiti,False,Sporting,Estoril,0.009514569999999993
2513433631.0,750.0,70.0,24.0,296,95.76,46.647999999999996,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['Zone', 'RelatedEventId', 'IntentionalAssist', 'RegularPlay', 'GoalMouthY', 'GoalMouthZ', 'Assisted', 'LeftFoot', 'BoxLeft', 'StandingSave']","[91, 7, 90, 10, 88, 1, 3, 13]",True,447229.0,,,5.6,57.1,True,749.0,344378.0,,,,79.0,Youssef Chermiti,,Sporting,Estoril,
2513433755.0,572.0,70.0,43.0,2188,1.785,33.728,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'GoalKick', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,331191.0,8.715000000000002,49.028,,,,,,,,,,,False,Sporting,Estoril,-0.0005306600000000005
2513433765.0,573.0,70.0,44.0,2188,8.82,49.64,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,436897.0,13.125,62.56,,,,,,,,,,,False,Sporting,Estoril,-0.00198129
2513433769.0,574.0,70.0,47.0,2188,13.23,64.464,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Chipped', 'Angle', 'Zone']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,105928.0,36.96000000000001,61.81200000000001,,,,,,,,,,,False,Sporting,Estoril,
2513433771.0,752.0,70.0,50.0,296,62.580000000000005,6.868,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,125211.0,,,,,,,,,,,19.0,Héctor Bellerín,,Sporting,Estoril,
2513433781.0,753.0,70.0,50.0,296,62.580000000000005,6.868,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,125211.0,73.815,6.12,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Estoril,0.0037706900000000036
2513433783.0,754.0,70.0,51.0,296,74.55,7.072000000000001,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,279177.0,80.325,18.224,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Estoril,0.007330730000000001
2513433795.0,755.0,70.0,52.0,296,80.325,18.224,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 217, 218]",True,447229.0,73.185,18.224,,,,,,,,,79.0,Youssef Chermiti,False,Sporting,Estoril,-0.004429619999999999
2513433831.0,756.0,70.0,53.0,296,73.29,18.972,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,279177.0,93.03,15.504000000000001,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Estoril,0.016547519999999996
,,70.0,53.0,296,93.03,15.504000000000001,,,Carry,,,,,447229.0,102.165,20.332,,,,,,,,,79.0,Youssef Chermiti,True,Sporting,Estoril,0.023756029999999997
2513433843.0,757.0,70.0,57.0,296,102.165,20.332,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 120, 29, 124, 35, 37, 217, 218]",True,447229.0,101.42999999999999,32.504,,,,,,,,,79.0,Youssef Chermiti,True,Sporting,Estoril,
2513433845.0,575.0,70.0,58.0,2188,2.94,33.932,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Claim,Successful,"['Zone', 'HighClaim']","[91, 93, 104]",True,331191.0,,,,,,,,,,,,,,Sporting,Estoril,
2513433973.0,576.0,71.0,15.0,2188,9.555,49.844,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'KeeperThrow']","[91, 36, 37, 215, 218]",True,331191.0,17.64,64.26,,,,,,,,,,,False,Sporting,Estoril,-0.00198129
2513434001.0,577.0,71.0,18.0,2188,17.85,64.26,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,105928.0,34.964999999999996,63.03600000000001,,,,,,,,,,,False,Sporting,Estoril,0.0013280500000000008
2513434007.0,578.0,71.0,23.0,2188,39.58500000000001,56.984,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 54]",True,407140.0,,,,,,,,,,,,,,Sporting,Estoril,
2513433997.0,758.0,71.0,23.0,296,65.415,11.016,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,279177.0,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Estoril,
2513434019.0,579.0,71.0,24.0,2188,25.305000000000003,66.028,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,407140.0,39.480000000000004,63.17200000000001,,,,,,,,,,,False,Sporting,Estoril,0.0028141300000000015
2513434025.0,580.0,71.0,25.0,2188,36.96000000000001,62.35600000000001,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,255151.0,43.995,65.688,,,,,,,,,,,False,Sporting,Estoril,0.0
2513434039.0,581.0,71.0,27.0,2188,43.785000000000004,62.628,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Foul', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,332144.0,,,,,,,,,,,,,,Sporting,Estoril,
2513434053.0,759.0,71.0,27.0,296,61.214999999999996,5.372000000000001,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']",[64],False,259929.0,,,,,,,,,,,3.0,Jeremiah St. Juste,,Sporting,Estoril,
2513434173.0,582.0,71.0,43.0,2188,42.525,65.212,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'FreekickTaken', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 132, 35, 38, 215, 218]",True,105928.0,30.450000000000003,48.144,,,,,,,,,,,False,Sporting,Estoril,-0.00015804999999999986
2513434195.0,583.0,71.0,47.0,2188,30.135,46.580000000000005,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'PassEndX', 'Angle', 'Chipped', 'PassEndY', 'Length', 'StandingSave']","[91, 120, 124, 128, 36, 38, 217, 218]",True,436897.0,92.715,46.104,,,,,,,,,,,True,Sporting,Estoril,
2513434197.0,760.0,71.0,51.0,296,13.86,21.692,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,23285.0,,,,,,,,,,,1.0,Antonio Adán,,Sporting,Estoril,
2513434247.0,761.0,71.0,53.0,296,11.97,25.840000000000003,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'KeeperThrow', 'Longball', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 36, 37, 215, 218]",True,23285.0,27.72,62.764,,,,,,,,,1.0,Antonio Adán,False,Sporting,Estoril,-0.0010506300000000003
,,71.0,53.0,296,27.72,62.764,,,Carry,,,,,283978.0,39.480000000000004,59.024,,,,,,,,,2.0,Matheus Reis,True,Sporting,Estoril,0.0014860800000000007
2513434289.0,762.0,72.0,1.0,296,39.480000000000004,59.024,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,43.995,45.084,,,,,,,,,2.0,Matheus Reis,False,Sporting,Estoril,0.0005445499999999995
,,72.0,1.0,296,43.995,45.084,,,Carry,,,,,344378.0,43.050000000000004,43.79200000000001,,,,,,,,,28.0,Pote,False,Sporting,Estoril,-0.00159954
2513434301.0,763.0,72.0,4.0,296,43.050000000000004,43.79200000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,344378.0,42.63,26.588000000000005,,,,,,,,,28.0,Pote,False,Sporting,Estoril,-6.527999999999916e-05
,,72.0,4.0,296,42.63,26.588000000000005,,,Carry,,,,,409279.0,43.365,24.82,,,,,,,,,5.0,Hidemasa Morita,False,Sporting,Estoril,6.527999999999916e-05
2513434337.0,764.0,72.0,7.0,296,43.365,24.82,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Longball', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,409279.0,73.185,2.924,,,,,,,,,5.0,Hidemasa Morita,True,Sporting,Estoril,0.00852955
,,72.0,7.0,296,73.185,2.924,,,Carry,,,,,279177.0,78.33,13.464000000000002,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Estoril,0.0027939199999999983
2513434361.0,766.0,72.0,15.0,296,76.02000000000001,16.048000000000002,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,125211.0,,,,,,,,,,,19.0,Héctor Bellerín,,Sporting,Estoril,
2513434355.0,765.0,72.0,15.0,296,78.33,13.464000000000002,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,279177.0,74.655,17.612000000000002,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Estoril,0.00010719000000000353
,,72.0,15.0,296,74.655,17.612000000000002,,,Carry,,,,,125211.0,76.02000000000001,16.048000000000002,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Estoril,-0.00010719000000000353
2513434389.0,584.0,72.0,16.0,2188,28.980000000000004,51.952000000000005,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 142]",True,407140.0,,,,,,,,,,,,,,Sporting,Estoril,
2513434431.0,767.0,72.0,20.0,296,74.44500000000001,5.032000000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,125211.0,60.06,10.608,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Estoril,-0.005103159999999999
,,72.0,20.0,296,60.06,10.608,,,Carry,,,,,259929.0,59.325,12.308000000000002,,,,,,,,,3.0,Jeremiah St. Juste,False,Sporting,Estoril,0.0
2513434491.0,768.0,72.0,22.0,296,59.325,12.308000000000002,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,259929.0,53.025000000000006,33.79600000000001,,,,,,,,,3.0,Jeremiah St. Juste,False,Sporting,Estoril,-0.0012721500000000014
,,72.0,22.0,296,53.025000000000006,33.79600000000001,,,Carry,,,,,395992.0,64.78500000000001,40.800000000000004,,,,,,,,,25.0,Gonçalo Inácio,True,Sporting,Estoril,0.0030754200000000023
2513434507.0,769.0,72.0,27.0,296,64.78500000000001,40.800000000000004,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,395992.0,73.5,42.432,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Estoril,0.004151700000000001
2513434517.0,770.0,72.0,28.0,296,73.5,42.432,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,368409.0,70.56,39.508,,,,,,,,,17.0,Trincão,False,Sporting,Estoril,0.0
2513434523.0,771.0,72.0,29.0,296,70.455,39.304,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,344378.0,73.815,41.480000000000004,,,,,,,,,28.0,Pote,False,Sporting,Estoril,0.0
2513434525.0,772.0,72.0,30.0,296,74.235,41.072,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,368409.0,,,,,,,,,,,17.0,Trincão,,Sporting,Estoril,
2513434529.0,585.0,72.0,31.0,2188,33.285000000000004,21.692,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,255151.0,,,,,,,,,,,,,,Sporting,Estoril,
2513434537.0,586.0,72.0,31.0,2188,33.285000000000004,21.692,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,255151.0,29.19,18.360000000000003,,,,,,,,,,,False,Sporting,Estoril,0.0
2513434549.0,587.0,72.0,32.0,2188,29.19,18.360000000000003,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,444630.0,37.589999999999996,18.836000000000002,,,,,,,,,,,False,Sporting,Estoril,0.0015871199999999992
2513434553.0,588.0,72.0,33.0,2188,37.48500000000001,18.836000000000002,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone']","[91, 118, 120, 29, 35, 37, 215, 218]",True,119543.0,27.825000000000003,24.48,,,,,,,,,,,False,Sporting,Estoril,
2513434547.0,773.0,72.0,35.0,296,80.85000000000001,39.712,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,368409.0,,,,,,,,,,,17.0,Trincão,,Sporting,Estoril,
,,72.0,35.0,296,80.85000000000001,39.712,,,Carry,,,,,368409.0,78.435,49.232000000000006,,,,,,,,,17.0,Trincão,False,Sporting,Estoril,-0.010990859999999998
2513434583.0,774.0,72.0,36.0,296,78.435,49.232000000000006,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 37, 217, 218]",True,368409.0,78.435,56.236000000000004,,,,,,,,,17.0,Trincão,False,Sporting,Estoril,-0.00010719000000000353
,,72.0,36.0,296,78.435,56.236000000000004,,,Carry,,,,,296364.0,78.22500000000001,60.044000000000004,,,,,,,,,11.0,Nuno Santos,False,Sporting,Estoril,-0.0027939199999999983
2513434597.0,775.0,72.0,39.0,296,78.22500000000001,60.044000000000004,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,65.31,56.848,,,,,,,,,11.0,Nuno Santos,False,Sporting,Estoril,-0.0025178200000000005
2513434637.0,776.0,72.0,41.0,296,65.31,56.848,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283978.0,56.80500000000001,46.852000000000004,,,,,,,,,2.0,Matheus Reis,False,Sporting,Estoril,-0.0018475100000000001
,,72.0,41.0,296,56.80500000000001,46.852000000000004,,,Carry,,,,,395992.0,55.650000000000006,44.948,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Estoril,0.0
2513434667.0,777.0,72.0,44.0,296,55.650000000000006,44.948,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,395992.0,59.22,25.840000000000003,,,,,,,,,25.0,Gonçalo Inácio,False,Sporting,Estoril,3.931999999999894e-05
,,72.0,44.0,296,59.22,25.840000000000003,,,Carry,,,,,259929.0,64.26,23.868000000000002,,,,,,,,,3.0,Jeremiah St. Juste,False,Sporting,Estoril,0.002456040000000003
2513434717.0,778.0,72.0,47.0,296,64.26,23.868000000000002,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,259929.0,81.165,4.08,,,,,,,,,3.0,Jeremiah St. Juste,False,Sporting,Estoril,0.008211799999999998
,,72.0,47.0,296,81.165,4.08,,,Carry,,,,,279177.0,98.175,15.436,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Estoril,0.018914089999999998
2513434731.0,589.0,72.0,54.0,2188,13.440000000000001,51.952000000000005,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,407140.0,,,,,,,,,,,,,,Sporting,Estoril,
2513434747.0,779.0,72.0,54.0,296,91.56,16.048000000000002,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,279177.0,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Estoril,
2513434749.0,780.0,72.0,57.0,296,98.175,15.436,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'OppositeRelatedEvent', 'Offensive', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 120, 29, 37, 217, 218]",True,279177.0,98.175,15.64,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Estoril,
2513434757.0,590.0,72.0,57.0,2188,5.88,48.824,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 60]",True,105928.0,,,,,,,,,,,,,,Sporting,Estoril,
2513434801.0,781.0,73.0,1.0,296,95.23500000000001,17.952,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['LeftFoot', 'Chipped', 'Angle', 'Cross', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 138, 124, 126, 36, 37, 217, 218]",True,279177.0,97.125,39.644,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Estoril,
2513434813.0,591.0,73.0,3.0,2188,8.085,25.16,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length']","[91, 94, 95, 215]",True,447025.0,14.595,29.444,,,,,,,,,,,,Sporting,Estoril,
2513434821.0,592.0,73.0,4.0,2188,14.595,29.444,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 94, 95, 215]",True,444630.0,15.225000000000001,39.304,,,,,,,,,,,,Sporting,Estoril,
2513434823.0,593.0,73.0,5.0,2188,15.120000000000001,39.304,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,333315.0,,,,,,,,,,,,,,Sporting,Estoril,
2513434835.0,782.0,73.0,7.0,296,91.77000000000001,21.148000000000003,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,125211.0,98.07000000000001,17.748,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Estoril,0.009514569999999993
2513434839.0,783.0,73.0,8.0,296,98.7,18.496000000000002,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'OppositeRelatedEvent', 'Length', 'Offensive']","[91, 120, 29, 36, 37, 217, 218]",True,279177.0,98.91000000000001,19.652,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Estoril,
2513434845.0,594.0,73.0,8.0,2188,6.09,48.55200000000001,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 60]",True,105928.0,,,,,,,,,,,,,,Sporting,Estoril,
2513434853.0,595.0,73.0,10.0,2188,6.510000000000001,49.64,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,105928.0,,,,,,,,,,,,,,Sporting,Estoril,
