id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,83.0,,70884.0,46.725,44.744,,,Carry,,,,,48.0,41.685,44.54000000000001,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,-0.00159954
2338900965.0,795.0,83.0,292.0,70884.0,41.685,44.54000000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,51.0,20.16,36.856,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,-0.0025262500000000007
,,83.0,,422229.0,20.16,36.856,,,Carry,,,,,51.0,22.680000000000007,41.61600000000001,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Tondela,0.0
2338901025.0,796.0,83.0,292.0,422229.0,22.680000000000007,41.61600000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,57.0,25.62,45.56,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Tondela,-0.00015244999999999842
,,83.0,,383607.0,25.62,45.56,,,Carry,,,,,57.0,27.405,47.53200000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.00109158
2338901133.0,797.0,83.0,292.0,383607.0,27.405,47.53200000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'Longball', 'Angle']","[90, 118, 116, 126, 35, 36, 215, 217]",True,59.0,53.445,66.436,,,,,,,,,,4.0,Tomás Ribeiro,True,Belenenses SAD,Tondela,0.0036313399999999985
,,83.0,,384385.0,53.445,66.436,,,Carry,,,,,59.0,59.535000000000004,65.48400000000001,,,,,,,,,,5.0,Nilton Varela,True,Belenenses SAD,Tondela,0.0
2338901167.0,798.0,84.0,292.0,384385.0,59.535000000000004,65.48400000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,3.0,71.715,47.6,,,,,,,,,,5.0,Nilton Varela,True,Belenenses SAD,Tondela,0.00938644
2338901177.0,799.0,84.0,292.0,422231.0,71.4,47.736,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,4.0,,,,,,,,,,,,15.0,Luís Mota,,Belenenses SAD,Tondela,
2338901187.0,755.0,84.0,8071.0,375327.0,32.97,23.46,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,6.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338901237.0,756.0,84.0,8071.0,375327.0,32.97,23.46,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 37, 215, 217]",True,7.0,40.53,12.172000000000002,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.0010425699999999996
2338901387.0,757.0,84.0,8071.0,119089.0,44.415,5.984000000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Chipped', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[90, 118, 116, 29, 123, 204, 35, 36, 216, 217]",True,10.0,70.56,7.548,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.00873785
2338901427.0,758.0,84.0,8071.0,283364.0,82.005,9.520000000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,20.0,71.61,25.840000000000007,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.005681229999999999
2338901473.0,759.0,84.0,8071.0,333196.0,73.08,29.852,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,21.0,82.425,49.36800000000001,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.004700530000000001
2338901557.0,760.0,84.0,8071.0,402065.0,80.115,47.12400000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,24.0,72.55499999999999,63.376000000000005,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.007330730000000001
2338904119.0,775.0,84.0,8071.0,369863.0,69.825,60.656000000000006,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[90, 53]",True,29.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338904033.0,827.0,84.0,292.0,411937.0,35.175000000000004,7.344000000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[54],False,29.0,,,,,,,,,,,,16.0,César Sousa,,Belenenses SAD,Tondela,
2338904125.0,776.0,84.0,8071.0,369863.0,71.08500000000001,61.064,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[90, 52]",True,30.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338904123.0,828.0,84.0,292.0,120594.0,33.915,6.936,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[90, 142]",True,30.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Tondela,
2338901627.0,800.0,84.0,292.0,120594.0,31.71,3.808,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,30.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Tondela,
,,84.0,,120594.0,33.915,6.936000000000001,,,Carry,,,,,30.0,31.71,3.808,,,,,,,,,,29.0,Abel Camará,False,Belenenses SAD,Tondela,0.0
2338901715.0,801.0,84.0,292.0,120594.0,31.71,3.808,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,33.0,58.38,5.032000000000001,,,,,,,,,,29.0,Abel Camará,True,Belenenses SAD,Tondela,0.004959369999999999
,,84.0,,422230.0,58.38,5.032000000000001,,,Carry,,,,,33.0,55.545,4.216,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,0.0
2338901719.0,802.0,84.0,292.0,422230.0,55.545,4.216,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[90, 62]",True,36.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2338901695.0,763.0,84.0,8071.0,375327.0,49.455000000000005,63.784000000000006,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'StandingSave', 'Defensive']",[63],False,36.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338901791.0,803.0,84.0,292.0,422230.0,55.44,3.196,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'FreekickTaken', 'PassEndX', 'Zone']","[90, 118, 116, 29, 131, 204, 35, 36, 216, 217]",True,40.0,73.92000000000003,7.072000000000001,,,,,,,,,,18.0,Alioune Ndour,True,Belenenses SAD,Tondela,0.006485330000000001
,,84.0,,120594.0,73.92000000000003,7.072000000000001,,,Carry,,,,,40.0,70.14,3.400000000000001,,,,,,,,,,29.0,Abel Camará,False,Belenenses SAD,Tondela,0.0
2338901793.0,804.0,84.0,292.0,120594.0,70.14,3.4000000000000004,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,42.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Tondela,
2339366917.0,915.0,84.0,8071.0,333196.0,12.285,60.928,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,44.0,3.3600000000000008,46.44400000000001,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.0010837399999999997
2338901837.0,764.0,84.0,8071.0,322763.0,4.83,46.92,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,46.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338901897.0,765.0,84.0,8071.0,322763.0,4.41,46.98800000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Longball', 'Zone']","[90, 116, 126, 35, 36, 215, 217]",True,46.0,44.1,61.744,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.0036035400000000006
2338901911.0,766.0,84.0,8071.0,369863.0,43.89,62.62800000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[90, 119, 28, 138, 35, 37, 215, 217]",True,50.0,60.69,61.744,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.0034732899999999987
2338901933.0,805.0,84.0,292.0,70884.0,39.27,2.5160000000000005,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,54.0,,,,,,,,,,,,32.0,Yohan Tavares,,Belenenses SAD,Tondela,
,,84.0,,70884.0,39.27000000000001,2.5160000000000005,,,Carry,,,,,54.0,36.75,2.5840000000000005,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0
2338902051.0,806.0,84.0,292.0,70884.0,36.75,2.5840000000000005,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[90, 116, 29, 35, 36, 215, 217]",True,55.0,38.85,21.692,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0014290699999999993
,,84.0,,383607.0,38.85,21.692,,,Carry,,,,,55.0,44.31,28.288000000000004,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.00215424
2338902073.0,807.0,84.0,292.0,383607.0,44.31,28.288000000000004,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,58.0,48.825,49.028000000000006,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,-0.0005547
2338902135.0,808.0,85.0,292.0,384385.0,48.615,49.776,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,2.0,54.81,43.860000000000014,,,,,,,,,,5.0,Nilton Varela,False,Belenenses SAD,Tondela,0.0025646799999999997
,,85.0,,386978.0,54.81,43.860000000000014,,,Carry,,,,,2.0,55.230000000000004,38.89600000000001,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,3.931999999999894e-05
2338902165.0,809.0,85.0,292.0,386978.0,55.230000000000004,38.89600000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 118, 116, 29, 35, 37, 215, 217]",True,4.0,61.95,22.032,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,0.002456040000000003
,,85.0,,70884.0,61.95,22.032,,,Carry,,,,,4.0,64.89,17.544,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0
2338902231.0,810.0,85.0,292.0,70884.0,64.89,17.544,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,7.0,76.02000000000001,2.108,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0018699699999999986
2338902279.0,811.0,85.0,292.0,322735.0,75.60000000000002,2.5840000000000005,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,10.0,94.815,4.352,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Tondela,0.013629430000000001
2338902307.0,812.0,85.0,292.0,70884.0,95.025,4.964,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX', 'Cross', 'StandingSave', 'RightFoot', 'Chipped']","[90, 136, 123, 125, 35, 36, 216, 217]",True,13.0,97.33500000000001,24.752000000000002,,,,,,,,,,32.0,Yohan Tavares,True,Belenenses SAD,Tondela,0.029575229999999994
2338902345.0,767.0,85.0,8071.0,380894.0,5.460000000000001,41.412,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[90, 93, 94, 56, 214]",True,14.0,10.185,55.964,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338902349.0,768.0,85.0,8071.0,369863.0,12.915,53.108,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,16.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338902397.0,769.0,85.0,8071.0,369863.0,15.33,52.97200000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'HeadPass', 'Zone']","[90, 116, 29, 138, 34, 36, 214, 217]",True,16.0,12.39,62.15200000000001,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.0009897299999999994
2338902441.0,770.0,85.0,8071.0,402065.0,12.705,61.744,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[90, 117, 119, 28, 138, 35, 37, 214, 217]",True,18.0,14.805,46.784,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.00198129
2338902417.0,813.0,85.0,292.0,120594.0,92.82,17.748,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,20.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Tondela,
2338902449.0,771.0,85.0,8071.0,380894.0,12.18,46.308,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'Head', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[90, 93, 94, 56, 214]",True,21.0,31.92,48.620000000000005,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338902461.0,814.0,85.0,292.0,411937.0,78.015,10.744000000000002,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,23.0,,,,,,,,,,,,16.0,César Sousa,,Belenenses SAD,Tondela,
2338902489.0,815.0,85.0,292.0,411937.0,77.7,10.608,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,23.0,82.425,3.196,,,,,,,,,,16.0,César Sousa,False,Belenenses SAD,Tondela,0.0035479100000000013
,,85.0,,322735.0,82.425,3.196,,,Carry,,,,,23.0,79.485,5.576,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.0
2338902543.0,816.0,85.0,292.0,322735.0,79.485,5.576,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[90, 118, 116, 29, 34, 36, 215, 217]",True,25.0,64.68,11.56,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,-0.00885965
,,85.0,,386978.0,64.68,11.56,,,Carry,,,,,25.0,61.110000000000014,19.380000000000003,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,-0.0018475100000000001
2338902593.0,817.0,85.0,292.0,386978.0,61.110000000000014,19.380000000000003,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[90, 118, 116, 29, 34, 36, 215, 217]",True,28.0,59.64,36.92400000000001,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,3.931999999999894e-05
,,85.0,,383607.0,59.64,36.92400000000001,,,Carry,,,,,28.0,64.365,40.39200000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0030754200000000023
2338902707.0,818.0,85.0,292.0,383607.0,64.365,40.39200000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,31.0,66.36,63.58000000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,-0.002520100000000001
2338902777.0,819.0,85.0,292.0,384385.0,65.625,62.56,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 34, 37, 215, 217]",True,35.0,59.115,50.660000000000004,,,,,,,,,,5.0,Nilton Varela,False,Belenenses SAD,Tondela,-0.0005946400000000004
,,85.0,,383607.0,59.115,50.660000000000004,,,Carry,,,,,35.0,60.480000000000004,49.16400000000001,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0
2338902831.0,820.0,85.0,292.0,383607.0,60.480000000000004,49.16400000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[90, 118, 116, 29, 35, 37, 215, 217]",True,37.0,65.94,31.756000000000004,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Tondela,0.0031147400000000013
,,85.0,,386978.0,65.94,31.756000000000004,,,Carry,,,,,37.0,71.715,26.248,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,0.0038807899999999985
2338902891.0,821.0,85.0,292.0,386978.0,71.715,26.248,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,40.0,78.855,4.216,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,0.0037116300000000005
,,85.0,,322735.0,78.855,4.216,,,Carry,,,,,40.0,80.115,5.372000000000001,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.0
2338902989.0,822.0,85.0,292.0,322735.0,80.115,5.372000000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Longball', 'PassEndX', 'Chipped', 'Length', 'Cross', 'Angle', 'PassEndY', 'RightFoot', 'Zone']","[90, 118, 136, 123, 124, 35, 36, 216, 217]",True,43.0,95.13,49.36800000000001,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Tondela,0.027348260000000003
2338903063.0,823.0,85.0,292.0,400848.0,95.865,49.64,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsidePass,Successful,"['Cross', 'GoalDisallowed', 'PassEndY', 'LeftFoot', 'PassEndX', 'StandingSave', 'PlayerCaughtOffside', 'Zone']","[90, 216]",True,47.0,99.96,33.11600000000001,,,,,,,,,,10.0,Afonso Sousa,,Belenenses SAD,Tondela,
2338903117.0,772.0,85.0,8071.0,394932.0,8.505,30.736000000000004,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideProvoked,Successful,[],[61],False,47.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338914063.0,11823.0,85.0,292.0,422230.0,99.96,33.11600000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideGiven,Unsuccessful,[],[60],False,,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2338904681.0,777.0,87.0,8071.0,375327.0,0.0,0.0,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['PlayerPosition', 'JerseyNumber', 'RelatedEventId']",[213],False,20.0,,,778.0,423973.0,,,,,,,,,,,Belenenses SAD,Tondela,
2338904683.0,778.0,87.0,8071.0,423973.0,0.0,0.0,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'RelatedEventId', 'FormationSlot', 'JerseyNumber']",[212],False,20.0,,,777.0,375327.0,,,,,,,,,,,Belenenses SAD,Tondela,
2339369253.0,918.0,87.0,8071.0,,0.0,0.0,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",FormationChange,Successful,"['JerseyNumber', 'TeamPlayerFormation', 'TeamFormation', 'CaptainPlayerId', 'InvolvedPlayers', 'PlayerPosition']",[],False,21.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338904721.0,779.0,87.0,8071.0,322763.0,14.175,30.464,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'FreekickTaken', 'Angle', 'IndirectFreekickTaken']","[90, 119, 127, 132, 35, 36, 215, 217]",True,27.0,63.315,44.47200000000001,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.008524100000000001
2338904751.0,829.0,87.0,292.0,386978.0,58.48500000000001,28.424,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,31.0,,,,,,,,,,,,8.0,Yaya,,Belenenses SAD,Tondela,
2338904783.0,830.0,87.0,292.0,411937.0,47.04,16.32,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,32.0,,,,,,,,,,,,16.0,César Sousa,,Belenenses SAD,Tondela,
,,87.0,,411937.0,47.04,16.32,,,Carry,,,,,32.0,57.960000000000015,15.028000000000002,,,,,,,,,,16.0,César Sousa,True,Belenenses SAD,Tondela,0.0022727300000000006
2338904863.0,831.0,87.0,292.0,411937.0,57.960000000000015,15.028000000000002,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Longball', 'PassEndX', 'PassEndY', 'Length']","[90, 118, 116, 126, 204, 35, 37, 216, 217]",True,34.0,90.72000000000001,12.988,,,,,,,,,,16.0,César Sousa,True,Belenenses SAD,Tondela,0.024551789999999997
2338904907.0,832.0,87.0,292.0,422230.0,90.72000000000001,12.988,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Cross', 'StandingSave', 'Longball', 'Angle', 'Zone', 'RightFoot', 'Length']","[90, 136, 125, 35, 36, 216, 217]",True,38.0,96.705,49.232000000000006,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,0.023756029999999997
2338904901.0,780.0,87.0,8071.0,394930.0,7.875,16.524,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,41.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338904941.0,781.0,87.0,8071.0,394930.0,7.7700000000000005,15.844,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'Longball']","[90, 116, 126, 35, 37, 215, 217]",True,41.0,38.745,15.232,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.004646470000000001
2338904949.0,782.0,87.0,8071.0,283364.0,38.22,15.028000000000002,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,43.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338904977.0,833.0,87.0,292.0,384385.0,66.57000000000001,58.004000000000005,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,45.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Tondela,
2338905049.0,834.0,87.0,292.0,384385.0,65.94,56.78,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 34, 37, 215, 217]",True,45.0,64.05,50.660000000000004,,,,,,,,,,5.0,Nilton Varela,False,Belenenses SAD,Tondela,0.0006478500000000019
,,87.0,,386978.0,64.05,50.660000000000004,,,Carry,,,,,45.0,60.480000000000004,48.144,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,-0.002495360000000002
2338905107.0,835.0,87.0,292.0,386978.0,60.480000000000004,48.144,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[90, 116, 29, 34, 37, 215, 217]",True,49.0,48.089999999999996,37.672000000000004,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,-0.0020099799999999998
,,87.0,,70884.0,48.089999999999996,37.672000000000004,,,Carry,,,,,49.0,49.77,37.06,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0
2338905123.0,836.0,87.0,292.0,70884.0,49.77,37.06,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[90, 118, 116, 29, 35, 36, 215, 217]",True,52.0,57.225,39.30400000000001,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.0020492999999999987
2338905201.0,837.0,87.0,292.0,386978.0,57.225,38.964,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[90, 118, 116, 29, 35, 37, 215, 217]",True,54.0,58.38,23.12,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Tondela,-3.931999999999894e-05
