id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2324621391.0,706.0,75.0,14.0,296.0,13.65,44.948,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Head']","[90, 93, 94, 56, 214]",True,296364.0,23.1,23.12,,,,,,,,,,,,,,Famalicao,Sporting,
2324621381.0,572.0,75.0,14.0,935.0,84.42000000000004,4.216,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['FreekickTaken', 'RightFoot', 'Cross', 'StandingSave', 'Chipped', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[90, 136, 123, 125, 35, 36, 216, 217]",True,402892.0,91.03500000000001,26.656,,,,,,,,,,,10.0,Iván Jaime,True,Famalicao,Sporting,0.0804879
2324621401.0,573.0,75.0,17.0,935.0,83.79,44.540000000000006,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['StandingSave', 'HighLeft', 'SetPiece', 'GoalMouthZ', 'Zone', 'OutOfBoxCentre', 'LeftFoot', 'GoalMouthY']","[90, 6, 9, 2, 5, 12]",True,383692.0,,,,,,93.1,58.5,True,,,,,20.0,David Tavares,,Famalicao,Sporting,
2324621463.0,708.0,75.0,26.0,296.0,4.83,33.388000000000005,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'GoalKick', 'Length']","[90, 116, 29, 35, 37, 214, 217]",True,23285.0,24.46500000000001,19.992000000000004,,,,,,,,,,,,,False,Famalicao,Sporting,0.0006024800000000007
2324621469.0,709.0,75.0,27.0,296.0,24.46500000000001,19.992000000000004,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,395992.0,36.330000000000005,2.788,,,,,,,,,,,,,False,Famalicao,Sporting,-0.0002364500000000009
2324621481.0,710.0,75.0,30.0,296.0,36.330000000000005,2.788,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,362352.0,30.135,12.444,,,,,,,,,,,,,False,Famalicao,Sporting,-0.0006677699999999998
2324621489.0,711.0,75.0,33.0,296.0,30.03,12.784,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[90, 116, 29, 35, 36, 214, 217]",True,395992.0,32.445,35.496,,,,,,,,,,,,,False,Famalicao,Sporting,0.0007288599999999996
2324621501.0,712.0,75.0,37.0,296.0,40.635000000000005,42.228,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,71268.0,48.615,62.96800000000002,,,,,,,,,,,,,False,Famalicao,Sporting,-0.00014302000000000065
2324621529.0,713.0,75.0,41.0,296.0,54.6,63.78400000000002,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,395221.0,44.94,47.19200000000001,,,,,,,,,,,,,False,Famalicao,Sporting,-0.0020442199999999994
2324621547.0,714.0,75.0,46.0,296.0,49.035000000000004,38.556,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone']","[90, 116, 29, 35, 36, 215, 217]",True,71268.0,49.245,55.21600000000001,,,,,,,,,,,,,False,Famalicao,Sporting,-0.0010005799999999992
2324621567.0,715.0,75.0,48.0,296.0,49.245,55.21600000000001,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle']","[90, 116, 29, 34, 37, 215, 217]",True,395221.0,46.725,43.724000000000004,,,,,,,,,,,,,False,Famalicao,Sporting,0.0004458799999999992
2324621581.0,716.0,75.0,50.0,296.0,46.935,43.52,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[90, 118, 116, 29, 35, 37, 215, 217]",True,71268.0,69.825,40.732,,,,,,,,,,,,,True,Famalicao,Sporting,0.005679420000000001
2324621749.0,581.0,75.0,52.0,935.0,38.64,32.504,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,316532.0,,,,,,,,,,,,,6.0,Charles Pickel,,Famalicao,Sporting,
2324621593.0,717.0,75.0,52.0,296.0,69.825,40.732,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 119, 28, 35, 37, 216, 217]",True,344378.0,72.135,39.1,,,,,,,,,,,,,False,Famalicao,Sporting,0.0038807899999999985
2324621597.0,575.0,75.0,53.0,935.0,29.295,35.7,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,422248.0,,,,,,,,,,,,,43.0,Alexandre Penetra,,Famalicao,Sporting,
2324621605.0,576.0,75.0,53.0,935.0,29.294999999999998,35.70000000000001,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 36, 214, 217]",True,422248.0,32.550000000000004,38.080000000000005,,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Sporting,0.0
,,75.0,53.0,,32.550000000000004,38.080000000000005,,,Carry,,,,,383692.0,40.635000000000005,34.20400000000001,,,,,,,,,,,20.0,David Tavares,False,Famalicao,Sporting,0.0013027000000000004
2324621609.0,577.0,75.0,54.0,935.0,40.635000000000005,34.20400000000001,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[90, 116, 29, 35, 37, 215, 217]",True,383692.0,50.295,27.06400000000001,,,,,,,,,,,20.0,David Tavares,False,Famalicao,Sporting,0.002219519999999999
,,75.0,54.0,,50.295,27.06400000000001,,,Carry,,,,,365414.0,50.40000000000001,24.684000000000008,,,,,,,,,,,9.0,Marcos Paulo,False,Famalicao,Sporting,-0.0005547
2324621663.0,578.0,75.0,56.0,935.0,50.40000000000001,24.684000000000008,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,365414.0,55.44,12.920000000000005,,,,,,,,,,,9.0,Marcos Paulo,False,Famalicao,Sporting,0.0018268500000000014
,,75.0,56.0,,55.44,12.920000000000005,,,Carry,,,,,119622.0,80.85000000000002,5.984000000000001,,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Sporting,0.011444989999999999
2324621667.0,579.0,76.0,3.0,935.0,80.85000000000001,5.984000000000001,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'OverRun', 'Offensive', 'StandingSave']","[90, 203]",True,119622.0,,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Sporting,
2324621683.0,718.0,76.0,5.0,296.0,21.840000000000003,61.88,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'Foul']","[90, 62]",True,395221.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324621675.0,580.0,76.0,5.0,935.0,83.16000000000001,6.12,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']",[63],False,119622.0,,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Sporting,
2324621739.0,719.0,76.0,20.0,296.0,24.46500000000001,62.15200000000001,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle', 'FreekickTaken', 'PassEndY']","[90, 116, 29, 131, 35, 37, 214, 217]",True,395221.0,32.445,48.96,,,,,,,,,,,,,False,Famalicao,Sporting,0.0026560800000000016
2324621745.0,720.0,76.0,21.0,296.0,32.445,48.96,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Chipped', 'StandingSave', 'Zone', 'Longball']","[90, 118, 116, 123, 126, 35, 37, 215, 217]",True,384888.0,60.795,6.0520000000000005,,,,,,,,,,,,,True,Famalicao,Sporting,0.0036313399999999985
2324621757.0,721.0,76.0,24.0,296.0,60.795,6.0520000000000005,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,362352.0,90.3,8.092,,,,,,,,,,,,,True,Famalicao,Sporting,0.020114760000000002
2324621759.0,722.0,76.0,28.0,296.0,89.25,9.316,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[90, 69]",True,395850.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324621761.0,582.0,76.0,28.0,935.0,15.75,58.684000000000005,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[90, 142]",True,422248.0,,,,,,,,,,,,,43.0,Alexandre Penetra,,Famalicao,Sporting,
2324621833.0,724.0,76.0,46.0,296.0,93.03,0.0,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'ThrowIn', 'PassEndY', 'Angle']","[90, 211, 35, 36, 216]",True,362352.0,97.44,8.976000000000003,,,,,,,,,,,,,False,Famalicao,Sporting,0.011626489999999996
2324621839.0,584.0,76.0,48.0,935.0,2.7300000000000004,55.284,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'BlockedCross', 'OppositeRelatedEvent']","[90, 58]",True,422248.0,,,,,,,,,,,,,43.0,Alexandre Penetra,,Famalicao,Sporting,
2324621837.0,725.0,76.0,48.0,296.0,99.855,8.5,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'RightFoot', 'Angle', 'OppositeRelatedEvent', 'Chipped', 'Offensive', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Cross']","[90, 136, 123, 125, 34, 36, 216, 217]",True,135563.0,99.64500000000001,11.152,,,,,,,,,,,,,False,Famalicao,Sporting,0.00855131
2324621855.0,585.0,76.0,49.0,935.0,3.99,56.03200000000001,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[121],False,422248.0,,,,,,,,,,,,,43.0,Alexandre Penetra,,Famalicao,Sporting,
2324621859.0,726.0,76.0,49.0,296.0,101.01,11.968000000000002,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissRight']",[121],False,135563.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324621973.0,727.0,77.0,10.0,296.0,104.47500000000001,0.34,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Cross', 'Zone', 'CornerTaken', 'PassEndY', 'Chipped', 'RightFoot']","[90, 136, 123, 125, 30, 32, 33, 34, 36, 216, 217]",True,362352.0,97.65,27.472000000000005,,,,,,,,,,,,,True,Famalicao,Sporting,0.21952771999999998
2324621979.0,586.0,77.0,11.0,935.0,6.510000000000001,42.432,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[196, 199]",False,136435.0,,,,,,,,,,,,,3.0,Rúben Lima,,Famalicao,Sporting,
2324621975.0,728.0,77.0,11.0,296.0,98.49,25.568,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 198]",False,135563.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324621987.0,587.0,77.0,11.0,935.0,5.775,44.404,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Length', 'Head', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[90, 93, 94, 56, 214]",True,136435.0,7.665,65.62,,,,,,,,,,,3.0,Rúben Lima,,Famalicao,Sporting,
2324621995.0,588.0,77.0,15.0,935.0,6.615,60.18000000000001,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'OtherBodyPart']",[90],True,365414.0,,,,,,,,,,,,,9.0,Marcos Paulo,,Famalicao,Sporting,
2324621989.0,729.0,77.0,15.0,296.0,96.81,5.644000000000001,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Length', 'Angle', 'Chipped', 'Cross', 'PassEndX', 'StandingSave', 'RightFoot']","[90, 136, 123, 125, 35, 36, 216, 217]",True,362352.0,97.86000000000001,9.316,,,,,,,,,,,,,False,Famalicao,Sporting,0.00855131
2324622005.0,589.0,77.0,16.0,935.0,12.495000000000001,40.528000000000006,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'HeadPass', 'PassEndY', 'Length', 'Zone']","[90, 116, 29, 138, 35, 36, 214, 217]",True,383692.0,19.32,45.62800000000002,,,,,,,,,,,20.0,David Tavares,False,Famalicao,Sporting,-0.0008141799999999994
2324622007.0,590.0,77.0,18.0,935.0,20.055000000000003,46.444,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,402892.0,,,,,,,,,,,,,10.0,Iván Jaime,,Famalicao,Sporting,
2324622013.0,591.0,77.0,20.0,935.0,20.055000000000003,46.44400000000001,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[90, 117, 119, 28, 35, 36, 214, 217]",True,402892.0,23.205000000000002,54.67200000000001,,,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Sporting,-0.0005892200000000014
2324622015.0,730.0,77.0,21.0,296.0,79.065,18.564,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[90, 100, 55]",True,395850.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324622021.0,731.0,77.0,22.0,296.0,73.92000000000002,19.040000000000003,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,395992.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324622027.0,732.0,77.0,22.0,296.0,73.92000000000003,19.040000000000003,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,395992.0,83.05499999999999,7.684000000000001,,,,,,,,,,,,,False,Famalicao,Sporting,0.0034407200000000013
2324622051.0,733.0,77.0,25.0,296.0,83.05499999999999,7.684000000000001,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,362352.0,99.855,15.708000000000002,,,,,,,,,,,,,True,Famalicao,Sporting,0.018914089999999998
2324622063.0,734.0,77.0,27.0,296.0,99.855,15.708000000000002,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Cross', 'Zone', 'RightFoot', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[90, 136, 125, 35, 36, 216, 217]",True,395850.0,101.85000000000001,31.688,,,,,,,,,,,,,True,Famalicao,Sporting,0.21097641
2324622059.0,592.0,77.0,28.0,935.0,4.7250000000000005,36.04,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[92],False,400826.0,,,,,,,,,,,,,31.0,Luiz Júnior,,Famalicao,Sporting,
2324622143.0,593.0,77.0,42.0,935.0,13.125,35.836000000000006,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'KeeperThrow', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[90, 35, 36, 214, 217]",True,400826.0,30.87,46.036000000000016,,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Sporting,0.00027740000000000056
2324622147.0,594.0,77.0,44.0,935.0,30.975,46.036000000000016,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 35, 36, 215, 217]",True,422248.0,35.17500000000001,64.66800000000002,,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Sporting,-0.0013280300000000009
2324622155.0,595.0,77.0,47.0,935.0,35.17500000000001,64.80400000000002,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,136435.0,48.405,56.71200000000001,,,,,,,,,,,3.0,Rúben Lima,False,Famalicao,Sporting,0.004068810000000001
2324622165.0,596.0,77.0,50.0,935.0,48.405,56.50800000000002,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[90, 118, 116, 29, 35, 36, 215, 217]",True,383692.0,62.265,61.2,,,,,,,,,,,20.0,David Tavares,False,Famalicao,Sporting,0.0036051999999999994
,,77.0,50.0,,62.265,61.2,,,Carry,,,,,402892.0,62.05500000000002,64.80400000000002,,,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Sporting,-0.002714640000000001
2324622175.0,597.0,77.0,54.0,935.0,62.05500000000002,64.80400000000002,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone']","[90, 118, 116, 29, 34, 36, 215, 217]",True,402892.0,54.81,65.48400000000001,,,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Sporting,-0.002714640000000001
2324622179.0,598.0,77.0,55.0,935.0,55.44,65.41600000000001,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,383692.0,46.30500000000002,66.028,,,,,,,,,,,20.0,David Tavares,False,Famalicao,Sporting,-0.002252519999999999
2324622203.0,599.0,77.0,58.0,935.0,46.30500000000002,66.028,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,136435.0,48.72,60.724000000000004,,,,,,,,,,,3.0,Rúben Lima,False,Famalicao,Sporting,0.0
2324622229.0,600.0,77.0,59.0,935.0,48.300000000000004,59.772000000000006,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,383692.0,32.34,53.04000000000001,,,,,,,,,,,20.0,David Tavares,False,Famalicao,Sporting,-0.0018885399999999993
,,77.0,59.0,,32.34,53.04000000000001,,,Carry,,,,,422248.0,32.025,51.544000000000004,,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Sporting,0.0
2324622233.0,601.0,78.0,2.0,935.0,32.025,51.544000000000004,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[90, 117, 119, 28, 35, 37, 215, 217]",True,422248.0,39.9,37.876000000000005,,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Sporting,0.00203156
2324622261.0,735.0,78.0,2.0,296.0,59.535000000000004,36.312000000000005,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,384888.0,69.19500000000001,41.956,,,,,,,,,,,,,False,Famalicao,Sporting,0.0030754200000000023
2324622263.0,736.0,78.0,3.0,296.0,73.08,42.432,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,344378.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324622273.0,737.0,78.0,6.0,296.0,79.17000000000003,41.752,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[90, 119, 28, 35, 37, 216, 217]",True,344378.0,83.37,38.964,,,,,,,,,,,,,False,Famalicao,Sporting,0.0
2324622271.0,602.0,78.0,7.0,935.0,21.840000000000003,31.96,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,422248.0,,,,,,,,,,,,,43.0,Alexandre Penetra,,Famalicao,Sporting,
2324622283.0,603.0,78.0,7.0,935.0,21.84000000000001,31.96,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave']","[90, 116, 29, 35, 37, 214, 217]",True,422248.0,28.56,26.18000000000001,,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Sporting,0.0011582700000000012
2324622299.0,604.0,78.0,9.0,935.0,28.14,25.024000000000008,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[90, 118, 116, 126, 35, 37, 215, 217]",True,344716.0,63.945,5.576,,,,,,,,,,,88.0,Pêpê,True,Famalicao,Sporting,0.006345979999999999
,,78.0,9.0,,63.945,5.576,,,Carry,,,,,119622.0,77.28,7.208000000000001,,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Sporting,0.00377069
2324622327.0,605.0,78.0,16.0,935.0,77.28,7.208000000000001,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 118, 116, 29, 34, 36, 215, 217]",True,119622.0,66.99,10.540000000000001,,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Sporting,-0.0025178200000000005
,,78.0,16.0,,66.99,10.540000000000001,,,Carry,,,,,344716.0,71.61,7.2760000000000025,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,0.0025178200000000005
2324622337.0,606.0,78.0,19.0,935.0,71.61,7.2760000000000025,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,344716.0,70.455,2.3800000000000003,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,-0.00377069
2324622353.0,607.0,78.0,21.0,935.0,70.455,2.3800000000000003,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[90, 118, 116, 29, 34, 36, 215, 217]",True,119622.0,62.265,4.556,,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Sporting,-0.00377069
,,78.0,21.0,,62.265,4.556,,,Carry,,,,,96207.0,64.89,3.74,,,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Sporting,0.0
2324622379.0,608.0,78.0,24.0,935.0,64.89,3.74,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 35, 36, 215, 217]",True,96207.0,67.83,8.432,,,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Sporting,0.0
2324622387.0,609.0,78.0,27.0,935.0,68.355,8.092,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[90, 119, 28, 35, 37, 216, 217]",True,119622.0,71.715,0.0,,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Sporting,0.00377069
2324622563.0,611.0,78.0,55.0,935.0,0.0,0.0,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['PlayerPosition', 'RelatedEventId', 'JerseyNumber']",[213],False,402892.0,,,,612.0,408341.0,,,,,,,,10.0,Iván Jaime,,Famalicao,Sporting,
2324622565.0,612.0,78.0,55.0,935.0,0.0,0.0,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['RelatedEventId', 'JerseyNumber', 'PlayerPosition', 'FormationSlot']",[212],False,408341.0,,,,611.0,402892.0,,,,,,,,30.0,André Ricardo,,Famalicao,Sporting,
2324622595.0,739.0,78.0,57.0,296.0,41.685,68.0,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'ThrowIn', 'PassEndX']","[90, 211, 34, 37, 215]",True,296364.0,36.435,57.25600000000001,,,,,,,,,,,,,False,Famalicao,Sporting,0.0008845199999999998
2324622627.0,740.0,78.0,58.0,296.0,36.435,57.25600000000001,81.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone']","[90, 116, 126, 34, 37, 214, 217]",True,395221.0,34.86000000000001,24.14,,,,,,,,,,,,,False,Famalicao,Sporting,-0.0010425699999999996
2324622643.0,741.0,79.0,6.0,296.0,61.32,23.936000000000003,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone']","[90, 118, 116, 29, 34, 36, 215, 217]",True,395992.0,59.325,50.25200000000001,,,,,,,,,,,,,False,Famalicao,Sporting,0.0
