id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2328685775.0,623.0,69.0,297.0,114301.0,36.330000000000005,15.708000000000002,74.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[90, 116, 29, 34, 36, 214, 217]",True,52.0,30.345,19.244000000000003,,,,,,,,,,,,False,Sporting,Porto,-0.0010425699999999996
2328685809.0,625.0,69.0,297.0,10105.0,28.980000000000004,16.796,74.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Foul', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[90, 62]",True,53.0,,,,,,,,,,,,,,,Sporting,Porto,
2328685807.0,529.0,69.0,296.0,94868.0,76.02000000000001,51.204,74.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Foul', 'Zone', 'StandingSave']",[63],False,53.0,,,,,,,,,,,,17.0,Pablo Sarabia,,Sporting,Porto,
2328685891.0,626.0,70.0,297.0,104368.0,29.82,11.424,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'FreekickTaken', 'PassEndY', 'Angle']","[90, 116, 29, 131, 34, 36, 214, 217]",True,7.0,24.885,33.52400000000001,,,,,,,,,,,,False,Sporting,Porto,-0.0004294100000000016
2328685897.0,627.0,70.0,297.0,10105.0,24.885,33.52400000000001,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,7.0,26.669999999999998,19.788000000000004,,,,,,,,,,,,False,Sporting,Porto,-0.00015244999999999842
2328685921.0,628.0,70.0,297.0,114301.0,26.669999999999998,19.788000000000004,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,11.0,46.305000000000014,15.3,,,,,,,,,,,,False,Sporting,Porto,0.00383236
2328685931.0,629.0,70.0,297.0,120608.0,65.83500000000001,7.208000000000001,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[90, 118, 116, 29, 34, 37, 215, 217]",True,16.0,62.895,4.760000000000001,,,,,,,,,,,,False,Sporting,Porto,0.0
2328685943.0,630.0,70.0,297.0,90310.0,63.63,8.296,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Chipped', 'Length', 'StandingSave', 'Longball', 'RegularPlay', 'Angle', 'ShotAssist', 'PassEndY', 'KeyPass']","[90, 91, 118, 116, 122, 123, 126, 204, 38, 45, 51, 35, 36, 216, 217]",True,18.0,84.42000000000003,50.79600000000001,,,,,,,,,,,,True,Sporting,Porto,0.01110142
2328685949.0,530.0,70.0,296.0,362352.0,15.96,18.632,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[54],False,22.0,,,,,,,,,,,,24.0,Pedro Porro,,Sporting,Porto,
2328685959.0,631.0,70.0,297.0,377168.0,89.04,49.368,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[90, 53]",True,22.0,,,,,,,,,,,,,,,Sporting,Porto,
2328685963.0,632.0,70.0,297.0,377168.0,88.30499999999999,44.2,75.0,"{'value': 2, 'displayName': 'SecondHalf'}",Goal,Successful,"['StandingSave', 'GoalMouthY', 'BoxLeft', 'Assisted', 'RegularPlay', 'RightFoot', 'Zone', 'RelatedEventId', 'GoalMouthZ', 'LowRight']","[90, 23, 8, 9, 1, 3, 11, 16, 18, 24]",True,24.0,,,,630.0,90310.0,16.5,45.9,True,True,,,,,,Sporting,Porto,
2328686601.0,531.0,71.0,296.0,135563.0,52.395,33.93200000000001,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,49.0,40.53,32.16400000000001,,,,,,,,,,21.0,Paulinho,False,Sporting,Porto,-0.002219519999999999
2328686615.0,532.0,71.0,296.0,322774.0,40.53,32.16400000000001,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,51.0,34.44,19.244000000000003,,,,,,,,,,6.0,João Palhinha,False,Sporting,Porto,-0.00152184
2328686649.0,533.0,71.0,296.0,70953.0,34.335000000000015,19.244000000000003,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[90, 116, 29, 35, 37, 215, 217]",True,53.0,43.365,6.256000000000001,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.00015804999999999986
,,71.0,,362352.0,43.365,6.256000000000001,,,Carry,,,,,53.0,43.365,10.064000000000002,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,0.0008845199999999998
2328686657.0,534.0,71.0,296.0,362352.0,43.365,10.064000000000002,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OverRun', 'StandingSave', 'Zone', 'Offensive']","[90, 203]",True,56.0,,,,,,,,,,,,24.0,Pedro Porro,,Sporting,Porto,
2328686675.0,633.0,71.0,297.0,280060.0,50.08500000000001,49.57200000000001,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,57.0,,,,,,,,,,,,,,,Sporting,Porto,
2328686687.0,535.0,71.0,296.0,362352.0,44.31,10.2,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[54],False,57.0,,,,,,,,,,,,24.0,Pedro Porro,,Sporting,Porto,
2328686985.0,645.0,71.0,297.0,280060.0,60.69,57.8,76.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[90, 53]",True,57.0,,,,,,,,,,,,,,,Sporting,Porto,
2328686721.0,634.0,72.0,297.0,280060.0,48.825,51.06800000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,0.0,59.64,61.336000000000006,,,,,,,,,,,,False,Sporting,Porto,0.0008905599999999986
2328686733.0,536.0,72.0,296.0,322774.0,44.31,10.2,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[54],False,1.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328686729.0,635.0,72.0,297.0,377168.0,60.69,57.8,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[90, 53]",True,1.0,,,,,,,,,,,,,,,Sporting,Porto,
2328686751.0,636.0,72.0,297.0,377168.0,59.430000000000014,60.52,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[90, 118, 116, 29, 34, 37, 215, 217]",True,2.0,58.695,58.61600000000001,,,,,,,,,,,,False,Sporting,Porto,0.001382170000000002
2328686771.0,637.0,72.0,297.0,70614.0,58.800000000000004,51.476000000000006,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,4.0,59.430000000000014,39.98400000000001,,,,,,,,,,,,False,Sporting,Porto,0.0007771499999999973
2328686775.0,638.0,72.0,297.0,120608.0,59.430000000000014,40.8,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone']","[90, 118, 116, 29, 35, 36, 215, 217]",True,7.0,63.42,45.492,,,,,,,,,,,,False,Sporting,Porto,0.002456040000000003
2328686791.0,639.0,72.0,297.0,70614.0,63.42,45.492,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[90, 118, 116, 29, 34, 36, 215, 217]",True,8.0,59.430000000000014,49.980000000000004,,,,,,,,,,,,False,Sporting,Porto,-0.002495360000000002
2328686827.0,640.0,72.0,297.0,114301.0,59.745000000000005,50.79600000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,9.0,70.98,62.22000000000001,,,,,,,,,,,,False,Sporting,Porto,0.004365330000000001
2328686861.0,641.0,72.0,297.0,342701.0,78.54000000000002,63.17200000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,13.0,72.03,61.608000000000004,,,,,,,,,,,,False,Sporting,Porto,0.0
2328686883.0,642.0,72.0,297.0,120608.0,71.61,60.996000000000016,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Chipped', 'StandingSave', 'PassEndX', 'Zone']","[90, 118, 116, 29, 123, 204, 35, 37, 216, 217]",True,15.0,92.29500000000003,44.676,,,,,,,,,,,,True,Sporting,Porto,0.033690090000000006
2328686923.0,643.0,72.0,297.0,280060.0,92.29500000000003,44.676,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 138, 204, 34, 37, 216, 217]",True,17.0,89.67000000000003,41.61600000000001,,,,,,,,,,,,False,Sporting,Porto,0.053139639999999995
2328686931.0,644.0,72.0,297.0,358801.0,89.04,42.908,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[90, 52]",True,18.0,,,,,,,,,,,,,,,Sporting,Porto,
2328686965.0,537.0,72.0,296.0,70953.0,15.96,25.092,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[90, 142]",True,19.0,,,,,,,,,,,,13.0,Luís Neto,,Sporting,Porto,
2328689053.0,577.0,72.0,296.0,283978.0,14.490000000000004,34.88400000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[90, 116, 29, 35, 36, 214, 217]",True,19.0,16.275000000000002,39.57600000000001,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Porto,0.0
,,72.0,,109474.0,16.275000000000002,39.57600000000001,,,Carry,,,,,19.0,20.790000000000006,44.88,,,,,,,,,,47.0,Ricardo Esgaio,False,Sporting,Porto,-0.0008141799999999994
2328686973.0,538.0,72.0,296.0,109474.0,20.790000000000003,44.88,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,21.0,,,,,,,,,,,,47.0,Ricardo Esgaio,,Sporting,Porto,
,,72.0,,109474.0,20.790000000000006,44.88,,,Carry,,,,,21.0,41.685,54.67200000000001,,,,,,,,,,47.0,Ricardo Esgaio,True,Sporting,Porto,0.0021341499999999996
2328687003.0,539.0,72.0,296.0,109474.0,41.685,54.67200000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[90, 119, 28, 35, 36, 215, 217]",True,25.0,68.14500000000001,62.96800000000001,,,,,,,,,,47.0,Ricardo Esgaio,True,Sporting,Porto,0.00530341
2328687007.0,646.0,72.0,297.0,90310.0,39.165,3.264,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[90, 93, 94, 215]",True,28.0,37.065,0.0,,,,,,,,,,,,,Sporting,Porto,
2328687179.0,543.0,72.0,296.0,109474.0,68.88,68.0,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Longball', 'Angle']","[90, 211, 34, 37, 215]",True,46.0,47.565,59.092000000000006,,,,,,,,,,47.0,Ricardo Esgaio,False,Sporting,Porto,-0.0036051999999999994
2328687197.0,544.0,72.0,296.0,283978.0,47.565,59.092000000000006,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[90, 116, 29, 34, 37, 215, 217]",True,48.0,47.04,43.044000000000004,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Porto,0.0004458799999999992
,,72.0,,71268.0,47.04,43.044000000000004,,,Carry,,,,,48.0,49.56,37.33200000000001,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.0005547
2328687225.0,545.0,72.0,296.0,71268.0,49.56,37.33200000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[90, 118, 116, 29, 35, 37, 215, 217]",True,52.0,53.97,18.088,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.0020099799999999998
,,72.0,,70953.0,53.97,18.088,,,Carry,,,,,52.0,60.585000000000015,12.716000000000001,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,-0.0007378299999999983
2328687245.0,546.0,72.0,296.0,70953.0,60.585000000000015,12.716000000000001,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,56.0,69.3,3.944,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.0013324699999999988
,,72.0,,362352.0,69.3,3.944,,,Carry,,,,,56.0,72.765,11.288000000000002,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Porto,0.0065646099999999985
2328687271.0,547.0,72.0,296.0,362352.0,72.765,11.288000000000002,77.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'ShotAssist', 'Cross', 'StandingSave', 'Chipped', 'RightFoot', 'Zone', 'PassEndY', 'IntentionalAssist', 'KeyPass']","[90, 118, 122, 136, 123, 124, 39, 40, 35, 36, 216, 217]",True,59.0,91.14,29.512,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Porto,0.08403581
2328687277.0,548.0,73.0,296.0,135563.0,91.14,29.512,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['GoalMouthZ', 'IntentionalAssist', 'Assisted', 'OppositeRelatedEvent', 'RegularPlay', 'BlockedX', 'GoalMouthY', 'BoxCentre', 'BlockedY', 'Zone', 'HighLeft', 'Head', 'RelatedEventId']","[90, 8, 9, 1, 3, 13]",True,1.0,,,,547.0,362352.0,32.9,52.3,,True,98.0,48.9,21.0,Paulinho,,Sporting,Porto,
2328687305.0,648.0,73.0,297.0,373842.0,1.785,33.524,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['OppositeRelatedEvent', 'ParriedSafe', 'Hands', 'Zone', 'KeeperSaveInTheBox']","[90, 108, 112, 111, 76, 78, 80]",True,2.0,,,,,,,,,,,,,,,Sporting,Porto,
2328687303.0,549.0,73.0,296.0,135563.0,98.595,31.96,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[121],False,3.0,,,,,,,,,,,,21.0,Paulinho,,Sporting,Porto,
2328687309.0,649.0,73.0,297.0,373842.0,6.405,36.04,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[121],False,3.0,,,,,,,,,,,,,,,Sporting,Porto,
2328687513.0,550.0,73.0,296.0,296364.0,104.47500000000001,67.66000000000001,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'LeftFoot', 'IntentionalAssist', 'PassEndX', 'CornerTaken', 'Zone', 'Angle', 'Cross', 'StandingSave', 'ShotAssist', 'PassEndY', 'Chipped', 'Longball', 'KeyPass']","[90, 118, 122, 137, 123, 124, 30, 31, 33, 38, 40, 41, 34, 37, 216, 217]",True,31.0,94.29,27.472000000000005,,,,,,,,,,11.0,Nuno Santos,True,Sporting,Porto,0.07012512
,,73.0,,322774.0,94.29,27.472000000000005,,,Carry,,,,,31.0,94.08,29.784000000000006,,,,,,,,,,6.0,João Palhinha,False,Sporting,Porto,0.0
2328687543.0,551.0,73.0,296.0,322774.0,94.08,29.784,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[196, 198]",False,33.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328687555.0,650.0,73.0,297.0,114301.0,10.920000000000002,38.21600000000001,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 199]",False,33.0,,,,,,,,,,,,,,,Sporting,Porto,
2328687549.0,552.0,73.0,296.0,322774.0,94.29,27.404,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['FromCorner', 'BoxCentre', 'GoalMouthZ', 'MissLeft', 'Assisted', 'Zone', 'GoalMouthY', 'RelatedEventId', 'Head', 'IntentionalAssist']","[90, 6, 89, 9, 1, 5, 13]",True,33.0,,,,550.0,296364.0,26.4,62.7,,True,,,6.0,João Palhinha,,Sporting,Porto,
2328687707.0,652.0,73.0,297.0,373842.0,3.8850000000000002,30.872,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'GoalKick', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[90, 116, 29, 35, 37, 214, 217]",True,53.0,8.925000000000002,22.508000000000003,,,,,,,,,,,,False,Sporting,Porto,-0.0005306600000000005
2328687721.0,653.0,73.0,297.0,104368.0,8.925000000000002,22.508000000000003,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[90, 116, 29, 35, 37, 214, 217]",True,55.0,25.200000000000006,4.964,,,,,,,,,,,,False,Sporting,Porto,-0.0004313600000000004
2328687749.0,654.0,73.0,297.0,90310.0,26.46,5.44,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone']","[90, 117, 119, 28, 35, 37, 215, 217]",True,57.0,35.70000000000001,4.352,,,,,,,,,,,,False,Sporting,Porto,0.0013280500000000008
2328687739.0,554.0,73.0,296.0,394933.0,66.15,64.464,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[90, 100, 55]",True,58.0,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Porto,
,,73.0,,394933.0,66.15,64.464,,,Carry,,,,,58.0,64.575,62.56,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,0.0
2328687753.0,555.0,73.0,296.0,394933.0,64.575,62.56,78.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,59.0,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Porto,
,,73.0,,394933.0,64.575,62.56,,,Carry,,,,,59.0,63.210000000000015,46.92,,,,,,,,,,8.0,Matheus Nunes,True,Sporting,Porto,0.0019007200000000016
2328687817.0,556.0,74.0,296.0,394933.0,63.210000000000015,46.92,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,4.0,50.505,26.792000000000005,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,-0.004505340000000002
2328687903.0,557.0,74.0,296.0,70953.0,50.610000000000014,27.064000000000004,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,6.0,55.125,53.856000000000016,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.0012721500000000014
,,74.0,,283978.0,55.125,53.856000000000016,,,Carry,,,,,6.0,65.52,56.98400000000001,,,,,,,,,,2.0,Matheus Reis,True,Sporting,Porto,0.0025853399999999985
2328687909.0,558.0,74.0,296.0,283978.0,65.52,56.984,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Foul', 'Zone']","[90, 62]",True,13.0,,,,,,,,,,,,2.0,Matheus Reis,,Sporting,Porto,
2328687933.0,655.0,74.0,297.0,280060.0,39.48,11.016,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'StandingSave', 'Defensive']",[63],False,13.0,,,,,,,,,,,,,,,Sporting,Porto,
2328688045.0,559.0,74.0,296.0,296364.0,65.31,56.236,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'FreekickTaken', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 131, 34, 37, 215, 217]",True,23.0,55.964999999999996,42.77200000000001,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Porto,-0.0018475100000000001
,,74.0,,71268.0,55.964999999999996,42.77200000000001,,,Carry,,,,,23.0,57.855000000000004,41.004,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,3.931999999999894e-05
2328688081.0,560.0,74.0,296.0,71268.0,57.855000000000004,41.004,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[90, 118, 116, 29, 35, 36, 215, 217]",True,27.0,64.78500000000001,63.44400000000001,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.0005553200000000015
2328688095.0,561.0,74.0,296.0,283978.0,65.10000000000001,62.22000000000001,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'Chipped']","[90, 119, 123, 127, 35, 37, 216, 217]",True,30.0,105.0,60.79200000000001,,,,,,,,,,2.0,Matheus Reis,True,Sporting,Porto,0.0204753
2328688229.0,657.0,74.0,297.0,373842.0,5.04,33.93200000000001,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Longball', 'MissHigh', 'Zone', 'Length', 'GoalKick']","[90, 119, 127, 35, 36, 215, 217]",True,44.0,56.910000000000004,55.964,,,,,,,,,,,,True,Sporting,Porto,0.006707570000000001
2328688247.0,563.0,74.0,296.0,362352.0,43.575,7.276000000000002,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,48.0,66.15,7.616,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Porto,0.0061879299999999995
2328688253.0,564.0,74.0,296.0,94868.0,66.15,7.616,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,50.0,,,,,,,,,,,,17.0,Pablo Sarabia,,Sporting,Porto,
2328688275.0,565.0,74.0,296.0,94868.0,66.15,7.616,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[90, 119, 28, 34, 36, 215, 217]",True,51.0,61.110000000000014,14.348000000000004,,,,,,,,,,17.0,Pablo Sarabia,False,Sporting,Porto,-0.0013324699999999988
2328688301.0,658.0,74.0,297.0,358801.0,44.94,53.17600000000001,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[90, 69]",True,52.0,,,,,,,,,,,,,,,Sporting,Porto,
2328688307.0,566.0,74.0,296.0,322774.0,60.06,14.824000000000002,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[90, 142]",True,52.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328688309.0,567.0,74.0,296.0,322774.0,60.06,15.64,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[90, 69]",True,53.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328688315.0,659.0,74.0,297.0,70614.0,44.94,52.36000000000001,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[90, 141]",True,54.0,,,,,,,,,,,,,,,Sporting,Porto,
2328688359.0,568.0,74.0,296.0,394933.0,53.655,26.452000000000005,79.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,57.0,43.995,26.180000000000007,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,-0.004268819999999998
,,74.0,,71268.0,43.995,26.180000000000007,,,Carry,,,,,57.0,46.2,31.96,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.002219519999999999
2328688381.0,569.0,75.0,296.0,71268.0,46.2,31.96,80.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[90, 116, 29, 34, 36, 215, 217]",True,0.0,43.26000000000001,53.44800000000001,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,-0.0026987899999999995
,,75.0,,283978.0,43.26000000000001,53.44800000000001,,,Carry,,,,,0.0,44.20500000000001,56.236,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Porto,0.0
