id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,53.0,47.0,251,56.910000000000004,11.764000000000001,,,Carry,,,,,449875.0,56.595,6.188000000000001,,,,,,,,,19.0,Bruno Almeida,False,Chaves,Santa Clara,-0.001382170000000002
2483132657.0,434.0,53.0,50.0,251,56.595,6.188000000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Longball', 'Angle']","[91, 117, 127, 35, 37, 216, 218]",True,449875.0,45.99,39.712,,,,,,,,,19.0,Bruno Almeida,False,Chaves,Santa Clara,0.0001100200000000006
2483132685.0,435.0,53.0,52.0,251,46.410000000000004,39.508,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,274646.0,56.28,65.008,,,,,,,,,17.0,Cristian Tassano,False,Chaves,Santa Clara,-0.0001100200000000006
,,53.0,52.0,251,56.28,65.008,,,Carry,,,,,369884.0,68.04,63.580000000000005,,,,,,,,,3.0,Xavier Quintillá,True,Chaves,Santa Clara,0.002714640000000001
2483132703.0,436.0,53.0,57.0,251,68.04,63.580000000000005,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369884.0,77.07000000000001,66.504,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,0.01011252
,,53.0,57.0,251,77.07000000000001,66.504,,,Carry,,,,,422200.0,78.22500000000001,64.396,,,,,,,,,10.0,Ricardinho,False,Chaves,Santa Clara,0.00634183
2483132705.0,437.0,54.0,0.0,251,78.22500000000001,64.396,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422200.0,79.69500000000001,58.004000000000005,,,,,,,,,10.0,Ricardinho,False,Chaves,Santa Clara,0.008311429999999998
2483132713.0,438.0,54.0,0.0,251,79.59,57.596000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 217, 218]",True,416885.0,74.76,57.596000000000004,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,-0.00551751
2483132721.0,439.0,54.0,2.0,251,75.915,57.664,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,369884.0,77.80499999999999,53.516000000000005,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,0.00551751
,,54.0,2.0,251,77.80499999999999,53.516000000000005,,,Carry,,,,,416885.0,82.53,49.57200000000001,,,,,,,,,80.0,Victor Bobsin,True,Chaves,Santa Clara,0.004536810000000002
2483132729.0,440.0,54.0,6.0,251,82.53,49.57200000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,416885.0,101.01,59.092000000000006,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,0.009373879999999998
2483132733.0,441.0,54.0,8.0,251,101.53500000000001,58.888,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Cross', 'PassEndX', 'Angle', 'Chipped', 'Zone', 'PassEndY']","[91, 124, 126, 35, 38, 217, 218]",True,369884.0,97.86000000000001,30.736000000000004,,,,,,,,,3.0,Xavier Quintillá,True,Chaves,Santa Clara,
2483132735.0,575.0,54.0,11.0,2008,6.195,39.168000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 94, 95, 57, 215]",True,437686.0,13.65,30.464,,,,,,,,,,,,Chaves,Santa Clara,
2483132739.0,576.0,54.0,12.0,2008,13.86,32.776,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,232384.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483132737.0,442.0,54.0,12.0,251,91.14,35.224000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,397849.0,,,,,,,,,,,49.0,Gabriel Silva,,Chaves,Santa Clara,
2483132749.0,577.0,54.0,13.0,2008,13.545000000000002,29.852,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'HeadPass']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,232384.0,25.935,33.252,,,,,,,,,,,False,Chaves,Santa Clara,
2483132753.0,443.0,54.0,15.0,251,77.175,33.79600000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['GoalMouthY', 'MissRight', 'RightFoot', 'GoalMouthZ', 'RegularPlay', 'OutOfBoxCentre', 'Zone']","[91, 7, 10, 2, 3, 12]",True,378828.0,,,,,,,,4.2,30.6,True,20.0,Adriano,,Chaves,Santa Clara,
2483132801.0,580.0,54.0,32.0,2008,4.515,40.120000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Longball', 'PassEndY', 'Length', 'PassEndX', 'GoalKick', 'Angle']","[91, 117, 127, 36, 38, 215, 218]",True,363078.0,24.255000000000003,11.968000000000002,,,,,,,,,,,False,Chaves,Santa Clara,1.3259999999999314e-05
2483132813.0,581.0,54.0,35.0,2008,27.090000000000003,10.948000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,381794.0,46.2,6.5280000000000005,,,,,,,,,,,False,Chaves,Santa Clara,0.0018885399999999993
2483132821.0,582.0,54.0,37.0,2008,61.845,5.508,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,362386.0,71.925,9.792000000000002,,,,,,,,,,,True,Chaves,Santa Clara,0.0065646099999999985
2483132823.0,583.0,54.0,39.0,2008,72.66000000000001,10.744000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,444824.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483132825.0,444.0,54.0,40.0,251,24.78,52.564,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,274646.0,,,,,,,,,,,17.0,Cristian Tassano,,Chaves,Santa Clara,
2483132833.0,445.0,54.0,40.0,251,22.47,53.992000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle', 'Longball']","[91, 119, 117, 127, 36, 37, 216, 218]",True,274646.0,57.015,64.60000000000001,,,,,,,,,17.0,Cristian Tassano,True,Chaves,Santa Clara,0.00531214
,,54.0,40.0,251,57.015,64.60000000000001,,,Carry,,,,,422200.0,59.010000000000005,60.31600000000001,,,,,,,,,10.0,Ricardinho,False,Chaves,Santa Clara,0.0
,,54.0,40.0,251,24.78,52.564,,,Carry,,,,,274646.0,22.47,53.992000000000004,,,,,,,,,17.0,Cristian Tassano,False,Chaves,Santa Clara,0.0
2483132877.0,446.0,54.0,44.0,251,59.010000000000005,60.31600000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,422200.0,,,,,,,,,,,10.0,Ricardinho,,Chaves,Santa Clara,
2483132847.0,584.0,54.0,44.0,2008,45.99,7.684000000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,381794.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483132889.0,447.0,54.0,49.0,251,86.31,51.00000000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,422200.0,87.99,43.656000000000006,,,,,,,,,10.0,Ricardinho,False,Chaves,Santa Clara,
2483132881.0,585.0,54.0,50.0,2008,16.38,24.616000000000003,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 102, 56]",True,323355.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483132883.0,586.0,54.0,50.0,2008,19.425,21.896000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,323355.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483132891.0,587.0,54.0,55.0,2008,18.69,21.896000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,323355.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483132893.0,448.0,54.0,55.0,251,86.31,46.104,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'Offensive']",[64],False,397827.0,,,,,,,,,,,39.0,Matheus Babi,,Chaves,Santa Clara,
2483132933.0,588.0,55.0,18.0,2008,24.990000000000002,19.244000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'FreekickTaken', 'Longball', 'Zone']","[91, 117, 127, 132, 36, 37, 215, 218]",True,121484.0,34.545,62.628,,,,,,,,,,,False,Chaves,Santa Clara,-0.0002364500000000009
2483132939.0,589.0,55.0,19.0,2008,37.695,65.552,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Angle', 'Length', 'Zone', 'PassEndX', 'Longball', 'PassEndY']","[91, 120, 124, 128, 36, 38, 217, 218]",True,437686.0,105.0,64.05600000000001,,,,,,,,,,,True,Chaves,Santa Clara,
2483133055.0,452.0,55.0,48.0,251,5.25,31.144000000000002,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'MissHigh', 'Angle', 'Longball', 'Zone', 'GoalKick']","[91, 120, 128, 36, 38, 217, 218]",True,337629.0,72.03,24.752000000000002,,,,,,,,,12.0,Gabriel Batista,True,Chaves,Santa Clara,
2483133061.0,591.0,55.0,53.0,2008,27.72,44.608,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'HeadPass', 'PassEndY', 'PassEndX']","[91, 117, 30, 139, 36, 37, 216, 218]",True,121484.0,46.30500000000001,48.75600000000001,,,,,,,,,,,False,Chaves,Santa Clara,0.003186659999999999
2483133069.0,592.0,55.0,55.0,2008,46.30500000000001,48.75600000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'HeadPass', 'Zone', 'Length']","[91, 117, 30, 139, 35, 38, 216, 218]",True,255627.0,41.37,39.372,,,,,,,,,,,False,Chaves,Santa Clara,-0.0016648199999999991
2483133075.0,593.0,55.0,56.0,2008,41.37,39.508,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,362386.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483133081.0,594.0,55.0,57.0,2008,41.37,39.508,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,362386.0,57.645,43.79200000000001,,,,,,,,,,,True,Chaves,Santa Clara,0.004229499999999999
2483133083.0,595.0,55.0,58.0,2008,57.645,43.79200000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,141293.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483133089.0,596.0,56.0,0.0,2008,59.64,51.476000000000006,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,255627.0,76.33500000000001,56.440000000000005,,,,,,,,,,,True,Chaves,Santa Clara,0.007897079999999997
2483133097.0,597.0,56.0,1.0,2008,81.06,57.596000000000004,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Cross', 'Zone']","[91, 126, 36, 38, 217, 218]",True,364014.0,94.92000000000002,34.136,,,,,,,,,,,True,Chaves,Santa Clara,
2483133103.0,453.0,56.0,5.0,251,11.235,34.884,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,[],[93],False,337629.0,,,,,,,,,,,12.0,Gabriel Batista,,Chaves,Santa Clara,
2483133125.0,454.0,56.0,7.0,251,12.705,35.496,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'KeeperThrow', 'Longball', 'Zone']","[91, 36, 37, 216, 218]",True,337629.0,35.910000000000004,57.800000000000004,,,,,,,,,12.0,Gabriel Batista,False,Chaves,Santa Clara,0.0013199700000000002
,,56.0,7.0,251,35.910000000000004,57.800000000000004,,,Carry,,,,,416885.0,45.15,60.044000000000004,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,0.00033624999999999974
2483133139.0,455.0,56.0,12.0,251,45.15,60.044000000000004,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,416885.0,36.435,41.208000000000006,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,0.00014302000000000065
,,56.0,12.0,251,36.435,41.208000000000006,,,Carry,,,,,274646.0,37.48500000000001,39.372,,,,,,,,,17.0,Cristian Tassano,False,Chaves,Santa Clara,0.0
2483133151.0,456.0,56.0,16.0,251,37.48500000000001,39.372,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Chipped', 'Length', 'Angle', 'Longball', 'PassEndX']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,274646.0,58.695,4.42,,,,,,,,,17.0,Cristian Tassano,False,Chaves,Santa Clara,0.0021094999999999985
,,56.0,16.0,251,58.695,4.42,,,Carry,,,,,92825.0,80.22000000000001,4.0120000000000005,,,,,,,,,95.0,Pierre Sagna,True,Chaves,Santa Clara,0.01282716
2483133155.0,457.0,56.0,22.0,251,80.22000000000001,4.0120000000000005,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY', 'Chipped', 'Cross']","[91, 124, 126, 36, 37, 217, 218]",True,92825.0,93.97500000000001,29.444,,,,,,,,,95.0,Pierre Sagna,True,Chaves,Santa Clara,
2483133167.0,598.0,56.0,23.0,2008,13.020000000000001,40.800000000000004,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Head', 'Length']","[91, 94, 95, 57, 215]",True,323355.0,14.805,56.984,,,,,,,,,,,,Chaves,Santa Clara,
2483133175.0,599.0,56.0,26.0,2008,21.419999999999998,58.888,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,437686.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483133171.0,458.0,56.0,26.0,251,83.58,9.112,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,397849.0,,,,,,,,,,,49.0,Gabriel Silva,,Chaves,Santa Clara,
2483133181.0,600.0,56.0,26.0,2008,17.115000000000002,60.044000000000004,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 139, 36, 38, 215, 218]",True,437686.0,24.885,45.900000000000006,,,,,,,,,,,False,Chaves,Santa Clara,0.002216880000000001
2483133183.0,601.0,56.0,29.0,2008,24.57,46.03600000000001,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,232384.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483133193.0,603.0,56.0,29.0,2008,10.5,45.084,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 118, 120, 128, 36, 37, 215, 218]",True,323355.0,12.915000000000001,46.24,,,,,,,,,,,False,Chaves,Santa Clara,
2483133191.0,602.0,56.0,29.0,2008,24.57,46.03600000000001,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,232384.0,10.709999999999999,45.084,,,,,,,,,,,False,Chaves,Santa Clara,-0.0002355900000000008
2483133185.0,459.0,56.0,30.0,251,88.935,19.992,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,449875.0,,,,,,,,,,,19.0,Bruno Almeida,,Chaves,Santa Clara,
2483133211.0,605.0,56.0,39.0,2008,7.455,68.0,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'ThrowIn', 'Angle']","[91, 212, 35, 38, 215]",True,437686.0,3.6750000000000003,54.604,,,,,,,,,,,False,Chaves,Santa Clara,0.0011176900000000002
2483133215.0,606.0,56.0,44.0,2008,7.875,52.496,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,323355.0,34.65,55.760000000000005,,,,,,,,,,,False,Chaves,Santa Clara,0.003094180000000001
2483133221.0,607.0,56.0,47.0,2008,36.645,61.47200000000001,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,255627.0,38.745,50.32,,,,,,,,,,,False,Chaves,Santa Clara,0.0014290699999999993
2483133225.0,608.0,56.0,51.0,2008,41.160000000000004,47.464,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,437686.0,45.57,31.62,,,,,,,,,,,False,Chaves,Santa Clara,0.00215424
2483133227.0,609.0,56.0,53.0,2008,57.435,29.852,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,362386.0,65.415,22.78,,,,,,,,,,,False,Chaves,Santa Clara,0.002456040000000003
2483133229.0,610.0,56.0,54.0,2008,65.415,22.78,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,444824.0,66.57000000000001,7.140000000000001,,,,,,,,,,,False,Chaves,Santa Clara,-0.0019007200000000016
2483133233.0,611.0,56.0,57.0,2008,74.235,5.304,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Chipped', 'Zone', 'PassEndY', 'Angle', 'Cross']","[91, 124, 126, 36, 37, 217, 218]",True,381794.0,86.625,27.608000000000004,,,,,,,,,,,True,Chaves,Santa Clara,
2483133237.0,461.0,56.0,59.0,251,17.535,39.1,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 94, 95, 57, 216]",True,274646.0,35.910000000000004,39.508,,,,,,,,,17.0,Cristian Tassano,,Chaves,Santa Clara,
2483133241.0,612.0,57.0,1.0,2008,68.565,29.852,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,232384.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483133245.0,462.0,57.0,1.0,251,36.435,38.148,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,449875.0,,,,,,,,,,,19.0,Bruno Almeida,,Chaves,Santa Clara,
2483133243.0,613.0,57.0,1.0,2008,63.63,29.240000000000002,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'HeadPass']","[91, 120, 29, 139, 36, 38, 217, 218]",True,232384.0,73.605,28.220000000000002,,,,,,,,,,,False,Chaves,Santa Clara,
2483133249.0,463.0,57.0,2.0,251,25.095,48.21200000000001,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,416885.0,,,,,,,,,,,80.0,Victor Bobsin,,Chaves,Santa Clara,
,,57.0,2.0,251,25.095,48.21200000000001,,,Carry,,,,,416885.0,26.565,44.268,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,0.00109158
2483133271.0,464.0,57.0,4.0,251,26.565,44.268,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Longball', 'Angle', 'Length']","[91, 117, 127, 36, 38, 216, 218]",True,416885.0,47.67,16.048000000000002,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,0.00274078
,,57.0,4.0,251,47.67,16.048000000000002,,,Carry,,,,,397849.0,58.065,15.708000000000002,,,,,,,,,49.0,Gabriel Silva,True,Chaves,Santa Clara,0.0022727300000000006
2483133277.0,465.0,57.0,10.0,251,58.065,15.708000000000002,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,397849.0,63.525000000000006,5.032000000000001,,,,,,,,,49.0,Gabriel Silva,False,Chaves,Santa Clara,0.0013324699999999988
2483133287.0,466.0,57.0,13.0,251,63.63,4.6240000000000006,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,397827.0,66.36,11.764000000000001,,,,,,,,,39.0,Matheus Babi,False,Chaves,Santa Clara,0.0012528699999999997
,,57.0,13.0,251,66.36,11.764000000000001,,,Carry,,,,,397849.0,76.65,2.9920000000000004,,,,,,,,,49.0,Gabriel Silva,False,Chaves,Santa Clara,0.0025178200000000005
2483133293.0,467.0,57.0,20.0,251,76.65,2.9920000000000004,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,397849.0,68.985,5.372000000000001,,,,,,,,,49.0,Gabriel Silva,False,Chaves,Santa Clara,0.0
,,57.0,20.0,251,68.985,5.372000000000001,,,Carry,,,,,378828.0,66.25500000000001,6.392,,,,,,,,,20.0,Adriano,False,Chaves,Santa Clara,0.0
2483133307.0,468.0,57.0,23.0,251,66.25500000000001,6.392,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 127, 35, 37, 216, 218]",True,378828.0,46.725,36.720000000000006,,,,,,,,,20.0,Adriano,False,Chaves,Santa Clara,-0.00260462
2483133311.0,469.0,57.0,25.0,251,46.830000000000005,36.924,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,274646.0,54.915,45.56,,,,,,,,,17.0,Cristian Tassano,False,Chaves,Santa Clara,0.0020099799999999998
2483133327.0,470.0,57.0,27.0,251,55.44,45.967999999999996,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,449875.0,75.495,65.48400000000001,,,,,,,,,19.0,Bruno Almeida,False,Chaves,Santa Clara,0.004365330000000001
,,57.0,27.0,251,75.495,65.48400000000001,,,Carry,,,,,369884.0,77.07000000000001,66.028,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,0.00634183
2483133335.0,471.0,57.0,32.0,251,77.07000000000001,66.028,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Longball', 'Chipped', 'Length', 'Cross']","[91, 119, 124, 125, 36, 38, 217, 218]",True,369884.0,90.92999999999999,35.7,,,,,,,,,3.0,Xavier Quintillá,True,Chaves,Santa Clara,0.08682973
2483133341.0,472.0,57.0,33.0,251,91.245,36.720000000000006,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsidePass,Successful,"['PlayerCaughtOffside', 'GoalDisallowed', 'Zone', 'PassEndX', 'PassEndY']","[91, 217]",True,397827.0,92.715,43.044000000000004,,,,,,,,,39.0,Matheus Babi,,Chaves,Santa Clara,
2483133637.0,614.0,57.0,33.0,2008,14.595,30.396000000000004,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideProvoked,Successful,[],[62],False,121484.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483144341.0,11472.0,57.0,,251,92.715,43.044000000000004,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideGiven,Unsuccessful,[],[61],False,422200.0,,,,,,,,,,,10.0,Ricardinho,,Chaves,Santa Clara,
2483133893.0,639.0,60.0,30.0,2008,0.0,0.0,66.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['PlayerPosition', 'JerseyNumber', 'RelatedEventId']",[214],False,444824.0,,,,640.0,294243.0,,,,,,,,,Chaves,Santa Clara,
