id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2519489419.0,548.0,63.0,264,335707.0,57.855000000000004,51.884,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,17.0,59.325,62.968,,,,,,,,,,,,False,Maritimo,Benfica,-0.001382170000000002
2519489429.0,549.0,63.0,264,371582.0,64.89,63.784000000000006,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,20.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519489403.0,677.0,63.0,299,401520.0,40.11000000000001,4.216,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,20.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2520162461.0,839.0,63.0,264,335707.0,62.370000000000005,55.42,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,21.0,47.46000000000001,64.87200000000001,,,,,,,,,,,,False,Maritimo,Benfica,-0.00622003
2519489481.0,550.0,63.0,264,329366.0,45.15,63.71600000000001,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'Longball']","[91, 117, 127, 35, 38, 215, 218]",True,23.0,21.840000000000003,40.392,,,,,,,,,,,,False,Maritimo,Benfica,-0.002317950000000001
2519489499.0,551.0,63.0,264,86730.0,22.365000000000002,39.032000000000004,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,26.0,27.51,25.976000000000003,,,,,,,,,,,,False,Maritimo,Benfica,0.0011582700000000012
2519489547.0,552.0,63.0,264,137058.0,24.885,38.080000000000005,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Longball', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 120, 124, 128, 36, 37, 216, 218]",True,32.0,60.795,54.74,,,,,,,,,,,,True,Maritimo,Benfica,
2519489551.0,678.0,63.0,299,401520.0,43.995,12.784,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,35.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519489553.0,553.0,63.0,264,361988.0,61.005,55.21600000000001,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,35.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519489567.0,679.0,63.0,299,401520.0,43.47,10.540000000000001,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 139, 36, 37, 216, 218]",True,35.0,62.05500000000001,17.612000000000002,,,,,,,,,,6.0,Alexander Bah,True,Maritimo,Benfica,
2519489581.0,554.0,63.0,264,401126.0,38.115,53.38,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,37.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2520162609.0,840.0,63.0,264,371582.0,71.29500000000002,47.6,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone']","[91, 53]",True,41.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519489653.0,555.0,63.0,264,371582.0,72.03,47.668,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,42.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519489657.0,680.0,63.0,299,361961.0,32.97,20.332,69.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']",[64],False,42.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
2519490193.0,556.0,64.0,264,335707.0,73.92000000000002,51.00000000000001,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'FreekickTaken', 'Cross', 'LeftFoot', 'PassEndX', 'Angle', 'IntentionalAssist', 'StandingSave', 'ShotAssist', 'Length', 'PassEndY', 'Zone', 'BigChanceCreated', 'KeyPass']","[91, 119, 123, 138, 124, 125, 203, 40, 41, 44, 36, 38, 217, 218]",True,37.0,94.815,31.824,,,,,,,,,,,,True,Maritimo,Benfica,0.23343840999999999
2519490195.0,557.0,64.0,264,137058.0,95.865,32.028000000000006,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['GoalMouthZ', 'Head', 'SetPiece', 'GoalMouthY', 'BigChance', 'OppositeRelatedEvent', 'RelatedEventId', 'BlockedY', 'BoxCentre', 'Zone', 'IntentionalAssist', 'Assisted', 'LowCentre', 'BlockedX']","[91, 9, 10, 201, 1, 5, 14]",True,38.0,,,556.0,335707.0,98.4,49.3,19.6,49.8,True,,,,,,Maritimo,Benfica,
2519490211.0,682.0,64.0,299,110273.0,1.5750000000000002,33.592,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'StandingSave', 'Hands', 'OppositeRelatedEvent', 'ParriedSafe', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 77, 79, 84, 81]",True,39.0,,,,,,,,,,,,99.0,Odysseas Vlachodimos,,Maritimo,Benfica,
2519490209.0,681.0,64.0,299,110273.0,1.5750000000000002,33.592,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,40.0,,,,,,,,,,,,99.0,Odysseas Vlachodimos,,Maritimo,Benfica,
2519490259.0,683.0,64.0,299,110273.0,10.395000000000001,26.452,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'KeeperThrow', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 36, 38, 215, 218]",True,44.0,25.305000000000003,7.888,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Maritimo,Benfica,-0.002378680000000001
,,64.0,299,125476.0,25.305000000000003,7.888,,,Carry,,,,,44.0,33.81,8.296,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.0013280500000000008
2519490253.0,558.0,64.0,264,335707.0,74.97000000000001,59.568,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']",[55],False,47.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519490283.0,684.0,64.0,299,125476.0,30.03,8.432,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 54]",True,47.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519490285.0,685.0,64.0,299,125476.0,33.81,8.296,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,47.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519490313.0,559.0,64.0,264,361988.0,71.19,59.704,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'Offensive', 'OppositeRelatedEvent']","[91, 142]",True,47.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519490297.0,686.0,64.0,299,125476.0,30.87,9.112,70.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,48.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519490401.0,561.0,65.0,264,329366.0,60.165,68.0,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'ThrowIn']","[91, 212, 36, 38, 217]",True,5.0,70.03500000000001,52.768,,,,,,,,,,,,True,Maritimo,Benfica,0.00927925
2519490407.0,562.0,65.0,264,371582.0,73.92000000000002,49.368,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[91, 54]",True,7.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519490429.0,688.0,65.0,299,369712.0,31.080000000000002,18.632,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,7.0,,,,,,,,,,,,61.0,Florentino,,Maritimo,Benfica,
2519490463.0,563.0,65.0,264,371582.0,72.45,45.288,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 217, 218]",True,9.0,77.7,45.288,,,,,,,,,,,,False,Maritimo,Benfica,0.0
2519493381.0,609.0,65.0,264,446477.0,76.125,40.052,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,11.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519490995.0,697.0,65.0,299,369712.0,28.875,27.948000000000004,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,11.0,,,,,,,,,,,,61.0,Florentino,,Maritimo,Benfica,
2519490495.0,564.0,65.0,264,446477.0,69.825,43.656000000000006,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,13.0,66.885,19.448000000000004,,,,,,,,,,,,False,Maritimo,Benfica,0.0
2519490525.0,565.0,65.0,264,101952.0,69.19500000000001,21.556,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Longball']","[91, 120, 124, 128, 36, 37, 217, 218]",True,18.0,93.03,48.144,,,,,,,,,,,,True,Maritimo,Benfica,
2519490545.0,689.0,65.0,299,401520.0,6.93,16.796,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'HeadPass']","[91, 117, 30, 139, 36, 38, 215, 218]",True,20.0,21.945,5.44,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,0.0009478199999999994
2519490549.0,690.0,65.0,299,125476.0,21.525000000000002,5.78,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,22.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519490561.0,691.0,65.0,299,125476.0,21.525000000000002,5.848,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,24.0,9.240000000000002,7.48,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,-0.0020655099999999996
2519490567.0,692.0,65.0,299,401520.0,10.5,7.072000000000001,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,25.0,17.64,7.004000000000001,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,0.0
2519490599.0,693.0,65.0,299,369712.0,17.64,7.004000000000001,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,26.0,23.1,1.7680000000000002,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,0.0
2519490611.0,694.0,65.0,299,125476.0,22.995,2.176,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,29.0,19.11,5.236000000000001,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.0
,,65.0,299,369712.0,19.11,5.236000000000001,,,Carry,,,,,29.0,10.920000000000002,2.3800000000000003,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,-0.0006523799999999993
2520352807.0,1617.0,65.0,299,369712.0,10.920000000000002,2.3800000000000003,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,30.0,9.03,7.276,,,,,,,,,,61.0,Florentino,False,Maritimo,Benfica,-0.0014131300000000003
,,65.0,299,401520.0,9.03,7.276,,,Carry,,,,,30.0,20.790000000000003,8.296,,,,,,,,,,6.0,Alexander Bah,True,Maritimo,Benfica,0.0006523799999999993
2519490671.0,696.0,65.0,299,401520.0,20.790000000000003,8.296,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,31.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519490679.0,566.0,65.0,264,361988.0,84.21000000000001,59.704,71.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive', 'Foul']",[64],False,31.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491079.0,698.0,66.0,299,110273.0,24.78,20.060000000000002,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'PassEndX', 'Chipped', 'FreekickTaken', 'Angle', 'Zone', 'Length', 'Longball']","[91, 120, 124, 128, 133, 36, 38, 216, 218]",True,11.0,67.30499999999999,17.408,,,,,,,,,,99.0,Odysseas Vlachodimos,True,Maritimo,Benfica,
2519491107.0,567.0,66.0,264,401126.0,30.135,53.040000000000006,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,15.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491101.0,699.0,66.0,299,395802.0,74.865,14.96,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,15.0,,,,,,,,,,,,88.0,Gonçalo Ramos,,Maritimo,Benfica,
2519491115.0,568.0,66.0,264,401126.0,28.455000000000002,53.244,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'HeadPass', 'PassEndY']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,15.0,55.86000000000001,56.984,,,,,,,,,,,,True,Maritimo,Benfica,0.005523230000000002
2519491387.0,577.0,66.0,264,371582.0,59.43000000000001,53.720000000000006,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,18.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491139.0,700.0,66.0,299,401520.0,45.57,14.280000000000001,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,18.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519491135.0,569.0,66.0,264,371582.0,55.86000000000001,56.984,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone']",[91],True,18.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491147.0,701.0,66.0,299,401520.0,51.765,13.260000000000002,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,19.0,,,,,,,,,,,,6.0,Alexander Bah,,Maritimo,Benfica,
2519491151.0,702.0,66.0,299,401520.0,51.87,13.396,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,19.0,63.315,12.444,,,,,,,,,,6.0,Alexander Bah,False,Maritimo,Benfica,
2519491167.0,570.0,66.0,264,329366.0,42.0,55.42,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,20.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491181.0,571.0,66.0,264,329366.0,42.0,55.42,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,20.0,68.25,39.168000000000006,,,,,,,,,,,,True,Maritimo,Benfica,0.00782351
2519491209.0,573.0,66.0,264,446477.0,61.11000000000001,46.784,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,22.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491173.0,703.0,66.0,299,75691.0,43.89,21.216,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,22.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519491191.0,572.0,66.0,264,446477.0,66.885,38.964,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,22.0,77.49,34.884,,,,,,,,,,,,True,Maritimo,Benfica,0.0038807899999999985
2519491213.0,574.0,66.0,264,361831.0,74.865,32.708000000000006,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Head', 'Zone']","[91, 69]",True,23.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491225.0,704.0,66.0,299,110273.0,14.700000000000001,34.204,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,25.0,,,,,,,,,,,,99.0,Odysseas Vlachodimos,,Maritimo,Benfica,
2519491285.0,705.0,66.0,299,110273.0,14.700000000000001,34.204,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'KeeperThrow', 'PassEndX', 'PassEndY']","[91, 36, 37, 215, 218]",True,26.0,27.72,51.884,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Maritimo,Benfica,-0.00023232000000000114
,,66.0,299,107252.0,27.72,51.884,,,Carry,,,,,26.0,41.265,57.664,,,,,,,,,,3.0,Alejandro Grimaldo,True,Maritimo,Benfica,0.0015522900000000013
2519491289.0,706.0,66.0,299,107252.0,41.265,57.664,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'PassEndY', 'Length', 'Offensive', 'Zone', 'PassEndX', 'Angle']","[91, 118, 120, 29, 35, 38, 216, 218]",True,32.0,38.64,57.05200000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,
2519491309.0,575.0,66.0,264,361831.0,62.05500000000001,3.604,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,32.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491339.0,707.0,66.0,299,107252.0,42.315,64.328,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,34.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519491343.0,576.0,66.0,264,361831.0,62.685,3.6720000000000006,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'StandingSave', 'Defensive']",[64],False,34.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491447.0,708.0,66.0,299,107252.0,41.79,63.988,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'StandingSave', 'FreekickTaken', 'Length', 'PassEndY']","[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,44.0,63.21000000000001,66.436,,,,,,,,,,3.0,Alejandro Grimaldo,True,Maritimo,Benfica,0.006187929999999996
,,66.0,299,303544.0,63.21000000000001,66.436,,,Carry,,,,,44.0,65.625,62.220000000000006,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.0
2519491459.0,709.0,66.0,299,303544.0,65.625,62.220000000000006,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,47.0,64.05,66.30000000000001,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.0
,,66.0,299,107252.0,64.05,66.30000000000001,,,Carry,,,,,47.0,66.57000000000001,64.19200000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,0.0
2519491487.0,710.0,66.0,299,107252.0,66.57000000000001,64.19200000000001,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,49.0,90.92999999999999,64.804,,,,,,,,,,3.0,Alejandro Grimaldo,True,Maritimo,Benfica,0.017400120000000005
,,66.0,299,303544.0,90.92999999999999,64.804,,,Carry,,,,,49.0,97.33500000000001,63.24,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.003075179999999997
2519491489.0,711.0,66.0,299,303544.0,97.33500000000001,63.24,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 53]",True,52.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Maritimo,Benfica,
2519491495.0,578.0,66.0,264,137058.0,7.665,4.760000000000001,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 143]",True,52.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491499.0,579.0,66.0,264,137058.0,3.9899999999999998,5.78,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,54.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491519.0,580.0,66.0,264,137058.0,3.6750000000000003,5.78,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 118, 120, 29, 36, 38, 215, 218]",True,54.0,14.07,4.148,,,,,,,,,,,,False,Maritimo,Benfica,
2519491509.0,712.0,66.0,299,107252.0,91.98,65.212,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,56.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519491533.0,713.0,66.0,299,107252.0,91.77000000000001,63.784000000000006,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,58.0,89.25,51.884,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,0.005819199999999997
2519491551.0,714.0,66.0,299,326505.0,89.14500000000001,51.68000000000001,72.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,59.0,105.0,56.168,,,,,,,,,,7.0,David Neres,False,Maritimo,Benfica,
2519491645.0,582.0,67.0,264,86730.0,4.515,31.824,73.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'GoalKick', 'Length', 'PassEndY', 'PassEndX', 'MissHigh', 'Angle']","[91, 118, 120, 128, 36, 37, 216, 218]",True,5.0,48.615,54.264,,,,,,,,,,,,True,Maritimo,Benfica,
2519491649.0,716.0,67.0,299,369712.0,55.964999999999996,17.748,73.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,10.0,,,,,,,,,,,,61.0,Florentino,,Maritimo,Benfica,
2519491777.0,584.0,67.0,264,329366.0,50.925000000000004,68.0,73.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Longball', 'PassEndX', 'PassEndY', 'Angle', 'ThrowIn', 'Length']","[91, 212, 36, 38, 216]",True,27.0,69.09,49.300000000000004,,,,,,,,,,,,True,Maritimo,Benfica,0.0068678800000000016
2519491779.0,585.0,67.0,264,446477.0,71.4,39.032000000000004,73.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[91, 53]",True,30.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519491789.0,718.0,67.0,299,361961.0,33.6,28.968000000000004,73.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 143]",True,31.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
2519491791.0,719.0,67.0,299,303544.0,30.450000000000003,47.124,73.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,33.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Maritimo,Benfica,
,,67.0,299,303544.0,30.450000000000003,47.124,,,Carry,,,,,33.0,28.245,58.412000000000006,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,-0.0005097200000000017
