id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2516662037.0,794.0,83.0,786,413728.0,82.425,13.736,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,4.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662211.0,706.0,83.0,9509,444765.0,22.575,54.264,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,4.0,,,,,,,,,,,,,3.0,João Nunes,,Casa Pia AC,Pacos de Ferreira,
2516662055.0,797.0,83.0,786,413728.0,85.78500000000001,16.864,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'OtherBodyPart', 'StandingSave']","[91, 69]",True,4.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516661939.0,688.0,83.0,9509,105745.0,31.080000000000002,57.93600000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'Longball', 'Length', 'Angle', 'PassEndX']","[91, 118, 120, 128, 36, 38, 216, 218]",True,5.0,40.635000000000005,52.02,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,
2516661945.0,789.0,83.0,786,121675.0,74.13,18.496000000000002,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,7.0,74.025,26.180000000000003,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0002709100000000027
2516661947.0,790.0,83.0,786,408941.0,74.025,26.384,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Chipped']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,9.0,78.12,7.276,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0037116300000000005
2516661953.0,791.0,83.0,786,110341.0,79.59,8.704,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'RightFoot', 'Chipped', 'Zone', 'StandingSave', 'PassEndY', 'Cross', 'PassEndX', 'Length']","[91, 137, 124, 126, 36, 37, 217, 218]",True,12.0,93.55499999999999,38.284,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,
2516661955.0,689.0,83.0,9509,444766.0,11.655,29.308000000000003,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Length', 'Angle', 'PassEndY', 'Head', 'PassEndX', 'StandingSave', 'Zone']","[91, 94, 95, 57, 215]",True,14.0,34.65,38.692,,,,,,,,,,,5.0,Leonardo Lelo,,Casa Pia AC,Pacos de Ferreira,
2516661963.0,690.0,83.0,9509,,32.13,40.93600000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 63]",True,16.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516661965.0,792.0,83.0,786,121675.0,72.87,27.064,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']",[64],False,16.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662017.0,691.0,83.0,9509,120734.0,46.410000000000004,34.408,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'FreekickTaken', 'StandingSave', 'Angle']","[91, 117, 30, 132, 35, 37, 216, 218]",True,38.0,45.675000000000004,57.46,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,-0.0010005799999999992
2516662031.0,692.0,83.0,9509,444765.0,46.2,57.732000000000006,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,42.0,40.214999999999996,46.104,,,,,,,,,,,3.0,João Nunes,False,Casa Pia AC,Pacos de Ferreira,-0.0011536600000000008
,,83.0,9509,120734.0,40.214999999999996,46.104,,,Carry,,,,,42.0,40.95,42.228,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,0.0
2516662039.0,693.0,83.0,9509,120734.0,40.95,42.228,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'Length', 'Longball', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,45.0,105.0,60.31600000000001,,,,,,,,,,,13.0,Vasco Fernandes,True,Casa Pia AC,Pacos de Ferreira,
2516662079.0,799.0,83.0,786,70950.0,4.83,30.872,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'GoalKick', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,57.0,24.57,24.956000000000003,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0006024800000000007
2516662081.0,800.0,83.0,786,423078.0,24.57,24.956000000000003,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,58.0,25.095,43.452000000000005,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0
2516662083.0,801.0,84.0,786,380682.0,28.14,39.916000000000004,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,3.0,33.39,21.964,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0002191399999999996
2516662091.0,802.0,84.0,786,423078.0,34.65,21.216,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,6.0,54.6,3.6720000000000006,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0036313399999999985
2516662097.0,695.0,84.0,9509,380656.0,45.57,60.99600000000001,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,8.0,,,,,,,,,,,,,17.0,Romário Baró,,Casa Pia AC,Pacos de Ferreira,
2516662101.0,803.0,84.0,786,110341.0,59.43000000000001,7.004000000000001,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,8.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662103.0,804.0,84.0,786,110341.0,66.78,20.060000000000002,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,12.0,59.325,33.32,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.002456040000000003
2516662109.0,805.0,84.0,786,408941.0,59.325,33.32,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,14.0,62.475,28.220000000000002,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0030754200000000023
2516662113.0,806.0,84.0,786,121675.0,62.685,28.832,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Chipped', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,15.0,68.25,58.480000000000004,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0012672300000000011
2516662119.0,807.0,84.0,786,23621.0,68.25,58.480000000000004,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,18.0,93.55499999999999,61.608000000000004,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.016147250000000002
2516662121.0,808.0,84.0,786,380685.0,95.655,62.15200000000001,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['LeftFoot', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Cross', 'Angle']","[91, 138, 126, 35, 38, 217, 218]",True,21.0,95.13,43.588,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,
2516662125.0,696.0,84.0,9509,120734.0,5.04,27.676000000000005,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 94, 95, 215]",True,22.0,0.0,2.72,,,,,,,,,,,13.0,Vasco Fernandes,,Casa Pia AC,Pacos de Ferreira,
2516662127.0,697.0,84.0,9509,120734.0,3.6750000000000003,2.4480000000000004,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,24.0,,,,,,,,,,,,,13.0,Vasco Fernandes,,Casa Pia AC,Pacos de Ferreira,
2516662149.0,810.0,84.0,786,380685.0,101.325,65.552,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,24.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662151.0,811.0,84.0,786,23621.0,104.47500000000001,67.66000000000001,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['LeftFoot', 'Angle', 'StandingSave', 'Chipped', 'PassEndY', 'Length', 'CornerTaken', 'PassEndX', 'Longball', 'Zone', 'Cross']","[91, 119, 138, 124, 125, 31, 32, 34, 35, 38, 217, 218]",True,46.0,93.55499999999999,25.976000000000003,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.07012512
2516662161.0,813.0,84.0,786,423078.0,95.025,33.11600000000001,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['BlockedY', 'OppositeRelatedEvent', 'IntentionalAssist', 'BoxCentre', 'Assisted', 'Head', 'LowCentre', 'StandingSave', 'Zone', 'BlockedX', 'RelatedEventId', 'GoalMouthY', 'FromCorner', 'GoalMouthZ']","[91, 9, 10, 1, 5, 14]",True,49.0,,,98.8,50.4,17.1,50.1,True,812.0,413728.0,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662157.0,812.0,84.0,786,413728.0,93.45,25.976000000000003,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'HeadPass', 'Length', 'Angle', 'ShotAssist', 'Zone', 'IntentionalAssist', 'KeyPass']","[91, 119, 117, 30, 123, 139, 205, 40, 46, 36, 37, 217, 218]",True,49.0,95.44500000000001,33.524,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.1494026
2516662153.0,698.0,84.0,9509,135570.0,2.415,34.612,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Collected', 'Zone', 'OppositeRelatedEvent', 'Hands', 'StandingSave', 'KeeperSaveInTheBox']","[91, 110, 113, 112, 77, 79, 84, 81]",True,50.0,,,,,,,,,,,,,33.0,Ricardo Batista,,Casa Pia AC,Pacos de Ferreira,
2516662155.0,699.0,84.0,9509,135570.0,2.415,34.612,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,[],[93],False,50.0,,,,,,,,,,,,,33.0,Ricardo Batista,,Casa Pia AC,Pacos de Ferreira,
2516662181.0,701.0,85.0,9509,135570.0,20.790000000000003,40.120000000000005,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'Longball', 'Length', 'PassEndY', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,11.0,72.24,55.488,,,,,,,,,,,33.0,Ricardo Batista,True,Casa Pia AC,Pacos de Ferreira,0.01384972
,,85.0,9509,363581.0,72.24,55.488,,,Carry,,,,,11.0,73.5,44.268,,,,,,,,,,,30.0,Felippe Cardoso,True,Casa Pia AC,Pacos de Ferreira,0.00010719000000000353
2516662183.0,702.0,85.0,9509,363581.0,73.5,44.268,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,17.0,71.29500000000002,37.332,,,,,,,,,,,30.0,Felippe Cardoso,False,Casa Pia AC,Pacos de Ferreira,-0.0002709100000000027
,,85.0,9509,322631.0,71.29500000000002,37.332,,,Carry,,,,,17.0,74.655,33.184,,,,,,,,,,,8.0,Ângelo Neto,False,Casa Pia AC,Pacos de Ferreira,0.0
2516662187.0,703.0,85.0,9509,322631.0,74.655,33.184,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,19.0,,,,,,,,,,,,,8.0,Ângelo Neto,,Casa Pia AC,Pacos de Ferreira,
2516662191.0,814.0,85.0,786,380682.0,39.06,34.816,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,20.0,42.73500000000001,36.108000000000004,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,
2516662189.0,704.0,85.0,9509,322631.0,76.02000000000001,31.688000000000002,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,21.0,,,,,,,,,,,,,8.0,Ângelo Neto,,Casa Pia AC,Pacos de Ferreira,
2516662195.0,815.0,85.0,786,23621.0,29.19,41.61600000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,22.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662197.0,816.0,85.0,786,23621.0,29.19,41.61600000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,22.0,37.800000000000004,50.79600000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.00082343
2516662201.0,817.0,85.0,786,342602.0,39.795,53.448,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'Chipped']","[91, 120, 29, 124, 36, 37, 216, 218]",True,26.0,54.39,68.0,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,
2516662231.0,707.0,85.0,9509,444766.0,51.345,0.0,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'ThrowIn', 'PassEndX', 'PassEndY', 'Zone']","[91, 212, 36, 37, 216]",True,43.0,68.46000000000001,9.248000000000001,,,,,,,,,,,5.0,Leonardo Lelo,True,Casa Pia AC,Pacos de Ferreira,
2516662233.0,819.0,85.0,786,23621.0,45.675000000000004,62.968,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,44.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662237.0,820.0,85.0,786,23621.0,45.675000000000004,62.968,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,45.0,53.550000000000004,63.988,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.002252519999999999
2516662241.0,821.0,85.0,786,380685.0,53.13,64.05600000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,47.0,44.52,64.87200000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.002252519999999999
2516662245.0,822.0,85.0,786,23621.0,42.73500000000001,63.92,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[91, 118, 120, 29, 36, 38, 216, 218]",True,48.0,51.03,63.784000000000006,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,
2516662243.0,708.0,85.0,9509,444766.0,62.05500000000001,1.7000000000000002,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,48.0,,,,,,,,,,,,,5.0,Leonardo Lelo,,Casa Pia AC,Pacos de Ferreira,
2516662247.0,709.0,85.0,9509,444766.0,62.05500000000001,1.7000000000000002,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,48.0,68.25,0.544,,,,,,,,,,,5.0,Leonardo Lelo,False,Casa Pia AC,Pacos de Ferreira,0.0
2516662273.0,710.0,85.0,9509,444769.0,68.04,1.564,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,50.0,57.96000000000001,4.556,,,,,,,,,,,10.0,Diogo Pinto,False,Casa Pia AC,Pacos de Ferreira,-0.0027146399999999973
,,85.0,9509,444766.0,57.96000000000001,4.556,,,Carry,,,,,50.0,59.010000000000005,6.800000000000001,,,,,,,,,,,5.0,Leonardo Lelo,False,Casa Pia AC,Pacos de Ferreira,0.0
2516662275.0,711.0,85.0,9509,444766.0,59.010000000000005,6.800000000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Chipped', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 120, 29, 124, 36, 37, 217, 218]",True,53.0,78.64500000000001,16.184,,,,,,,,,,,5.0,Leonardo Lelo,True,Casa Pia AC,Pacos de Ferreira,
2516662277.0,823.0,85.0,786,380682.0,28.455000000000002,53.65200000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,55.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662283.0,824.0,85.0,786,380682.0,28.455000000000002,53.65200000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,55.0,42.0,51.61200000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0015522900000000013
2516662287.0,825.0,85.0,786,121675.0,42.315,52.428,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,56.0,44.205000000000005,59.160000000000004,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.00033624999999999974
2516662291.0,826.0,85.0,786,408941.0,44.205000000000005,59.160000000000004,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'PassEndX', 'Angle', 'Chipped', 'Zone', 'PassEndY', 'Length']","[91, 120, 124, 128, 36, 38, 217, 218]",True,58.0,90.615,52.836000000000006,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,
2516662309.0,713.0,86.0,9509,136355.0,11.55,15.98,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 94, 95, 215]",True,2.0,12.18,14.552,,,,,,,,,,,15.0,Fernando Varela,,Casa Pia AC,Pacos de Ferreira,
2516662305.0,827.0,86.0,786,413728.0,93.66000000000001,58.14000000000001,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'ShotAssist', 'PassEndY', 'PassEndX', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,7.0,84.73500000000001,50.524,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0111372
2516662307.0,828.0,86.0,786,408941.0,85.67999999999999,49.64,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['StandingSave', 'RegularPlay', 'Assisted', 'LeftFoot', 'MissLeft', 'Zone', 'OutOfBoxCentre', 'RelatedEventId', 'GoalMouthY', 'GoalMouthZ']","[91, 7, 10, 2, 3, 13]",True,9.0,,,,,6.9,60.3,True,827.0,413728.0,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662377.0,715.0,86.0,9509,135570.0,4.83,38.89600000000001,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'GoalKick', 'PassEndY', 'PassEndX', 'Longball', 'Chipped', 'Zone', 'MissHigh', 'Angle']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,42.0,63.42,63.03600000000001,,,,,,,,,,,33.0,Ricardo Batista,True,Casa Pia AC,Pacos de Ferreira,0.008040039999999997
2516662367.0,830.0,86.0,786,405351.0,43.68000000000001,6.596,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[91, 63]",True,46.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516662379.0,716.0,86.0,9509,363581.0,61.32,61.404,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Foul', 'Zone', 'StandingSave']",[64],False,46.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Casa Pia AC,Pacos de Ferreira,
2516662399.0,831.0,86.0,786,110341.0,44.83500000000001,6.0520000000000005,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'FreekickTaken', 'PassEndY', 'StandingSave']","[91, 117, 30, 132, 35, 37, 216, 218]",True,51.0,38.115,27.200000000000003,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.00014302000000000065
2516662403.0,832.0,86.0,786,380682.0,36.54,31.688000000000002,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,55.0,44.31,40.324,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.002219519999999999
2516662405.0,833.0,86.0,786,408941.0,41.055,42.636,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,58.0,34.755,33.728,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0013679799999999995
2516662407.0,834.0,87.0,786,380682.0,33.81,30.532,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,1.0,42.42,19.516000000000002,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0013679799999999995
2516662409.0,835.0,87.0,786,423078.0,39.69,18.836000000000002,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,2.0,46.725,24.616000000000003,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.00159954
2516662413.0,836.0,87.0,786,121675.0,46.095,24.412,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,4.0,38.535000000000004,33.388000000000005,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0016648199999999991
2516662425.0,837.0,87.0,786,408941.0,38.64,30.94,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,7.0,40.214999999999996,17.884,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,6.527999999999916e-05
2516662429.0,838.0,87.0,786,423078.0,45.464999999999996,18.224,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Chipped', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,10.0,82.53,42.976000000000006,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.014260740000000001
2516662433.0,839.0,87.0,786,380685.0,83.265,43.79200000000001,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'HeadPass', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 139, 205, 35, 37, 217, 218]",True,14.0,82.215,61.540000000000006,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0009889000000000009
2516662441.0,840.0,87.0,786,342602.0,81.69,59.568,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'PassEndY', 'Length', 'IntentionalAssist', 'Cross', 'Angle', 'ShotAssist', 'Longball', 'StandingSave', 'RightFoot', 'PassEndX', 'Zone', 'KeyPass']","[91, 119, 123, 137, 124, 125, 39, 41, 36, 38, 217, 218]",True,19.0,94.29,28.628000000000004,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.2298905
