awayTeam,away_score,blockedX,blockedY,eventType,expectedGoals,expectedGoalsOnTarget,firstName,goalCrossedY,goalCrossedZ,homeTeam,home_score,id,isBlocked,isOnTarget,isOwnGoal,lastName,min,minAdded,name,onGoalShot,period,playerId,playerName,round,shotType,situation,teamId,x,y
Maritimo,0.0,86.352941176,30.304,AttemptSaved,0.035078585,,,36.745000000000005,0.5329473658000001,Sporting,0.0,2334301949.0,1.0,1.0,0.0,Tabata,82.0,,Sporting,"{'x': 0.2738095238095226, 'y': 0.14099136661375664, 'zoomRatio': 1}",SecondHalf,777038.0,Tabata,7.0,LeftFoot,RegularPlay,9768.0,82.37233181606557,29.631666665
Maritimo,0.0,,,Miss,0.024229705,,Jovane,31.48375,5.0626206976,Sporting,0.0,2334304089.0,0.0,0.0,0.0,Cabral,85.0,,Sporting,"{'x': 1.3366096505975347, 'y': 0.6772486772486772, 'zoomRatio': 0.5056669564863117}",SecondHalf,785716.0,Jovane Cabral,7.0,RightFoot,RegularPlay,9768.0,78.99369104006556,50.7268789793
Maritimo,0.0,94.5789473669,37.732,AttemptSaved,0.09690341,,Tiago,31.63625,1.219999994,Sporting,0.0,2334307509.0,1.0,1.0,0.0,Tomás,89.0,,Sporting,"{'x': 1.6253306878306886, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1164506.0,Tiago Tomás,7.0,RightFoot,RegularPlay,9768.0,91.5999984741211,39.46095174076756
Maritimo,0.0,94.5789473669,25.071250000000003,AttemptSaved,0.06756371,,Pedro,37.27875,0.2696842092,Sporting,0.0,2334307515.0,1.0,1.0,0.0,Porro,89.0,,Sporting,"{'x': 0.13260582010581956, 'y': 0.07134502888888888, 'zoomRatio': 1}",SecondHalf,941573.0,Pedro Porro,7.0,RightFoot,RegularPlay,9768.0,93.0999984741211,23.648916132912863
Maritimo,0.0,104.3362068966,34.38125,AttemptSaved,0.16362911,0.0532,Tiago,34.4575,0.0834736838,Sporting,0.0,2334307535.0,0.0,1.0,0.0,Tomás,89.0,,Sporting,"{'x': 0.8789682539682532, 'y': 0.02208298513227513, 'zoomRatio': 1}",SecondHalf,1164506.0,Tiago Tomás,7.0,RightFoot,RegularPlay,9768.0,94.38596638303927,35.83000116348267
Maritimo,0.0,102.0603448278,38.78857143,Miss,0.04791835,,,42.581875,0.802631575,Sporting,0.0,2334310559.0,0.0,0.0,0.0,Paulinho,90.0,4.0,Sporting,"{'x': 0, 'y': 0.09352636515912903, 'zoomRatio': 0.440463185492681}",SecondHalf,361377.0,Paulinho,7.0,Header,RegularPlay,9768.0,96.0263143160607,36.74499883651734
Maritimo,0.0,,,Goal,0.7884,0.9951,Pedro,37.05,1.4639999928,Sporting,1.0,2334311779.0,0.0,1.0,0.0,Porro,90.0,8.0,Sporting,"{'x': 0.19312169312169392, 'y': 0.38730158539682535, 'zoomRatio': 1}",SecondHalf,941573.0,Pedro Porro,7.0,RightFoot,Penalty,9768.0,94.0,34.0
Santa Clara,0.0,103.9568965518,36.21125,AttemptSaved,0.0545428395271301,0.0887,,34.838750000000005,2.1125263054,Sporting,0.0,2420442463.0,0.0,1.0,0.0,Neto,3.0,,Sporting,"{'x': 0.7781084656084645, 'y': 0.5588693929629629, 'zoomRatio': 1}",FirstHalf,164319.0,Neto,34.0,RightFoot,FromCorner,9768.0,93.6999969482422,45.54216453201287
Santa Clara,0.0,,,Miss,0.0358297526836395,,Goncalo,40.889761905,7.000413807199999,Sporting,0.0,2420442683.0,0.0,0.0,0.0,Inacio,3.0,,Sporting,"{'x': 0.33345624055531375, 'y': 0.6772486772486772, 'zoomRatio': 0.365692667677304}",FirstHalf,1165710.0,Goncalo Inacio,34.0,Header,FromCorner,9768.0,95.4473684198,32.62750058174133
Santa Clara,0.0,87.21176470559999,19.0247133782,AttemptSaved,0.0184371769428253,,Pedro,36.821250000000006,1.219999994,Sporting,0.0,2420444103.0,1.0,1.0,0.0,Porro,4.0,,Sporting,"{'x': 0.2536375661375645, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,941573.0,Pedro Porro,34.0,RightFoot,RegularPlay,9768.0,84.39951112626888,16.5724840777
Santa Clara,0.0,,,Miss,0.0959764719009399,,Pablo,27.362380952,4.7063448344,Sporting,0.0,2420450201.0,0.0,0.0,0.0,Sarabia,11.0,,Sporting,"{'x': 1.9551613573831388, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",FirstHalf,240054.0,Pablo Sarabia,34.0,LeftFoot,RegularPlay,9768.0,98.3421052628,28.454998716535112
Santa Clara,0.0,102.7241379312,35.3725,AttemptSaved,0.0188827514648437,0.0309,,33.084999999999994,0.7319999964,Sporting,0.0,2420451265.0,0.0,1.0,0.0,Lincoln,12.0,,Santa Clara,"{'x': 1.2420634920634936, 'y': 0.19365079269841268, 'zoomRatio': 1}",FirstHalf,637589.0,Lincoln,34.0,LeftFoot,RegularPlay,1567.0,75.7276699048,48.69503077551287
Santa Clara,0.0,101.3965517244,23.3686624248,AttemptSaved,0.144693911075592,,Mohammad,32.85625,1.219999994,Sporting,0.0,2420451897.0,1.0,1.0,0.0,Mohebi,13.0,,Santa Clara,"{'x': 1.3025793650793662, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,1073012.0,Mohammad Mohebi,34.0,RightFoot,FromCorner,1567.0,100.16379455075412,20.145732754271783
Santa Clara,0.0,87.85588235280001,41.7725,AttemptSaved,0.0336948633193969,,,33.61875,1.219999994,Sporting,0.0,2420461267.0,1.0,1.0,0.0,Lincoln,27.0,,Santa Clara,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,637589.0,Lincoln,34.0,LeftFoot,FreeKick,1567.0,78.99369104006556,45.1217834353
Santa Clara,0.0,,,Miss,0.3051603436470032,,Mohammad,28.37095238,0.1797894728,Sporting,0.0,2420463451.0,0.0,0.0,0.0,Mohebi,30.0,,Santa Clara,"{'x': 2, 'y': 0.0319395899514526, 'zoomRatio': 0.6715167920359508}",FirstHalf,1073012.0,Mohammad Mohebi,34.0,RightFoot,RegularPlay,1567.0,91.3000030517578,37.05
Santa Clara,0.0,101.1120689658,39.292857144,Miss,2.8358154935403945e-08,,Mohammad,54.3567772432,0.6228421022,Sporting,0.0,2420464391.0,0.0,0.0,0.0,Mohebi,32.0,,Santa Clara,"{'x': 0, 'y': 0.030596301897838712, 'zoomRatio': 0.1856875454715051}",FirstHalf,1073012.0,Mohammad Mohebi,34.0,Header,FromCorner,1567.0,96.79824708553927,30.797499418258663
Santa Clara,0.0,,,Miss,0.0288013517856597,,,40.721666667,7.1133793248,Sporting,0.0,2420464797.0,0.0,0.0,0.0,Ricardinho,32.0,,Santa Clara,"{'x': 0.36004539456213225, 'y': 0.6772486772486772, 'zoomRatio': 0.3598852082968283}",FirstHalf,1195451.0,Ricardinho,34.0,LeftFoot,FromCorner,1567.0,83.49854540806557,42.46625
Santa Clara,0.0,81.0208737872,33.466249999999995,AttemptSaved,0.0250114202499389,,Hidemasa,35.29625000000001,1.219999994,Sporting,0.0,2420465227.0,1.0,1.0,0.0,Morita,33.0,,Santa Clara,"{'x': 0.6570767195767175, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,915102.0,Hidemasa Morita,34.0,RightFoot,RegularPlay,1567.0,78.99369104006556,33.313748836517334
Santa Clara,0.0,92.6,46.8033120985,AttemptSaved,0.0318195819854736,,Nuno,36.135000000000005,1.219999994,Sporting,0.0,2420466535.0,1.0,1.0,0.0,Santos,34.0,,Sporting,"{'x': 0.4351851851851839, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,554283.0,Nuno Santos,34.0,LeftFoot,RegularPlay,9768.0,90.0999984741211,48.90522399658713
Santa Clara,0.0,85.81617647,23.4387261191,AttemptSaved,0.0160301327705383,,Pedro,34.838750000000005,1.219999994,Sporting,0.0,2420467381.0,1.0,1.0,0.0,Porro,35.0,,Sporting,"{'x': 0.7781084656084645, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,941573.0,Pedro Porro,34.0,RightFoot,RegularPlay,9768.0,78.88107139933112,19.865478244343564
Santa Clara,0.0,94.0964912264,35.525000000000006,AttemptSaved,0.0497108101844787,,Pedro,34.533750000000005,1.219999994,Sporting,0.0,2420468967.0,1.0,1.0,0.0,Goncalves,37.0,,Sporting,"{'x': 0.8587962962962951, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,875133.0,Pedro Goncalves,34.0,RightFoot,RegularPlay,9768.0,86.67500327575178,36.13499941825867
Santa Clara,0.0,,,Goal,0.0882958173751831,0.5293,,32.474999999999994,1.4254736772,Sporting,1.0,2420473503.0,0.0,1.0,0.0,Tabata,41.0,,Sporting,"{'x': 1.4034391534391548, 'y': 0.3771094384126984, 'zoomRatio': 1}",FirstHalf,777038.0,Tabata,34.0,LeftFoot,RegularPlay,9768.0,94.38596638303927,33.92375116348266
Santa Clara,0.0,96.9912280694,26.4009375,AttemptSaved,0.0399355888366699,,Pedro,32.474999999999994,1.219999994,Sporting,1.0,2420478713.0,1.0,1.0,0.0,Porro,45.0,1.0,Sporting,"{'x': 1.4034391534391548, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,941573.0,Pedro Porro,34.0,RightFoot,RegularPlay,9768.0,95.06140203506072,25.2446875
Santa Clara,0.0,98.6315789471,34.99125,AttemptSaved,0.0048079192638397,0.0313,Pedro,34.7625,0.4045263138,Sporting,1.0,2420494453.0,0.0,1.0,0.0,Goncalves,46.0,,Sporting,"{'x': 0.7982804232804226, 'y': 0.10701754333333334, 'zoomRatio': 1}",SecondHalf,875133.0,Pedro Goncalves,34.0,RightFoot,RegularPlay,9768.0,54.43166821561022,37.684
Santa Clara,0.0,104.4310344828,32.24625,AttemptSaved,0.0986174941062927,0.2345,Pablo,30.95,0.2439999988,Sporting,1.0,2420494747.0,0.0,1.0,0.0,Sarabia,46.0,,Sporting,"{'x': 1.806878306878306, 'y': 0.06455026423280423, 'zoomRatio': 1}",SecondHalf,240054.0,Pablo Sarabia,34.0,RightFoot,RegularPlay,9768.0,96.9912265970607,22.73808864155643
Santa Clara,0.0,104.8103448276,30.56875,AttemptSaved,0.075414091348648,0.2309,Pablo,30.7975,0.2439999988,Sporting,1.0,2420494789.0,0.0,1.0,0.0,Sarabia,46.0,,Sporting,"{'x': 1.8472222222222223, 'y': 0.06455026423280423, 'zoomRatio': 1}",SecondHalf,240054.0,Pablo Sarabia,34.0,RightFoot,RegularPlay,9768.0,103.29310055449172,25.8228125
Santa Clara,0.0,85.4941176464,24.2094267564,AttemptSaved,0.0193854868412017,,Rui,34.4575,1.219999994,Sporting,1.0,2420497657.0,1.0,1.0,0.0,Costa,49.0,,Santa Clara,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,776568.0,Rui Costa,34.0,LeftFoot,RegularPlay,1567.0,82.59757109753443,22.8782165647
Santa Clara,0.0,,,Goal,0.1477125585079193,0.5819,Pedro,31.178749999999997,1.5474736766,Sporting,2.0,2420500517.0,0.0,1.0,0.0,Porro,51.0,,Sporting,"{'x': 1.7463624338624355, 'y': 0.40938457052910054, 'zoomRatio': 1}",SecondHalf,941573.0,Pedro Porro,34.0,RightFoot,RegularPlay,9768.0,98.0526286338214,24.06929990234357
Santa Clara,0.0,,,Goal,0.2962748408317566,0.5065,Pablo,35.9825,0.8539999958000001,Sporting,3.0,2420504595.0,0.0,1.0,0.0,Sarabia,56.0,,Sporting,"{'x': 0.47552910052910013, 'y': 0.22592592481481483, 'zoomRatio': 1}",SecondHalf,240054.0,Pablo Sarabia,34.0,LeftFoot,RegularPlay,9768.0,96.6052602123214,37.507498836517335
Santa Clara,0.0,93.7,43.9307006322,AttemptSaved,0.0457348823547363,,Daniel,33.466249999999995,1.219999994,Sporting,3.0,2420507103.0,1.0,1.0,0.0,Braganca,59.0,,Sporting,"{'x': 1.141203703703705, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1014980.0,Daniel Braganca,34.0,LeftFoot,RegularPlay,9768.0,90.5,46.803313167587135
Santa Clara,0.0,93.6,31.1025,AttemptSaved,0.0272521674633026,,Rodrigo,31.33125,1.219999994,Sporting,3.0,2420510829.0,1.0,1.0,0.0,Ribeiro,65.0,,Sporting,"{'x': 1.7060185185185193, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1343749.0,Rodrigo Ribeiro,34.0,RightFoot,RegularPlay,9768.0,90.4000015258789,30.316
Santa Clara,0.0,,,Miss,0.0377140045166015,,Pedro,23.4387261191,6.3921379432,Sporting,3.0,2420513101.0,0.0,0.0,0.0,Goncalves,72.0,,Sporting,"{'x': 2, 'y': 0.6052430810226539, 'zoomRatio': 0.3579113696536273}",SecondHalf,875133.0,Pedro Goncalves,34.0,RightFoot,RegularPlay,9768.0,86.24558987287588,54.42237166202172
Santa Clara,0.0,78.2053398072,25.7071875,AttemptSaved,0.0122256278991699,,Luis,33.31375,1.219999994,Sporting,3.0,2420513847.0,1.0,1.0,0.0,Gomez,75.0,,Santa Clara,"{'x': 1.1815476190476193, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1334537.0,Luis Gomez,34.0,RightFoot,RegularPlay,1567.0,74.48883667206556,24.897813382148744
Santa Clara,0.0,,,Miss,0.0482805073261261,,Pedro,29.21142857,0.6228421022,Sporting,3.0,2420514233.0,0.0,0.0,0.0,Goncalves,76.0,,Sporting,"{'x': 2, 'y': 0.13006845805785555, 'zoomRatio': 0.7893794747048395}",SecondHalf,875133.0,Pedro Goncalves,34.0,Header,RegularPlay,9768.0,93.5,30.256
Santa Clara,0.0,,,Goal,0.0197299122810363,0.3225,Marcus,32.24625,2.3179999886000004,Sporting,4.0,2420514733.0,0.0,1.0,0.0,Edwards,78.0,,Sporting,"{'x': 1.4639550264550256, 'y': 0.6132275102116402, 'zoomRatio': 1}",SecondHalf,637744.0,Marcus Edwards,34.0,LeftFoot,RegularPlay,9768.0,80.11990463206556,46.38293207087426
Santa Clara,0.0,,,Miss,0.3110966384410858,,Kyosuke,39.62904762,6.1488275976,Sporting,4.0,2420515311.0,0.0,0.0,0.0,Tagawa,80.0,,Santa Clara,"{'x': 0.3800013101192157, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",SecondHalf,802134.0,Kyosuke Tagawa,34.0,LeftFoot,RegularPlay,1567.0,87.21176798175176,34.83874883651734
Santa Clara,0.0,103.6724137932,35.90625,AttemptSaved,0.1653263568878173,0.5288,Rodrigo,36.2875,0.2054736832,Sporting,4.0,2420516009.0,0.0,1.0,0.0,Ribeiro,82.0,,Sporting,"{'x': 0.39484126984126955, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,1343749.0,Rodrigo Ribeiro,34.0,LeftFoot,RegularPlay,9768.0,96.8947368413,40.049285715
Santa Clara,0.0,95.2543859636,21.3368152901,AttemptSaved,0.0361411869525909,,Rodrigo,33.695,1.219999994,Sporting,4.0,2420517981.0,1.0,1.0,0.0,Ribeiro,87.0,,Sporting,"{'x': 1.0806878306878307, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1343749.0,Rodrigo Ribeiro,34.0,LeftFoot,RegularPlay,9768.0,94.0,19.7253503212
Santa Clara,0.0,100.8275862072,55.9309952536,Miss,4.5823693653801456e-05,,Marcus,65.7042654015,0.6228421022,Sporting,4.0,2420519165.0,0.0,0.0,0.0,Edwards,90.0,0.0,Sporting,"{'x': 0, 'y': 0.019645372454222897, 'zoomRatio': 0.11922685960801857}",SecondHalf,637744.0,Marcus Edwards,34.0,LeftFoot,RegularPlay,9768.0,101.206896552,28.11881016423245
Santa Clara,0.0,,,Miss,0.0364855527877807,,Pedro,40.049285715,3.3768275888,Sporting,4.0,2420519499.0,0.0,0.0,0.0,Porro,90.0,1.0,Sporting,"{'x': 0, 'y': 0.5582192258545027, 'zoomRatio': 0.6248671625192037}",SecondHalf,941573.0,Pedro Porro,34.0,LeftFoot,RegularPlay,9768.0,90.8000030517578,23.368662959343567
Braga,0.0,87.426470588,36.5925,AttemptSaved,0.0275942679999999,,Wenderson,34.0,1.219999994,Sporting,0.0,2375917673.0,1.0,1.0,0.0,Galeno,6.0,,Braga,"{'x': 1, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,776972.0,Wenderson Galeno,19.0,RightFoot,RegularPlay,10264.0,79.55679783606556,37.65999941825866
Braga,0.0,87.7485294116,44.1408917151,AttemptSaved,0.0287551279999999,,Matheus,33.39,1.219999994,Sporting,0.0,2375918251.0,1.0,1.0,0.0,Luiz,7.0,,Sporting,"{'x': 1.1613756613756612, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,955529.0,Matheus Luiz,19.0,RightFoot,RegularPlay,9768.0,86.13823856975176,45.05172081008713
Braga,0.0,102.629310345,34.533750000000005,AttemptSaved,0.041856617,0.1905,Pedro,31.78875,0.3274736826,Sporting,0.0,2375920047.0,0.0,1.0,0.0,Goncalves,11.0,,Sporting,"{'x': 1.5849867724867723, 'y': 0.08663324936507935, 'zoomRatio': 1}",FirstHalf,875133.0,Pedro Goncalves,19.0,RightFoot,RegularPlay,9768.0,81.80922502006557,39.88118983576756
Braga,0.0,94.9649122793,31.4075,AttemptSaved,0.11913672,,,34.0,1.219999994,Sporting,0.0,2375921003.0,1.0,1.0,0.0,Paulinho,13.0,,Sporting,"{'x': 1, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,361377.0,Paulinho,19.0,RightFoot,RegularPlay,9768.0,91.5,30.492501163482665
Braga,0.0,,,Miss,0.050531834,,Ricardo,41.31,0.1797894728,Sporting,0.0,2375923629.0,0.0,0.0,0.0,Horta,19.0,,Braga,"{'x': 0, 'y': 0.024595003119015038, 'zoomRatio': 0.5170998632010942}",FirstHalf,432591.0,Ricardo Horta,19.0,RightFoot,RegularPlay,10264.0,82.4849514568,24.489680999056432
Braga,0.0,87.426470588,44.91159235240001,AttemptSaved,0.04145497,,Pablo,33.39,1.219999994,Sporting,0.0,2375925017.0,1.0,1.0,0.0,Sarabia,23.0,,Sporting,"{'x': 1.1613756613756612, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,240054.0,Pablo Sarabia,19.0,LeftFoot,RegularPlay,9768.0,85.9235277731241,45.8224203783
Braga,0.0,,,Goal,0.46522054,0.3695,Pedro,34.1525,0.2054736832,Sporting,1.0,2375925947.0,0.0,1.0,0.0,Goncalves,24.0,,Sporting,"{'x': 0.9596560846560838, 'y': 0.05435811724867726, 'zoomRatio': 1}",FirstHalf,875133.0,Pedro Goncalves,19.0,LeftFoot,RegularPlay,9768.0,94.6754356503214,42.986563382148745
Braga,0.0,103.577586207,41.225952381,Miss,0.17000341,,Pablo,67.0161137435,0.3595789456,Sporting,1.0,2375926451.0,0.0,0.0,0.0,Sarabia,27.0,,Sporting,"{'x': 0, 'y': 0.010891013654530785, 'zoomRatio': 0.1144895498412251}",FirstHalf,240054.0,Pablo Sarabia,19.0,LeftFoot,RegularPlay,9768.0,101.39654883049172,29.127382233464893
Braga,0.0,101.681034483,30.05190476,Miss,0.09936553,,,22.5979617875,0.0898947364,Sporting,1.0,2375926465.0,0.0,0.0,0.0,Matheus,27.0,,Sporting,"{'x': 2, 'y': 0.007884093591393932, 'zoomRatio': 0.33151967477674327}",FirstHalf,653592.0,Matheus,19.0,LeftFoot,RegularPlay,9768.0,92.3000030517578,44.63133971337427
Braga,0.0,,,Miss,0.95238423,,Pedro,42.7553125,1.4254736772,Sporting,1.0,2375932447.0,0.0,0.0,0.0,Goncalves,41.0,,Sporting,"{'x': -2.220446049250313e-16, 'y': 0.1628124269921833, 'zoomRatio': 0.43173787343398645}",FirstHalf,875133.0,Pedro Goncalves,19.0,RightFoot,RegularPlay,9768.0,82.82281897133113,37.719999908447264
Braga,0.0,,,Miss,0.0449201459999999,,Vitor,24.955625,3.7417931072,Sporting,1.0,2375932713.0,0.0,0.0,0.0,Oliveira,42.0,,Braga,"{'x': 2, 'y': 0.41371494516757645, 'zoomRatio': 0.4179393269297214}",FirstHalf,1215057.0,Vitor Oliveira,19.0,LeftFoot,RegularPlay,10264.0,101.206896552,46.803313167587135
Braga,1.0,,,Goal,0.7884,0.996,Wenderson,37.2025,0.0834736838,Sporting,1.0,2375945425.0,0.0,1.0,0.0,Galeno,52.0,,Braga,"{'x': 0.15277777777777768, 'y': 0.02208298513227513, 'zoomRatio': 1}",SecondHalf,776972.0,Wenderson Galeno,19.0,RightFoot,Penalty,10264.0,94.0,34.0
Braga,1.0,,,Miss,0.17495492,,Abel,40.30142857199999,0.9824210478,Sporting,1.0,2375946847.0,0.0,0.0,0.0,Ruiz,56.0,,Braga,"{'x': -2.220446049250313e-16, 'y': 0.1559044963494988, 'zoomRatio': 0.5998639763681837}",SecondHalf,748380.0,Abel Ruiz,19.0,RightFoot,RegularPlay,10264.0,100.25862069,21.75719852498713
Braga,1.0,103.1982758622,31.63625,AttemptSaved,0.063394874,0.4113,Pedro,36.97375,0.3274736826,Sporting,1.0,2375947917.0,0.0,1.0,0.0,Goncalves,59.0,,Sporting,"{'x': 0.21329365079365015, 'y': 0.08663324936507935, 'zoomRatio': 1}",SecondHalf,875133.0,Pedro Goncalves,19.0,LeftFoot,RegularPlay,9768.0,83.94903256333113,22.597960718412867
Braga,1.0,,,Post,0.2847285999999999,,,30.22,1.3805263090000002,Sporting,1.0,2375948309.0,0.0,0.0,0.0,Paulinho,60.0,,Sporting,"{'x': 2, 'y': 0.3652186002645502, 'zoomRatio': 0.9999999999999998}",SecondHalf,361377.0,Paulinho,19.0,Header,RegularPlay,9768.0,98.3421052628,35.525000000000006
Braga,1.0,102.7241379312,33.466249999999995,AttemptSaved,0.112880945,0.0471,Ricardo,34.533750000000005,1.3034736778000002,Sporting,1.0,2375949877.0,0.0,1.0,0.0,Horta,66.0,,Braga,"{'x': 0.8587962962962951, 'y': 0.34483430629629636, 'zoomRatio': 1}",SecondHalf,432591.0,Ricardo Horta,19.0,LeftFoot,RegularPlay,10264.0,92.3000030517578,27.698572069232448
Braga,1.0,,,Miss,0.0815447,,,25.418125,0.3595789456,Sporting,1.0,2375951275.0,0.0,0.0,0.0,Tabata,73.0,,Sporting,"{'x': 2, 'y': 0.0418998115912898, 'zoomRatio': 0.440463185492681}",SecondHalf,777038.0,Tabata,19.0,LeftFoot,RegularPlay,9768.0,91.9000015258789,46.31286410022574
Braga,1.0,94.3859649107,44.1408917151,AttemptSaved,0.030258298,,Ricardo,33.2375,1.219999994,Sporting,1.0,2375952177.0,1.0,1.0,0.0,Horta,79.0,,Braga,"{'x': 1.2017195767195774, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,432591.0,Ricardo Horta,19.0,RightFoot,SetPiece,10264.0,93.1999969482422,45.331976656374266
Braga,1.0,96.9912280694,31.63625,AttemptSaved,0.37835887,0.3253,Pedro,35.3725,1.4254736772,Sporting,1.0,2375954921.0,0.0,1.0,0.0,Goncalves,90.0,2.0,Sporting,"{'x': 0.6369047619047613, 'y': 0.3771094384126984, 'zoomRatio': 1}",SecondHalf,875133.0,Pedro Goncalves,19.0,RightFoot,RegularPlay,9768.0,90.0,30.280000091552733
Braga,1.0,,,Miss,0.079206556,,Rodrigo,42.350625,0.6228421022,Sporting,1.0,2375955081.0,0.0,0.0,0.0,Gomes,90.0,3.0,Braga,"{'x': 0, 'y': 0.07458628572112871, 'zoomRatio': 0.4526607289873516}",SecondHalf,1192166.0,Rodrigo Gomes,19.0,RightFoot,RegularPlay,10264.0,91.3000030517578,23.368662959343567
Braga,2.0,,,Goal,0.034187824,0.3202,Jean,37.2025,0.160526315,Sporting,1.0,2375955959.0,0.0,1.0,0.0,Gorby,90.0,7.0,Braga,"{'x': 0.15277777777777768, 'y': 0.042467279100529096, 'zoomRatio': 1}",SecondHalf,1292369.0,Jean Gorby,19.0,RightFoot,RegularPlay,10264.0,82.14708394226886,42.87093794107437
Braga,2.0,,,Miss,0.07416946,,,40.049285715,0.7127368386,Sporting,1.0,2375956195.0,0.0,0.0,0.0,Paulinho,90.0,8.0,Sporting,"{'x': 0, 'y': 0.11782165237007662, 'zoomRatio': 0.6248671625192037}",SecondHalf,361377.0,Paulinho,19.0,RightFoot,RegularPlay,9768.0,90.3000030517578,37.86404890346489
Famalicao,0.0,99.8793103452,68.0,Miss,0.07474053,,Bruno,67.6720379145,1.1622105206000002,Sporting,0.0,2380005441.0,0.0,0.0,0.0,Rodrigues,3.0,,Famalicao,"{'x': 0, 'y': 0.03451559788424698, 'zoomRatio': 0.11225931764504936}",FirstHalf,683709.0,Bruno Rodrigues,21.0,RightFoot,FastBreak,1634.0,99.2105277880393,19.304967888128218
Famalicao,0.0,,,Goal,0.7884,0.8924,Pablo,34.533750000000005,1.0145263108,Sporting,1.0,2380006769.0,0.0,1.0,0.0,Sarabia,6.0,,Sporting,"{'x': 0.8587962962962951, 'y': 0.2683932039153439, 'zoomRatio': 1}",FirstHalf,240054.0,Pablo Sarabia,21.0,LeftFoot,Penalty,9768.0,94.0,34.0
Famalicao,0.0,104.4310344828,32.474999999999994,AttemptSaved,0.030506402,0.0144,Joao Carlos,34.0,1.0145263108,Sporting,1.0,2380016431.0,0.0,1.0,0.0,Teixeira,30.0,,Famalicao,"{'x': 1, 'y': 0.2683932039153439, 'zoomRatio': 1}",FirstHalf,299258.0,Joao Carlos Teixeira,21.0,LeftFoot,RegularPlay,1634.0,96.4122807008,12.462559249
Famalicao,0.0,,,Miss,0.114997536,,,37.27875,3.1335172432,Sporting,1.0,2380019907.0,0.0,0.0,0.0,Riccieli,38.0,,Famalicao,"{'x': 0.29136209307676864, 'y': 0.6772486772486772, 'zoomRatio': 0.8169733246419558}",FirstHalf,1033147.0,Riccieli,21.0,Header,SetPiece,1634.0,96.6052602123214,35.37249941825867
Famalicao,0.0,,,Miss,0.036453635,,Simon,28.959285713000003,2.3179999886000004,Sporting,1.0,2380022065.0,0.0,0.0,0.0,Banza,43.0,,Famalicao,"{'x': 2, 'y': 0.4598554602823099, 'zoomRatio': 0.7498937223537185}",FirstHalf,696932.0,Simon Banza,21.0,RightFoot,SetPiece,1634.0,98.6315818917786,20.566115187343566
Famalicao,0.0,104.8103448276,34.1525,AttemptSaved,0.7884,0.9738,Simon,31.865,0.8154736802,Sporting,1.0,2380025507.0,0.0,1.0,0.0,Banza,45.0,6.0,Famalicao,"{'x': 1.5648148148148162, 'y': 0.2157337778306878, 'zoomRatio': 1}",FirstHalf,696932.0,Simon Banza,21.0,RightFoot,Penalty,1634.0,94.0,34.0
Famalicao,0.0,91.7,23.3686624248,AttemptSaved,0.03913462,,Pedro,33.31375,1.219999994,Sporting,1.0,2380033397.0,1.0,1.0,0.0,Porro,48.0,,Sporting,"{'x': 1.1815476190476193, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,941573.0,Pedro Porro,21.0,LeftFoot,RegularPlay,9768.0,89.69999694824219,21.897323775412865
Famalicao,0.0,103.4827586208,36.5925,AttemptSaved,0.21089333,0.2877,Ricardo,35.143750000000004,0.1219999994,Sporting,1.0,2380033419.0,0.0,1.0,0.0,Esgaio,48.0,,Sporting,"{'x': 0.6974206349206338, 'y': 0.032275132116402115, 'zoomRatio': 1}",SecondHalf,300918.0,Ricardo Esgaio,21.0,RightFoot,RegularPlay,9768.0,96.6052602123214,42.7553125
