shirtNo,team,playerId,name,minutes,prog_passes,prog_carries,defensive_actions,suc_take_ons,total_passes,suc_passes,take_ons,xt,final_third_entries,final_third_passes,penalty_box_entries,penalty_box_passes,key_passes
66.0,Maritimo,345713.0,Léo Andrade,1279.0,63.0,17.0,186.0,1.0,737.0,614.0,2.0,0.9181397399999996,1.0,26.0,0.0,0.0,1.0
66.0,Moreirense,421984.0,Rúben Ramos,373.0,11.0,13.0,40.0,3.0,204.0,156.0,5.0,0.1491836799999998,3.0,14.0,0.0,0.0,0.0
67.0,Braga,423976.0,Jean-Baptiste Gorby,209.0,7.0,8.0,28.0,2.0,160.0,139.0,4.0,0.1463212399999998,2.0,12.0,0.0,0.0,1.0
68.0,Sporting,384888.0,Daniel Bragança,763.0,41.0,42.0,109.0,22.0,605.0,549.0,29.0,1.1890634999999996,18.0,61.0,3.0,17.0,5.0
70.0,Braga,395940.0,Fabiano,1416.0,71.0,69.0,185.0,10.0,796.0,594.0,27.0,1.2053984099999997,20.0,40.0,6.0,19.0,4.0
70.0,Portimonense,381687.0,Iván Angulo,2377.0,47.0,121.0,217.0,43.0,654.0,528.0,102.0,1.2075694199999991,36.0,45.0,32.0,13.0,6.0
70.0,Porto,424768.0,Gonçalo Borges,8.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,-0.00999519,0.0,0.0,1.0,1.0,0.0
70.0,Tondela,354410.0,Rafael Barbosa,1733.0,59.0,62.0,123.0,23.0,703.0,496.0,50.0,2.06735433,27.0,72.0,8.0,20.0,1.0
70.0,Vitoria-de-Guimaraes,322246.0,André Almeida,1823.0,71.0,104.0,177.0,48.0,776.0,658.0,76.0,1.4535526,43.0,86.0,2.0,20.0,6.0
70.0,Vizela,426917.0,Alejandro Alvarado Jr.,57.0,0.0,1.0,11.0,0.0,24.0,13.0,0.0,-0.0143883,0.0,0.0,0.0,0.0,0.0
71.0,Porto,396701.0,Francisco Meixedo,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-0.00602815,0.0,0.0,0.0,0.0,0.0
71.0,Sporting,411913.0,Flávio Názinho,75.0,5.0,3.0,7.0,0.0,38.0,31.0,1.0,0.0519182299999999,1.0,3.0,0.0,0.0,0.0
71.0,Sporting,411913.0,Názinho,23.0,2.0,5.0,0.0,0.0,17.0,16.0,1.0,-0.01667797,2.0,1.0,0.0,0.0,0.0
71.0,Vitoria-de-Guimaraes,409025.0,Luís Esteves,36.0,4.0,0.0,5.0,0.0,34.0,25.0,0.0,0.36733128,0.0,3.0,0.0,3.0,1.0
72.0,Arouca,416503.0,Thales,2713.0,286.0,66.0,332.0,9.0,1614.0,1169.0,19.0,5.353762510000001,30.0,133.0,5.0,45.0,8.0
72.0,Benfica,426502.0,Tomás Araújo,93.0,5.0,3.0,14.0,1.0,61.0,55.0,1.0,0.07743385,0.0,2.0,0.0,0.0,0.0
72.0,Tondela,394932.0,Eduardo Quaresma,1542.0,60.0,58.0,234.0,19.0,760.0,652.0,26.0,0.7816322899999993,4.0,41.0,0.0,1.0,0.0
73.0,Boavista,400990.0,Tiago Morais,321.0,7.0,10.0,23.0,4.0,82.0,54.0,8.0,0.7408461599999999,2.0,5.0,2.0,3.0,1.0
74.0,Braga,401060.0,Francisco Moura,1486.0,54.0,78.0,175.0,13.0,697.0,513.0,30.0,0.4954010399999994,21.0,33.0,11.0,6.0,3.0
75.0,Famalicao,422246.0,Geovani,74.0,0.0,2.0,10.0,1.0,17.0,12.0,2.0,0.0003598599999999,1.0,1.0,1.0,0.0,0.0
76.0,Benfica,438351.0,Martim Neto,22.0,3.0,5.0,4.0,0.0,18.0,15.0,0.0,0.0924626799999999,2.0,3.0,0.0,1.0,0.0
76.0,Braga,430434.0,Dinis Pinto,28.0,4.0,0.0,1.0,0.0,14.0,11.0,1.0,0.06038286,0.0,2.0,0.0,1.0,0.0
76.0,Portimonense,116103.0,Carlinhos,2291.0,151.0,104.0,262.0,41.0,1303.0,1076.0,69.0,4.28153622,36.0,146.0,3.0,42.0,5.0
76.0,Santa-Clara,300225.0,Hamidou Keyta,72.0,0.0,2.0,4.0,0.0,18.0,13.0,4.0,-0.04797977,1.0,0.0,1.0,0.0,1.0
76.0,Vitoria-de-Guimaraes,422205.0,Tomás Händel,1040.0,25.0,38.0,96.0,5.0,512.0,423.0,6.0,0.0901659699999995,7.0,32.0,0.0,0.0,0.0
77.0,Belenenses-SAD,369410.0,Bertrand Yves Baraye,1061.0,21.0,63.0,121.0,19.0,284.0,189.0,55.0,0.65317699,17.0,14.0,13.0,5.0,5.0
77.0,Benfica,130432.0,Helton Leite,180.0,2.0,0.0,5.0,0.0,43.0,33.0,0.0,-0.00028273,0.0,0.0,0.0,0.0,0.0
77.0,Boavista,395938.0,Luís Santos,596.0,11.0,22.0,69.0,11.0,214.0,149.0,23.0,0.0971546399999996,8.0,10.0,1.0,1.0,0.0
77.0,Famalicao,409654.0,Pablo,177.0,0.0,1.0,13.0,3.0,21.0,18.0,3.0,-0.0089769799999997,2.0,1.0,0.0,0.0,0.0
77.0,Gil-Vicente,244655.0,Murilo Souza,845.0,26.0,68.0,83.0,32.0,359.0,261.0,60.0,0.86509502,18.0,17.0,10.0,15.0,4.0
77.0,Moreirense,122089.0,Paulinho,2321.0,181.0,85.0,186.0,15.0,1048.0,662.0,43.0,6.435473550000001,36.0,110.0,8.0,42.0,6.0
77.0,Pacos-de-Ferreira,384889.0,Nuno Santos,2373.0,127.0,79.0,213.0,19.0,1124.0,889.0,50.0,3.1503303500000004,25.0,125.0,3.0,36.0,5.0
77.0,Portimonense,342996.0,Aylton Boa Morte,1115.0,15.0,63.0,74.0,23.0,253.0,182.0,47.0,0.3116228700000001,19.0,14.0,12.0,10.0,2.0
77.0,Portimonense,432110.0,Adewale Sapara,56.0,4.0,2.0,4.0,5.0,19.0,16.0,6.0,0.3798452699999999,1.0,2.0,1.0,1.0,1.0
77.0,Santa-Clara,351562.0,Rui Costa,1976.0,29.0,50.0,111.0,29.0,411.0,270.0,84.0,0.5813003999999998,22.0,23.0,9.0,8.0,7.0
78.0,Arouca,407140.0,Tiago Araújo,473.0,31.0,18.0,64.0,3.0,223.0,152.0,7.0,1.27027628,8.0,14.0,3.0,10.0,3.0
78.0,Braga,422007.0,Roger Fernandes,115.0,2.0,17.0,12.0,1.0,53.0,37.0,8.0,-0.03564865,3.0,0.0,4.0,1.0,0.0
78.0,Estoril,437622.0,Duarte Carvalho,14.0,1.0,0.0,3.0,1.0,4.0,3.0,1.0,0.01511234,0.0,1.0,0.0,0.0,0.0
79.0,Boavista,422313.0,Pedro Malheiro,889.0,48.0,33.0,149.0,11.0,412.0,296.0,29.0,0.6199676899999997,10.0,18.0,2.0,7.0,0.0
79.0,Braga,407126.0,Bernardo Couto,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,Vitoria-de-Guimaraes,422206.0,Herculano Nabian,55.0,1.0,3.0,2.0,3.0,8.0,5.0,4.0,0.0073974500000001,1.0,0.0,1.0,0.0,0.0
79.0,Vizela,421851.0,Nuno Moreira,1752.0,96.0,83.0,163.0,35.0,612.0,406.0,70.0,5.26167091,32.0,52.0,10.0,50.0,10.0
80.0,Famalicao,369715.0,Lawrence Ofori,153.0,4.0,10.0,26.0,1.0,78.0,70.0,2.0,0.0620787599999998,4.0,13.0,0.0,0.0,0.0
80.0,Tondela,395962.0,Arcanjo,115.0,9.0,13.0,12.0,2.0,68.0,54.0,6.0,0.2916892099999996,4.0,5.0,0.0,2.0,0.0
80.0,Vitoria-de-Guimaraes,437999.0,Dani Silva,21.0,1.0,1.0,2.0,0.0,11.0,10.0,0.0,0.01142376,0.0,1.0,0.0,0.0,0.0
81.0,Braga,437225.0,Edu,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,Vizela,416045.0,Tomás Silva,27.0,1.0,3.0,5.0,0.0,19.0,11.0,2.0,-0.0175850399999999,1.0,1.0,0.0,0.0,0.0
83.0,Benfica,361726.0,Gedson Fernandes,50.0,1.0,2.0,10.0,1.0,41.0,36.0,3.0,0.0252968799999999,0.0,2.0,0.0,0.0,0.0
84.0,Sporting,411914.0,Dário Essugo,45.0,0.0,1.0,9.0,1.0,20.0,17.0,1.0,-0.0117109799999999,1.0,0.0,0.0,0.0,0.0
84.0,Vizela,421849.0,Ivo Gonçalves,180.0,2.0,0.0,0.0,0.0,14.0,8.0,0.0,0.01372578,0.0,0.0,0.0,0.0,0.0
85.0,Portimonense,370001.0,Bruno Reis,65.0,2.0,2.0,6.0,1.0,21.0,18.0,1.0,0.0333561999999999,0.0,2.0,0.0,1.0,0.0
86.0,Braga,407950.0,Bruno Rodrigues,645.0,20.0,10.0,81.0,0.0,370.0,313.0,0.0,0.1400036999999999,0.0,6.0,0.0,0.0,0.0
87.0,Boavista,410563.0,Fran,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,Moreirense,15834.0,Kevin Mirallas,296.0,10.0,16.0,18.0,2.0,102.0,79.0,4.0,0.1903390000000001,7.0,8.0,1.0,5.0,1.0
87.0,Sporting,421842.0,Gonçalo Esteves,230.0,4.0,11.0,13.0,6.0,66.0,57.0,9.0,0.0689095699999998,2.0,3.0,2.0,2.0,2.0
87.0,Vizela,280347.0,Charles,1260.0,54.0,1.0,22.0,0.0,404.0,280.0,0.0,0.3902549799999996,0.0,8.0,0.0,1.0,0.0
88.0,Belenenses-SAD,121490.0,Licá,401.0,4.0,11.0,26.0,0.0,70.0,45.0,2.0,0.4174159799999999,1.0,4.0,0.0,2.0,1.0
88.0,Benfica,395802.0,Gonçalo Ramos,1608.0,24.0,60.0,100.0,22.0,501.0,400.0,54.0,0.4499106699999999,23.0,25.0,8.0,19.0,8.0
88.0,Braga,35405.0,Castro,1152.0,39.0,36.0,125.0,5.0,566.0,446.0,9.0,0.5110107400000004,10.0,47.0,1.0,7.0,1.0
88.0,Famalicao,344716.0,Pêpê,2760.0,235.0,102.0,302.0,19.0,1803.0,1469.0,33.0,10.88680378,32.0,202.0,6.0,80.0,17.0
88.0,Maritimo,422004.0,Rodrigo Andrade,4.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,-0.0109786399999999,1.0,0.0,0.0,0.0,0.0
88.0,Moreirense,401148.0,Gonçalo Franco,1141.0,33.0,19.0,122.0,12.0,399.0,299.0,22.0,0.3209416399999995,7.0,31.0,2.0,6.0,0.0
88.0,Tondela,322763.0,Pedro Trigueira,2597.0,197.0,3.0,55.0,0.0,1041.0,682.0,0.0,1.4377601800000004,0.0,32.0,0.0,0.0,0.0
88.0,Vitoria-de-Guimaraes,135638.0,Tiago Silva,1990.0,151.0,53.0,207.0,13.0,1106.0,884.0,37.0,4.89912562,17.0,137.0,2.0,37.0,5.0
90.0,Boavista,259313.0,Alireza Beyranvand,135.0,12.0,0.0,5.0,0.0,48.0,26.0,0.0,0.08694842,0.0,0.0,0.0,0.0,0.0
90.0,Boavista,259313.0,Alireza Safar Beiranvand,540.0,24.0,0.0,16.0,4.0,229.0,148.0,4.0,0.1721977599999997,0.0,5.0,0.0,0.0,0.0
90.0,Braga,347204.0,Galeno,954.0,33.0,101.0,92.0,21.0,400.0,295.0,50.0,0.7965564999999999,27.0,15.0,32.0,16.0,10.0
90.0,Estoril,421897.0,Gilson Tavares,7.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,-0.0283049,0.0,0.0,0.0,0.0,0.0
90.0,Famalicao,96207.0,Diogo Figueiras,1269.0,79.0,47.0,155.0,10.0,669.0,479.0,15.0,2.550549230000001,16.0,42.0,6.0,13.0,2.0
90.0,Santa-Clara,342367.0,Patrick,2.0,1.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0141593099999999,1.0,1.0,0.0,0.0,0.0
90.0,Vizela,431409.0,Friday Etim,21.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
91.0,Benfica,376916.0,Morato,1011.0,54.0,97.0,120.0,7.0,755.0,684.0,10.0,1.07275707,13.0,78.0,0.0,3.0,0.0
91.0,Braga,415682.0,Lukas Hornicek,180.0,7.0,0.0,5.0,0.0,35.0,29.0,0.0,0.0572513,0.0,2.0,0.0,0.0,0.0
91.0,Famalicao,361962.0,Heriberto Tavares,756.0,24.0,51.0,77.0,9.0,235.0,143.0,21.0,0.9986793699999996,17.0,13.0,5.0,11.0,4.0
91.0,Portimonense,422211.0,Renato Júnior,329.0,1.0,9.0,24.0,6.0,70.0,49.0,13.0,-0.1908903599999997,4.0,1.0,3.0,3.0,0.0
91.0,Sporting,434076.0,Rodrigo Ribeiro,39.0,0.0,3.0,3.0,2.0,7.0,6.0,2.0,0.0080727699999999,1.0,1.0,1.0,0.0,0.0
91.0,Vitoria-de-Guimaraes,412912.0,Hélder Sá,498.0,19.0,22.0,68.0,6.0,284.0,221.0,9.0,0.5973360099999998,4.0,12.0,0.0,6.0,0.0
92.0,Estoril,322665.0,António Xavier,647.0,12.0,36.0,61.0,12.0,190.0,129.0,17.0,0.6592948099999997,14.0,3.0,1.0,8.0,1.0
93.0,Gil-Vicente,132844.0,Élder Santana,316.0,0.0,5.0,20.0,0.0,49.0,31.0,2.0,-0.0502914499999996,3.0,1.0,1.0,0.0,1.0
93.0,Maritimo,114188.0,Henrique,831.0,17.0,52.0,88.0,10.0,219.0,161.0,36.0,-0.0051259999999997,18.0,12.0,9.0,4.0,0.0
93.0,Portimonense,130506.0,Welinton Júnior,834.0,7.0,35.0,38.0,14.0,150.0,100.0,36.0,-0.0847291799999998,15.0,6.0,8.0,3.0,1.0
94.0,Maritimo,329366.0,Vitor Costa,2556.0,175.0,123.0,382.0,30.0,1557.0,1200.0,43.0,3.310322740000001,31.0,87.0,4.0,28.0,7.0
94.0,Portimonense,310029.0,Samuel,2700.0,249.0,14.0,62.0,4.0,1259.0,819.0,4.0,1.6088588499999996,0.0,37.0,0.0,0.0,0.0
95.0,Benfica,363077.0,Carlos Vinícius,7.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,-0.0027939199999999,0.0,0.0,0.0,0.0,0.0
95.0,Maritimo,241843.0,Joel Tagueu,1570.0,15.0,24.0,82.0,12.0,307.0,225.0,18.0,-0.0408761699999997,8.0,19.0,9.0,5.0,2.0
95.0,Santa-Clara,92825.0,Pierre Sagna,1031.0,57.0,28.0,132.0,3.0,505.0,367.0,5.0,1.40496507,8.0,24.0,1.0,10.0,3.0
95.0,Vizela,328509.0,Guilherme Schettine,1557.0,32.0,49.0,85.0,14.0,365.0,259.0,32.0,0.98923739,24.0,24.0,7.0,18.0,6.0
96.0,Benfica,438349.0,Diego Moreira,22.0,1.0,1.0,2.0,0.0,6.0,5.0,1.0,0.07073438,0.0,0.0,0.0,1.0,1.0
96.0,Braga,430433.0,Miguel Falé,249.0,8.0,4.0,21.0,4.0,87.0,64.0,9.0,0.2244552199999999,2.0,3.0,1.0,2.0,1.0
97.0,Arouca,357466.0,Fernando Castro,619.0,23.0,2.0,15.0,0.0,247.0,163.0,0.0,0.2369690799999999,0.0,11.0,0.0,0.0,0.0
97.0,Estoril,356232.0,Patrick Willian,1035.0,57.0,125.0,122.0,2.0,789.0,684.0,3.0,0.8263498799999999,8.0,69.0,0.0,0.0,0.0
97.0,Santa-Clara,395400.0,Rodolfo Cardoso,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.00204133,0.0,0.0,0.0,0.0,0.0
98.0,Pacos-de-Ferreira,412160.0,Igor Vekic,90.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,-0.00056053,0.0,0.0,0.0,0.0,0.0
98.0,Santa-Clara,422200.0,Ricardinho,2165.0,34.0,86.0,177.0,34.0,532.0,414.0,79.0,1.2447902899999996,25.0,44.0,14.0,11.0,3.0
98.0,Vitoria-de-Guimaraes,297541.0,Nicolas Janvier,1072.0,84.0,41.0,123.0,7.0,665.0,551.0,14.0,2.87147702,14.0,83.0,0.0,27.0,7.0
99.0,Arouca,406253.0,Bruno Marques,247.0,3.0,7.0,16.0,2.0,52.0,24.0,4.0,0.1245093799999998,2.0,4.0,3.0,1.0,0.0
99.0,Belenenses-SAD,423460.0,Álvaro Ramalho,270.0,12.0,0.0,5.0,0.0,52.0,30.0,0.0,0.06694333,0.0,0.0,0.0,0.0,0.0
99.0,Benfica,110273.0,Odysseas Vlachodimos,2880.0,56.0,4.0,48.0,0.0,997.0,848.0,0.0,0.139762289999999,0.0,7.0,0.0,0.0,0.0
99.0,Braga,407949.0,Vítor Oliveira,1523.0,14.0,73.0,102.0,34.0,358.0,248.0,69.0,0.8506494599999999,24.0,15.0,16.0,12.0,5.0
99.0,Estoril,331191.0,Daniel Figueira,2160.0,78.0,5.0,43.0,0.0,1085.0,879.0,0.0,0.37364816,0.0,18.0,0.0,0.0,0.0
99.0,Famalicao,429957.0,Amarildo Junior,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,Gil-Vicente,422311.0,André Liberal,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,Moreirense,135347.0,Rafael Martins,2402.0,22.0,26.0,131.0,9.0,489.0,309.0,18.0,0.2138805900000002,9.0,21.0,3.0,7.0,4.0
99.0,Pacos-de-Ferreira,137121.0,Douglas Tanque,143.0,0.0,9.0,16.0,2.0,42.0,27.0,9.0,-0.0103032400000001,2.0,5.0,1.0,0.0,1.0
99.0,Portimonense,425384.0,Abraham Marcus,82.0,3.0,5.0,9.0,2.0,21.0,19.0,2.0,0.0893355099999999,1.0,3.0,0.0,1.0,1.0
99.0,Porto,373842.0,Diogo Costa,2967.0,130.0,4.0,48.0,0.0,1224.0,936.0,0.0,1.0435477699999995,0.0,41.0,0.0,1.0,0.0
99.0,Santa-Clara,361916.0,Marco Pereira,2520.0,190.0,9.0,32.0,1.0,1017.0,644.0,1.0,1.725040110000001,0.0,50.0,0.0,0.0,0.0
99.0,Tondela,382161.0,Babacar Niasse,463.0,22.0,0.0,10.0,0.0,197.0,134.0,0.0,0.1715389299999999,0.0,4.0,0.0,0.0,0.0
99.0,Vizela,421845.0,Francis Cann,205.0,6.0,8.0,21.0,4.0,66.0,44.0,6.0,0.1090605700000001,3.0,6.0,1.0,2.0,0.0
