id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2378149881.0,618.0,79.0,2188.0,421891.0,22.47,11.764,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 118, 120, 29, 139, 36, 38, 215, 218]",True,55.0,30.240000000000002,2.9920000000000004,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0003527700000000005
2378149883.0,605.0,79.0,786.0,23621.0,71.82000000000001,65.96000000000001,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,59.0,78.855,56.37200000000001,,,,,,,,,5.0,Antunes,True,Estoril,Pacos de Ferreira,0.0027939199999999983
,,79.0,,384889.0,78.855,56.37200000000001,,,Carry,,,,,59.0,78.64500000000001,58.34400000000002,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,-0.00551751
2378149885.0,606.0,80.0,786.0,384889.0,78.64500000000001,58.34400000000002,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,0.0,82.005,64.94,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,0.0035479100000000013
2378149887.0,607.0,80.0,786.0,380685.0,81.16500000000002,64.94,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,2.0,76.65000000000002,59.772000000000006,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,-0.00634183
,,80.0,,23621.0,76.65000000000002,59.772000000000006,,,Carry,,,,,2.0,75.17999999999999,55.76000000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.0027939199999999983
2378149893.0,608.0,80.0,786.0,23621.0,75.17999999999999,55.76000000000001,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,4.0,70.98,50.38800000000002,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.00010719000000000006
,,80.0,,121675.0,70.98,50.38800000000002,,,Carry,,,,,4.0,70.875,47.19200000000001,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0
2378149897.0,609.0,80.0,786.0,121675.0,70.875,47.19200000000001,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,7.0,84.0,62.016000000000005,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0034407200000000013
2378149901.0,610.0,80.0,786.0,380685.0,83.58,60.928,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,9.0,82.005,54.74,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,0.0019695999999999984
,,80.0,,384889.0,82.005,54.74,,,Carry,,,,,9.0,77.80499999999999,52.156000000000006,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,-0.00551751
2378149907.0,611.0,80.0,786.0,384889.0,77.80499999999999,52.156000000000006,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Chipped', 'PassEndX', 'Angle', 'Longball', 'Length', 'Zone']","[91, 119, 117, 124, 127, 35, 38, 216, 218]",True,12.0,69.405,16.864,,,,,,,,,77.0,Nuno Santos,False,Estoril,Pacos de Ferreira,-0.005311739999999999
,,80.0,,110341.0,69.405,16.864,,,Carry,,,,,12.0,71.505,16.388,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,0.005311739999999999
2378149915.0,612.0,80.0,786.0,110341.0,71.505,16.388,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,18.0,76.23,3.6720000000000006,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.0027939199999999983
,,80.0,,373655.0,76.23,3.6720000000000006,,,Carry,,,,,18.0,75.28500000000001,5.168000000000001,,,,,,,,,23.0,Lucas Silva,False,Estoril,Pacos de Ferreira,0.0
2378149917.0,613.0,80.0,786.0,373655.0,75.28500000000001,5.168000000000001,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,20.0,74.02500000000002,9.044,,,,,,,,,23.0,Lucas Silva,False,Estoril,Pacos de Ferreira,0.0027939199999999983
,,80.0,,110341.0,74.02500000000002,9.044,,,Carry,,,,,20.0,69.825,9.384,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.005311739999999999
2378149923.0,614.0,80.0,786.0,110341.0,69.825,9.384,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,23.0,59.535000000000004,13.464000000000004,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,-0.0025853399999999985
,,80.0,,423078.0,59.535000000000004,13.464000000000004,,,Carry,,,,,23.0,60.06,19.652000000000005,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0007378299999999983
2378149927.0,615.0,80.0,786.0,423078.0,60.06,19.652000000000005,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,25.0,54.18000000000002,47.32800000000002,,,,,,,,,3.0,Nuno Lima,False,Estoril,Pacos de Ferreira,0.0
,,80.0,,322640.0,54.18000000000002,47.32800000000002,,,Carry,,,,,25.0,61.53,57.120000000000005,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,-0.0007378299999999983
2378149931.0,616.0,80.0,786.0,322640.0,61.53,57.120000000000005,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,30.0,76.125,65.41600000000001,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.005103159999999999
,,80.0,,23621.0,76.125,65.41600000000001,,,Carry,,,,,30.0,81.79500000000003,64.32800000000002,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.00634183
2378149933.0,617.0,80.0,786.0,23621.0,81.79500000000003,64.32800000000002,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['LeftFoot', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'Chipped', 'Zone', 'Longball', 'PassEndY', 'Cross']","[91, 138, 124, 126, 36, 38, 217, 218]",True,34.0,100.59,30.056000000000004,,,,,,,,,5.0,Antunes,True,Estoril,Pacos de Ferreira,0.2298905
2378149943.0,619.0,80.0,2188.0,421890.0,6.300000000000001,35.768,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Defensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,35.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378149941.0,618.0,80.0,786.0,131384.0,98.7,32.232,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent']",[64],False,35.0,,,,,,,,,,,10.0,Denilson,,Estoril,Pacos de Ferreira,
2378149993.0,619.0,81.0,786.0,422245.0,0.0,0.0,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['PlayerPosition', 'JerseyNumber', 'RelatedEventId']",[214],False,13.0,,,,,,,,620.0,380686.0,,26.0,Rui Pires,,Estoril,Pacos de Ferreira,
2378149995.0,620.0,81.0,786.0,380686.0,0.0,0.0,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['RelatedEventId', 'FormationSlot', 'JerseyNumber', 'PlayerPosition']",[213],False,13.0,,,,,,,,619.0,422245.0,,16.0,Matchoi Djaló,,Estoril,Pacos de Ferreira,
2378150013.0,621.0,81.0,2188.0,331191.0,9.66,35.42800000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'FreekickTaken', 'PassEndX', 'Angle', 'Longball', 'StandingSave', 'Zone', 'PassEndY']","[91, 119, 117, 127, 132, 36, 37, 216, 218]",True,26.0,60.58500000000002,55.62400000000001,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.006707570000000001
2378150015.0,622.0,81.0,2188.0,69742.0,58.59,57.868,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 199]",False,30.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378150009.0,621.0,81.0,786.0,121675.0,46.41,10.132,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,30.0,,,,,,,,,,,22.0,Luiz Carlos,,Estoril,Pacos de Ferreira,
2378150019.0,623.0,81.0,2188.0,69742.0,60.58500000000002,55.76000000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Angle', 'HeadPass', 'Length', 'PassEndX']","[91, 120, 29, 139, 36, 38, 217, 218]",True,30.0,72.03,52.156000000000006,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.007897079999999997
2378150025.0,622.0,81.0,786.0,423078.0,39.795,14.008000000000004,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Longball', 'PassEndY']","[91, 120, 128, 36, 37, 217, 218]",True,31.0,73.08,30.192,,,,,,,,,3.0,Nuno Lima,True,Estoril,Pacos de Ferreira,0.011704299999999999
2378150031.0,624.0,81.0,2188.0,429092.0,27.72,35.42800000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'HeadPass']","[91, 117, 30, 139, 35, 37, 215, 218]",True,34.0,24.25500000000001,42.84,,,,,,,,,,,False,Estoril,Pacos de Ferreira,-0.0013107199999999996
2378150033.0,625.0,81.0,2188.0,421890.0,24.25500000000001,42.84,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Longball', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 118, 120, 128, 36, 37, 216, 218]",True,36.0,41.475,44.744,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.002678699999999999
2378150035.0,623.0,81.0,786.0,384889.0,68.04,19.244000000000003,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,38.0,,,,,,,,,,,77.0,Nuno Santos,,Estoril,Pacos de Ferreira,
2378150045.0,626.0,81.0,2188.0,69742.0,42.0,49.096,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'Foul']","[91, 63]",True,40.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378150043.0,624.0,81.0,786.0,384889.0,63.0,18.904000000000003,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'Foul', 'StandingSave']",[64],False,40.0,,,,,,,,,,,77.0,Nuno Santos,,Estoril,Pacos de Ferreira,
2378150129.0,627.0,82.0,2188.0,421890.0,45.57,45.492,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'StandingSave', 'FreekickTaken', 'PassEndX', 'PassEndY', 'Chipped', 'Longball']","[91, 120, 124, 128, 133, 36, 37, 217, 218]",True,25.0,92.715,56.44000000000001,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.02637864
2378150143.0,627.0,82.0,786.0,110341.0,10.08,4.6240000000000006,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,25.0,25.41,5.372000000000001,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,0.0020655099999999996
,,82.0,,373655.0,25.41,5.372000000000001,,,Carry,,,,,25.0,20.265,4.692,,,,,,,,,23.0,Lucas Silva,False,Estoril,Pacos de Ferreira,0.0
2378150123.0,625.0,82.0,786.0,373655.0,20.265,4.692,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 94, 95, 215]",True,27.0,23.1,0.0,,,,,,,,,23.0,Lucas Silva,,Estoril,Pacos de Ferreira,
2378150153.0,629.0,82.0,2188.0,105928.0,83.265,68.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'ThrowIn', 'PassEndX']","[91, 212, 36, 38, 217]",True,35.0,97.02000000000001,62.62800000000002,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.010362779999999999
2378150155.0,628.0,82.0,786.0,110341.0,3.675,4.6240000000000006,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,39.0,,,,,,,,,,,15.0,Juan Delgado,,Estoril,Pacos de Ferreira,
2378150159.0,630.0,82.0,2188.0,380656.0,102.48,63.036000000000016,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'LeftFoot', 'Cross', 'Length']","[91, 138, 126, 35, 38, 217, 218]",True,39.0,101.53500000000001,61.54000000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0
2378150163.0,629.0,82.0,786.0,121675.0,8.715000000000002,11.424,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,41.0,,,,,,,,,,,22.0,Luiz Carlos,,Estoril,Pacos de Ferreira,
2378150169.0,630.0,82.0,786.0,121675.0,7.875,12.172000000000004,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Longball', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 127, 36, 37, 215, 218]",True,42.0,30.55500000000001,19.992000000000004,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.003603900000000001
,,82.0,,380686.0,30.55500000000001,19.992000000000004,,,Carry,,,,,42.0,27.72,24.48,,,,,,,,,16.0,Matchoi Djaló,False,Estoril,Pacos de Ferreira,0.0
2378150171.0,631.0,82.0,786.0,380686.0,27.72,24.48,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 70]",True,44.0,,,,,,,,,,,16.0,Matchoi Djaló,,Estoril,Pacos de Ferreira,
2378150175.0,632.0,82.0,2188.0,333315.0,77.28,43.52,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[91, 142]",True,45.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378150193.0,632.0,82.0,786.0,364187.0,10.290000000000001,30.192,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,49.0,21.419999999999998,52.224000000000004,,,,,,,,,13.0,André Ferreira,False,Estoril,Pacos de Ferreira,1.3259999999999314e-05
,,82.0,,322640.0,21.419999999999998,52.224000000000004,,,Carry,,,,,49.0,67.515,58.956,,,,,,,,,2.0,Marco Baixinho,True,Estoril,Pacos de Ferreira,0.00927965
2378150197.0,633.0,82.0,786.0,322640.0,67.515,58.956,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,58.0,73.08,66.368,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0025178200000000005
2378150203.0,634.0,83.0,786.0,23621.0,72.24,65.96000000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,2.0,80.85000000000002,65.34800000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,0.00634183
,,83.0,,380686.0,80.85000000000002,65.34800000000001,,,Carry,,,,,2.0,76.86,65.41600000000001,,,,,,,,,16.0,Matchoi Djaló,False,Estoril,Pacos de Ferreira,-0.00634183
2378150209.0,635.0,83.0,786.0,380686.0,76.86,65.41600000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,5.0,73.39500000000001,61.608000000000004,,,,,,,,,16.0,Matchoi Djaló,False,Estoril,Pacos de Ferreira,0.0
,,83.0,,380685.0,73.39500000000001,61.608000000000004,,,Carry,,,,,5.0,71.505,53.584000000000024,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,0.0027939199999999983
2378150227.0,636.0,83.0,786.0,380685.0,71.505,53.584000000000024,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,7.0,67.41000000000001,37.944,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,-0.004044509999999998
,,83.0,,121675.0,67.41000000000001,37.944,,,Carry,,,,,7.0,72.87,43.928,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.004151699999999998
2378150235.0,637.0,83.0,786.0,121675.0,72.87,43.928,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,13.0,80.115,63.17200000000001,,,,,,,,,22.0,Luiz Carlos,False,Estoril,Pacos de Ferreira,0.0034407200000000013
,,83.0,,23621.0,80.115,63.17200000000001,,,Carry,,,,,13.0,76.86,57.93600000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,-0.0035479100000000013
2378150245.0,638.0,83.0,786.0,23621.0,76.86,57.93600000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,18.0,67.2,50.79600000000001,,,,,,,,,5.0,Antunes,False,Estoril,Pacos de Ferreira,-0.004663889999999997
2378150249.0,639.0,83.0,786.0,322640.0,66.675,51.74800000000002,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,22.0,82.635,63.98800000000002,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.00885965
2378150259.0,640.0,83.0,786.0,380686.0,82.84500000000004,63.17200000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,26.0,78.64500000000001,55.556,,,,,,,,,16.0,Matchoi Djaló,False,Estoril,Pacos de Ferreira,-0.0035479100000000013
,,83.0,,380685.0,78.64500000000001,55.556,,,Carry,,,,,26.0,76.965,51.00000000000002,,,,,,,,,9.0,Uilton,False,Estoril,Pacos de Ferreira,0.0
2378150261.0,641.0,83.0,786.0,380685.0,76.965,51.00000000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Foul', 'Zone']","[91, 63]",True,28.0,,,,,,,,,,,9.0,Uilton,,Estoril,Pacos de Ferreira,
2378150271.0,633.0,83.0,2188.0,333315.0,28.035,17.0,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Foul', 'Defensive']",[64],False,28.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378150381.0,642.0,84.0,786.0,380686.0,76.65,48.348,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['GoalMouthY', 'OutOfBoxCentre', 'StandingSave', 'Zone', 'RightFoot', 'DirectFreekick', 'GoalMouthZ', 'HighLeft']","[91, 7, 10, 2, 5, 12]",True,35.0,,,,,77.8,59.0,True,,,,16.0,Matchoi Djaló,,Estoril,Pacos de Ferreira,
2378150441.0,635.0,85.0,2188.0,331191.0,4.41,39.916,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['GoalKick', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'MissHigh', 'Longball', 'Zone']","[91, 117, 127, 36, 37, 216, 218]",True,7.0,48.51000000000001,48.00800000000002,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.00488072
2378150447.0,636.0,85.0,2188.0,421892.0,48.51000000000001,48.00800000000002,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'HeadPass', 'StandingSave', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,11.0,61.74,49.232000000000006,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0025646799999999997
2378150449.0,637.0,85.0,2188.0,69742.0,64.05,50.79600000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,13.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
2378150443.0,644.0,85.0,786.0,423078.0,40.95,17.204,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,13.0,,,,,,,,,,,3.0,Nuno Lima,,Estoril,Pacos de Ferreira,
2378150455.0,638.0,85.0,2188.0,69742.0,61.845,49.232000000000006,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'HeadPass', 'Zone']","[91, 120, 29, 139, 36, 38, 217, 218]",True,13.0,71.82000000000001,48.75600000000001,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.004771079999999997
2378150453.0,645.0,85.0,786.0,110341.0,33.075,14.008000000000004,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,14.0,38.115,18.360000000000003,,,,,,,,,15.0,Juan Delgado,False,Estoril,Pacos de Ferreira,0.002096839999999999
2378150463.0,639.0,85.0,2188.0,69742.0,62.475,48.144,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'HeadPass', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,14.0,68.04000000000002,43.044000000000004,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0
2378150467.0,640.0,85.0,2188.0,421893.0,68.04000000000002,43.044000000000004,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,15.0,74.44500000000001,59.84,,,,,,,,,,,False,Estoril,Pacos de Ferreira,0.0018699699999999986
2378150475.0,641.0,85.0,2188.0,421892.0,74.55,59.84,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,17.0,96.075,55.21600000000001,,,,,,,,,,,True,Estoril,Pacos de Ferreira,0.019448629999999998
2378150477.0,646.0,85.0,786.0,322640.0,6.195,9.656,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,20.0,,,,,,,,,,,2.0,Marco Baixinho,,Estoril,Pacos de Ferreira,
,,85.0,,322640.0,6.195,9.656,,,Carry,,,,,20.0,2.415,1.4960000000000002,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,-0.0011176900000000002
2378150489.0,647.0,85.0,786.0,322640.0,2.415,1.4960000000000002,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 127, 36, 37, 215, 218]",True,22.0,21.21,2.04,,,,,,,,,2.0,Marco Baixinho,False,Estoril,Pacos de Ferreira,0.0020655099999999996
2378150497.0,649.0,85.0,786.0,373655.0,21.630000000000003,1.904,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 70]",True,24.0,,,,,,,,,,,23.0,Lucas Silva,,Estoril,Pacos de Ferreira,
2378150493.0,642.0,85.0,2188.0,105928.0,83.37,66.096,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,24.0,,,,,,,,,,,,,,Estoril,Pacos de Ferreira,
